,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
613,613,613," said Holmes, pointing to the wooden hatchway.  /newquote  There, sure enough, just behind where we had been standing, stuck one of those murderous darts which we knew so well. It must have whizzed between us at the instant that we fired. Holmes smiled at it and shrugged his shoulders in his easy fashion, but I confess that it turned me sick to think of the horrible death which had passed so close to us that night.","See here, /newquote We were hardly quick enough with our pistols.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,10,Explicit,said Holmes,0.991625734363102,
614,614,614,Chapter XI The Great Agra Treasure,NO QUOTE,,,,0,11,1.0,1.0,,
615,615,615,"Our captive sat in the cabin opposite to the iron box which he had done so much and waited so long to gain. He was a sunburned, reckless-eyed fellow, with a network of lines and wrinkles all over his mahogany features, which told of a hard, open-air life. There was a singular prominence about his bearded chin which marked a man who was not to be easily turned from his purpose. His age may have been fifty or thereabouts, for his black, curly hair was thickly shot with grey. His face in repose was not an unpleasing one, though his heavy brows and aggressive chin gave him, as I had lately seen, a terrible expression when moved to anger. He sat now with his handcuffed hands upon his lap, and his head sunk upon his breast, while he looked with his keen, twinkling eyes at the box which had been the cause of his ill-doings. It seemed to me that there was more sorrow than anger in his rigid and contained countenance. Once he looked up at me with a gleam of something like humour in his eyes.",NO QUOTE,,,,0,11,1.0,1.0,,
616,616,616," said Holmes, lighting a cigar, ","Well, Jonathan Small, /newquote I am sorry that it has come to this.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,11,Explicit,said Holmes,0.9915483263590164,
617,617,617," he answered, frankly. ","And so am I, sir, /newquote I don t believe that I can swing over the job. I give you my word on the book that I never raised hand against Mr. Sholto. It was that little hell-hound Tonga who shot one of his cursed darts into him. I had no part in it, sir. I was as grieved as if it had been my blood-relation. I welted the little devil with the slack end of the rope for it, but it was done, and I could not undo it again.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,11,Anaphoric,he answered,0.4047692899605234,
618,618,618, said Holmes; ,"Have a cigar, /newquote and you had best take a pull out of my flask, for you are very wet. How could you expect so small and weak a man as this black fellow to overpower Mr. Sholto and hold him while you were climbing the rope?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,11,Explicit,said Holmes,0.9906172919136286,
619,619,619,NO APPEND,"You seem to know as much about it as if you were there, sir. The truth is that I hoped to find the room clear. I knew the habits of the house pretty well, and it was the time when Mr. Sholto usually went down to his supper. I shall make no secret of the business. The best defence that I can make is just the simple truth. Now, if it had been the old major I would have swung for him with a light heart. I would have thought no more of knifing him than of smoking this cigar. But it s cursed hard that I should be lagged over this young Sholto, with whom I had no quarrel whatever.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,11,Implicit,,0.4117882533520201,
620,620,620,NO APPEND,"You are under the charge of Mr. Athelney Jones, of Scotland Yard. He is going to bring you up to my rooms, and I shall ask you for a true account of the matter. You must make a clean breast of it, for if you do I hope that I may be of use to you. I think I can prove that the poison acts so quickly that the man was dead before ever you reached the room.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,11,Implicit,,0.43840217759349615,
621,621,621," he added, with a bitter smile, ","That he was, sir. I never got such a turn in my life as when I saw him grinning at me with his head on his shoulder as I climbed through the window. It fairly shook me, sir. I d have half killed Tonga for it if he had not scrambled off. That was how he came to leave his club, and some of his darts too, as he tells me, which I dare say helped to put you on our track; though how you kept on it is more than I can tell. I don t feel no malice against you for it. But it does seem a queer thing, /newquote that I who have a fair claim to nigh upon half a million of money should spend the first half of my life building a breakwater in the Andamans, and am like to spend the other half digging drains at Dartmoor. It was an evil day for me when first I clapped eyes upon the merchant Achmet and had to do with the Agra treasure, which never brought anything but a curse yet upon the man who owned it. To him it brought murder, to Major Sholto it brought fear and guilt, to me it has meant slavery for life.",A High Piping Voice,,NO MONOLOGUE,0,11,Anaphoric,he added,0.5237992388226218,
622,622,622,At this moment Athelney Jones thrust his broad face and heavy shoulders into the tiny cabin.  /newquote  he remarked. ,"Quite a family party, /newquote I think I shall have a pull at that flask, Holmes. Well, I think we may all congratulate each other. Pity we didn t take the other alive; but there was no choice. I say, Holmes, you must confess that you cut it rather fine. It was all we could do to overhaul her.",A High Piping Voice,,NO MONOLOGUE,0,11,Anaphoric,he remarked,0.374581482147344,
623,623,623, said Holmes. ,"All is well that ends well, /newquote But I certainly did not know that the _Aurora_ was such a clipper.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,11,Explicit,said Holmes,0.9906342927411035,
624,624,624,NO APPEND,"Smith says she is one of the fastest launches on the river, and that if he had had another man to help him with the engines we should never have caught her. He swears he knew nothing of this Norwood business.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,11,Implicit,,0.44163929109047095,
625,625,625," cried our prisoner, ","Neither he did, /newquote not a word. I chose his launch because I heard that she was a flier. We told him nothing, but we paid him well, and he was to get something handsome if we reached our vessel, the _Esmeralda_, at Gravesend, outward bound for the Brazils.",Dr. Watson,,NO MONOLOGUE,0,11,Anaphoric,cried our prisoner,0.7515661570154796,
626,626,626," It was amusing to notice how the consequential Jones was already beginning to give himself airs on the strength of the capture. From the slight smile which played over Sherlock Holmes s face, I could see that the speech had not been lost upon him.","Well, if he has done no wrong we shall see that no wrong comes to him. If we are pretty quick in catching our men, we are not so quick in condemning them.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,11,Implicit,,0.46384818653806803,
627,627,627," said Jones, ","We will be at Vauxhall Bridge presently, /newquote and shall land you, Dr. Watson, with the treasure-box. I need hardly tell you that I am taking a very grave responsibility upon myself in doing this. It is most irregular; but of course an agreement is an agreement. I must, however, as a matter of duty, send an inspector with you, since you have so valuable a charge. You will drive, no doubt?",Mr. Athelney Jones,,NO MONOLOGUE,0,11,Explicit,said Jones,0.993178150947718,
628,628,628,NO APPEND,"Yes, I shall drive.",Dr. Watson,,NO MONOLOGUE,0,11,Implicit,,0.4611092214610183,
629,629,629,NO APPEND,"It is a pity there is no key, that we may make an inventory first. You will have to break it open. Where is the key, my man?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,11,Implicit,,0.4484797838704288,
630,630,630," said Small, shortly.","At the bottom of the river,",Mr. Sherlock Holmes,,NO MONOLOGUE,0,11,Explicit,said Small,0.09286531782349848,
631,631,631,NO APPEND,"Hum! There was no use your giving this unnecessary trouble. We have had work enough already through you. However, doctor, I need not warn you to be careful. Bring the box back with you to the Baker Street rooms. You will find us there, on our way to the station.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,11,Implicit,,0.4596679171934507,
632,632,632,"They landed me at Vauxhall, with my heavy iron box, and with a bluff, genial inspector as my companion. A quarter of an hour s drive brought us to Mrs. Cecil Forrester s. The servant seemed surprised at so late a visitor. Mrs. Cecil Forrester was out for the evening, she explained, and likely to be very late. Miss Morstan, however, was in the drawing-room: so to the drawing-room I went, box in hand, leaving the obliging inspector in the cab.",NO QUOTE,,,,0,11,1.0,1.0,,
633,633,633,"She was seated by the open window, dressed in some sort of white diaphanous material, with a little touch of scarlet at the neck and waist. The soft light of a shaded lamp fell upon her as she leaned back in the basket chair, playing over her sweet, grave face, and tinting with a dull, metallic sparkle the rich coils of her luxuriant hair. One white arm and hand drooped over the side of the chair, and her whole pose and figure spoke of an absorbing melancholy. At the sound of my foot-fall she sprang to her feet, however, and a bright flush of surprise and of pleasure coloured her pale cheeks.",NO QUOTE,,,,0,11,1.0,1.0,,
634,634,634, she said. ,"I heard a cab drive up, /newquote I thought that Mrs. Forrester had come back very early, but I never dreamed that it might be you. What news have you brought me?",Miss Morstan,Dr. Watson,NO MONOLOGUE,0,11,Anaphoric,she said,0.8569842583141976,0.6248400432433299
635,635,635," said I, putting down the box upon the table and speaking jovially and boisterously, though my heart was heavy within me. ","I have brought something better than news, /newquote I have brought you something which is worth all the news in the world. I have brought you a fortune.",Dr. Watson,Miss Morstan,NO MONOLOGUE,0,11,Anaphoric,said I,0.9279519897872117,0.3886769778025307
636,636,636,"She glanced at the iron box.  /newquote  she asked, coolly enough.","Is that the treasure, then?",Miss Morstan,Dr. Watson,NO MONOLOGUE,0,11,Anaphoric,she asked,0.8948185875852175,0.7311067343671689
637,637,637,NO APPEND,"Yes, this is the great Agra treasure. Half of it is yours and half is Thaddeus Sholto s. You will have a couple of hundred thousand each. Think of that! An annuity of ten thousand pounds. There will be few richer young ladies in England. Is it not glorious?",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,11,Implicit,,0.2839188808349266,0.1362036427731683
638,638,638,"I think that I must have been rather overacting my delight, and that she detected a hollow ring in my congratulations, for I saw her eyebrows rise a little, and she glanced at me curiously.",NO QUOTE,,,,0,11,1.0,1.0,,
639,639,639," said she, ","If I have it, /newquote I owe it to you.",Miss Morstan,Dr. Watson,NO MONOLOGUE,0,11,Anaphoric,said she,0.9174049456987854,0.5478413493897653
640,640,640," I answered, ","No, no, /newquote not to me, but to my friend Sherlock Holmes. With all the will in the world, I could never have followed up a clue which has taxed even his analytical genius. As it was, we very nearly lost it at the last moment.",Dr. Watson,Miss Morstan,NO MONOLOGUE,0,11,Anaphoric,I answered,0.7884833527449504,0.30881027660507243
641,641,641, said she.,"Pray sit down and tell me all about it, Dr. Watson,",Miss Morstan,Dr. Watson,NO MONOLOGUE,0,11,Anaphoric,said she,0.9251035639976729,0.7148593864926082
642,642,642,"I narrated briefly what had occurred since I had seen her last, Holmes s new method of search, the discovery of the _Aurora_, the appearance of Athelney Jones, our expedition in the evening, and the wild chase down the Thames. She listened with parted lips and shining eyes to my recital of our adventures. When I spoke of the dart which had so narrowly missed us, she turned so white that I feared that she was about to faint.",NO QUOTE,,,,0,11,1.0,1.0,,
643,643,643," she said, as I hastened to pour her out some water. ","It is nothing, /newquote I am all right again. It was a shock to me to hear that I had placed my friends in such horrible peril.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,11,Anaphoric,she said,0.4365129502118974,0.5319382773805259
644,644,644, I answered. ,"That is all over, /newquote It was nothing. I will tell you no more gloomy details. Let us turn to something brighter. There is the treasure. What could be brighter than that? I got leave to bring it with me, thinking that it would interest you to be the first to see it.",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,11,Anaphoric,I answered,0.8076739117178531,0.48976000153192156
645,645,645," she said. There was no eagerness in her voice, however. It had struck her, doubtless, that it might seem ungracious upon her part to be indifferent to a prize which had cost so much to win.","It would be of the greatest interest to me,",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,11,Anaphoric,she said,0.4418503528013633,0.6373031839307435
646,646,646," she said, stooping over it. ","What a pretty box! /newquote This is Indian work, I suppose?",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,11,Anaphoric,she said,0.4459421849323006,0.5324782665206184
647,647,647,NO APPEND,Yes; it is Benares metal-work.,Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,11,Implicit,,0.4772846634796444,0.49247481623941897
648,648,648," she exclaimed, trying to raise it. ",And so heavy! /newquote The box alone must be of some value. Where is the key?,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,11,Anaphoric,she exclaimed,0.453532378207123,0.9280124608949163
649,649,649," I answered.  /newquote  There was in the front a thick and broad hasp, wrought in the image of a sitting Buddha. Under this I thrust the end of the poker and twisted it outward as a lever. The hasp sprang open with a loud snap. With trembling fingers I flung back the lid. We both stood gazing in astonishment. The box was empty!","Small threw it into the Thames, /newquote I must borrow Mrs. Forrester s poker.",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,11,Anaphoric,I answered,0.9426203939368952,0.2729098760421562
650,650,650,"No wonder that it was heavy. The iron-work was two-thirds of an inch thick all round. It was massive, well made, and solid, like a chest constructed to carry things of great price, but not one shred or crumb of metal or jewelry lay within it. It was absolutely and completely empty.",NO QUOTE,,,,0,11,1.0,1.0,,
651,651,651," said Miss Morstan, calmly.","The treasure is lost,",Miss Morstan,Dr. Watson,NO MONOLOGUE,0,11,Explicit,said Miss Morstan,0.9783655901921631,0.5257619695366326
652,652,652,"As I listened to the words and realised what they meant, a great shadow seemed to pass from my soul. I did not know how this Agra treasure had weighed me down, until now that it was finally removed. It was selfish, no doubt, disloyal, wrong, but I could realise nothing save that the golden barrier was gone from between us.  /newquote  I ejaculated from my very heart.",Thank God!,Dr. Watson,Miss Morstan,NO MONOLOGUE,0,11,Anaphoric,I ejaculated,0.9397597761447889,0.4698247456227842
653,653,653,"She looked at me with a quick, questioning smile.  /newquote  she asked.",Why do you say that?,Miss Morstan,Dr. Watson,NO MONOLOGUE,0,11,Anaphoric,she asked,0.8417939702464021,0.9261059055826512
654,654,654," I said, taking her hand. She did not withdraw it. ","Because you are within my reach again, /newquote Because I love you, Mary, as truly as ever a man loved a woman. Because this treasure, these riches, sealed my lips. Now that they are gone I can tell you how I love you. That is why I said,  Thank God. ",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,11,Anaphoric,I said,0.7512995777358006,0.13454508439362287
655,655,655," she whispered, as I drew her to my side. Whoever had lost a treasure, I knew that night that I had gained one.","Then I say,  Thank God,  too,",Miss Morstan,Dr. Watson,NO MONOLOGUE,0,11,Anaphoric,she whispered,0.8627820649347083,0.6311936261672221
656,656,656,Chapter XII The Strange Story of Jonathan Small,NO QUOTE,,,,0,12,1.0,1.0,,
657,657,657,"A very patient man was that inspector in the cab, for it was a weary time before I rejoined him. His face clouded over when I showed him the empty box.",NO QUOTE,,,,0,12,1.0,1.0,,
658,658,658," said he, gloomily. ",There goes the reward! /newquote Where there is no money there is no pay. This night s work would have been worth a tenner each to Sam Brown and me if the treasure had been there.,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,12,Anaphoric,said he,0.30303128416464925,0.5257619695366326
659,659,659, I said. ,"Mr. Thaddeus Sholto is a rich man, /newquote He will see that you are rewarded, treasure or no.",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,12,Anaphoric,I said,0.897582164312892,0.4509917009103441
660,660,660,"The inspector shook his head despondently, however.  /newquote  he repeated; ","It s a bad job, /newquote and so Mr. Athelney Jones will think.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,12,Anaphoric,he repeated,0.2992459458055624,0.6311936261672221
661,661,661,"His forecast proved to be correct, for the detective looked blank enough when I got to Baker Street and showed him the empty box. They had only just arrived, Holmes, the prisoner, and he, for they had changed their plans so far as to report themselves at a station upon the way. My companion lounged in his arm-chair with his usual listless expression, while Small sat stolidly opposite to him with his wooden leg cocked over his sound one. As I exhibited the empty box he leaned back in his chair and laughed aloud.",NO QUOTE,,,,0,12,1.0,1.0,,
662,662,662," said Athelney Jones, angrily.","This is your doing, Small,",Mr. Athelney Jones,,NO MONOLOGUE,0,12,Explicit,said Athelney Jones,0.9924785469795562,
663,663,663," he cried, exultantly. ","Yes, I have put it away where you shall never lay hand upon it, /newquote It is my treasure; and if I can t have the loot I ll take darned good care that no one else does. I tell you that no living man has any right to it, unless it is three men who are in the Andaman convict-barracks and myself. I know now that I cannot have the use of it, and I know that they cannot. I have acted all through for them as much as for myself. It s been the sign of four with us always. Well I know that they would have had me do just what I have done, and throw the treasure into the Thames rather than let it go to kith or kin of Sholto or of Morstan. It was not to make them rich that we did for Achmet. You ll find the treasure where the key is, and where little Tonga is. When I saw that your launch must catch us, I put the loot away in a safe place. There are no rupees for you this journey.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Anaphoric,he cried,0.45510173323828224,
664,664,664," said Athelney Jones, sternly. ","You are deceiving us, Small, /newquote If you had wished to throw the treasure into the Thames it would have been easier for you to have thrown box and all.",Mr. Athelney Jones,,NO MONOLOGUE,0,12,Explicit,said Athelney Jones,0.9938456536294442,
665,665,665," he answered, with a shrewd, sidelong look. ","Easier for me to throw, and easier for you to recover, /newquote The man that was clever enough to hunt me down is clever enough to pick an iron box from the bottom of a river. Now that they are scattered over five miles or so, it may be a harder job. It went to my heart to do it, though. I was half mad when you came up with us. However, there s no good grieving over it. I ve had ups in my life, and I ve had downs, but I ve learned not to cry over spilled milk.",A High Piping Voice,,NO MONOLOGUE,0,12,Anaphoric,he answered,0.4943240774148165,
666,666,666, said the detective. ,"This is a very serious matter, Small, /newquote If you had helped justice, instead of thwarting it in this way, you would have had a better chance at your trial.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Anaphoric,said the detective,0.44809047467168983,
667,667,667," snarled the ex-convict.  /newquote  Small had dropped his mask of stoicism, and all this came out in a wild whirl of words, while his eyes blazed, and the handcuffs clanked together with the impassioned movement of his hands. I could understand, as I saw the fury and the passion of the man, that it was no groundless or unnatural terror which had possessed Major Sholto when he first learned that the injured convict was upon his track.","Justice! /newquote A pretty justice! Whose loot is this, if it is not ours? Where is the justice that I should give it up to those who have never earned it? Look how I have earned it! Twenty long years in that fever-ridden swamp, all day at work under the mangrove-tree, all night chained up in the filthy convict-huts, bitten by mosquitoes, racked with ague, bullied by every cursed black-faced policeman who loved to take it out of a white man. That was how I earned the Agra treasure; and you talk to me of justice because I cannot bear to feel that I have paid this price only that another may enjoy it! I would rather swing a score of times, or have one of Tonga s darts in my hide, than live in a convict s cell and feel that another man is at his ease in a palace with the money that should be mine.",A High Piping Voice,,NO MONOLOGUE,0,12,Anaphoric,snarled the exconvict,0.637355549268604,
668,668,668, said Holmes quietly. ,"You forget that we know nothing of all this, /newquote We have not heard your story, and we cannot tell how far justice may originally have been on your side.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Explicit,said Holmes,0.9902412878267011,
669,669,669,NO APPEND,"Well, sir, you have been very fair-spoken to me, though I can see that I have you to thank that I have these bracelets upon my wrists. Still, I bear no grudge for that. It is all fair and above-board. If you want to hear my story I have no wish to hold it back. What I say to you is God s truth, every word of it. Thank you; you can put the glass beside me here, and I ll put my lips to it if I am dry.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Implicit,,0.47895653947011657,
670,670,670,NO APPEND,"I am a Worcestershire man myself, born near Pershore. I dare say you would find a heap of Smalls living there now if you were to look. I have often thought of taking a look round there, but the truth is that I was never much of a credit to the family, and I doubt if they would be so very glad to see me. They were all steady, chapel-going folk, small farmers, well-known and respected over the country-side, while I was always a bit of a rover. At last, however, when I was about eighteen, I gave them no more trouble, for I got into a mess over a girl, and could only get out of it again by taking the Queen s shilling and joining the 3rd Buffs, which was just starting for India.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Implicit,,0.49328358588707516,
671,671,671,NO APPEND,"I wasn t destined to do much soldiering, however. I had just got past the goose-step, and learned to handle my musket, when I was fool enough to go swimming in the Ganges. Luckily for me, my company sergeant, John Holder, was in the water at the same time, and he was one of the finest swimmers in the service. A crocodile took me, just as I was half-way across, and nipped off my right leg as clean as a surgeon could have done it, just above the knee. What with the shock and the loss of blood, I fainted, and should have drowned if Holder had not caught hold of me and paddled for the bank. I was five months in hospital over it, and when at last I was able to limp out of it with this timber toe strapped to my stump I found myself invalided out of the army and unfitted for any active occupation.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Implicit,,0.43552644485088615,
672,672,672,NO APPEND,"I was, as you can imagine, pretty down on my luck at this time, for I was a useless cripple though not yet in my twentieth year. However, my misfortune soon proved to be a blessing in disguise. A man named Abel White, who had come out there as an indigo-planter, wanted an overseer to look after his coolies and keep them up to their work. He happened to be a friend of our colonel s, who had taken an interest in me since the accident. To make a long story short, the colonel recommended me strongly for the post and, as the work was mostly to be done on horseback, my leg was no great obstacle, for I had enough knee left to keep good grip on the saddle. What I had to do was to ride over the plantation, to keep an eye on the men as they worked, and to report the idlers. The pay was fair, I had comfortable quarters, and altogether I was content to spend the remainder of my life in indigo-planting. Mr. Abel White was a kind man, and he would often drop into my little shanty and smoke a pipe with me, for white folk out there feel their hearts warm to each other as they never do here at home.",Wooden-Legged Man,,NO MONOLOGUE,0,12,Implicit,,0.6000389284069881,
673,673,673,NO APPEND,"Well, I was never in luck s way long. Suddenly, without a note of warning, the great mutiny broke upon us. One month India lay as still and peaceful, to all appearance, as Surrey or Kent; the next there were two hundred thousand black devils let loose, and the country was a perfect hell. Of course you know all about it, gentlemen, a deal more than I do, very like, since reading is not in my line. I only know what I saw with my own eyes. Our plantation was at a place called Muttra, near the border of the Northwest Provinces. Night after night the whole sky was alight with the burning bungalows, and day after day we had small companies of Europeans passing through our estate with their wives and children, on their way to Agra, where were the nearest troops. Mr. Abel White was an obstinate man. He had it in his head that the affair had been exaggerated, and that it would blow over as suddenly as it had sprung up. There he sat on his veranda, drinking whiskey-pegs and smoking cheroots, while the country was in a blaze about him. Of course we stuck by him, I and Dawson, who, with his wife, used to do the book-work and the managing. Well, one fine day the crash came. I had been away on a distant plantation, and was riding slowly home in the evening, when my eye fell upon something all huddled together at the bottom of a steep nullah. I rode down to see what it was, and the cold struck through my heart when I found it was Dawson s wife, all cut into ribbons, and half eaten by jackals and native dogs. A little further up the road Dawson himself was lying on his face, quite dead, with an empty revolver in his hand and four Sepoys lying across each other in front of him. I reined up my horse, wondering which way I should turn, but at that moment I saw thick smoke curling up from Abel White s bungalow and the flames beginning to burst through the roof. I knew then that I could do my employer no good, but would only throw my own life away if I meddled in the matter. From where I stood I could see hundreds of the black fiends, with their red coats still on their backs, dancing and howling round the burning house. Some of them pointed at me, and a couple of bullets sang past my head; so I broke away across the paddy-fields, and found myself late at night safe within the walls at Agra.",Wooden-Legged Man,,NO MONOLOGUE,0,12,Implicit,,0.9779534999816648,
674,674,674,NO APPEND,"As it proved, however, there was no great safety there, either. The whole country was up like a swarm of bees. Wherever the English could collect in little bands they held just the ground that their guns commanded. Everywhere else they were helpless fugitives. It was a fight of the millions against the hundreds; and the cruellest part of it was that these men that we fought against, foot, horse, and gunners, were our own picked troops, whom we had taught and trained, handling our own weapons, and blowing our own bugle-calls. At Agra there were the 3rd Bengal Fusiliers, some Sikhs, two troops of horse, and a battery of artillery. A volunteer corps of clerks and merchants had been formed, and this I joined, wooden leg and all. We went out to meet the rebels at Shahgunge early in July, and we beat them back for a time, but our powder gave out, and we had to fall back upon the city.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Implicit,,0.4631166697793911,
675,675,675,NO APPEND,"Nothing but the worst news came to us from every side, which is not to be wondered at, for if you look at the map you will see that we were right in the heart of it. Lucknow is rather better than a hundred miles to the east, and Cawnpore about as far to the south. From every point on the compass there was nothing but torture and murder and outrage.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Implicit,,0.457860846655923,
676,676,676,NO APPEND,"The city of Agra is a great place, swarming with fanatics and fierce devil-worshippers of all sorts. Our handful of men were lost among the narrow, winding streets. Our leader moved across the river, therefore, and took up his position in the old fort at Agra. I don t know if any of you gentlemen have ever read or heard anything of that old fort. It is a very queer place, the queerest that ever I was in, and I have been in some rum corners, too. First of all, it is enormous in size. I should think that the enclosure must be acres and acres. There is a modern part, which took all our garrison, women, children, stores, and everything else, with plenty of room over. But the modern part is nothing like the size of the old quarter, where nobody goes, and which is given over to the scorpions and the centipedes. It is all full of great deserted halls, and winding passages, and long corridors twisting in and out, so that it is easy enough for folk to get lost in it. For this reason it was seldom that any one went into it, though now and again a party with torches might go exploring.",Wooden-Legged Man,,NO MONOLOGUE,0,12,Implicit,,0.594662263400615,
677,677,677,NO APPEND,"The river washes along the front of the old fort, and so protects it, but on the sides and behind there are many doors, and these had to be guarded, of course, in the old quarter as well as in that which was actually held by our troops. We were short-handed, with hardly men enough to man the angles of the building and to serve the guns. It was impossible for us, therefore, to station a strong guard at every one of the innumerable gates. What we did was to organise a central guard-house in the middle of the fort, and to leave each gate under the charge of one white man and two or three natives. I was selected to take charge during certain hours of the night of a small isolated door upon the southwest side of the building. Two Sikh troopers were placed under my command, and I was instructed if anything went wrong to fire my musket, when I might rely upon help coming at once from the central guard. As the guard was a good two hundred paces away, however, and as the space between was cut up into a labyrinth of passages and corridors, I had great doubts as to whether they could arrive in time to be of any use in case of an actual attack.",Wooden-Legged Man,,NO MONOLOGUE,0,12,Implicit,,0.6337030588746485,
678,678,678,NO APPEND,"Well, I was pretty proud at having this small command given me, since I was a raw recruit, and a game-legged one at that. For two nights I kept the watch with my Punjaubees. They were tall, fierce-looking chaps, Mahomet Singh and Abdullah Khan by name, both old fighting-men who had borne arms against us at Chilian-wallah. They could talk English pretty well, but I could get little out of them. They preferred to stand together and jabber all night in their queer Sikh lingo. For myself, I used to stand outside the gateway, looking down on the broad, winding river and on the twinkling lights of the great city. The beating of drums, the rattle of tomtoms, and the yells and howls of the rebels, drunk with opium and with bang, were enough to remind us all night of our dangerous neighbours across the stream. Every two hours the officer of the night used to come round to all the posts, to make sure that all was well.",Wooden-Legged Man,,NO MONOLOGUE,0,12,Implicit,,0.4777740984872867,
679,679,679,NO APPEND,"The third night of my watch was dark and dirty, with a small, driving rain. It was dreary work standing in the gateway hour after hour in such weather. I tried again and again to make my Sikhs talk, but without much success. At two in the morning the rounds passed, and broke for a moment the weariness of the night. Finding that my companions would not be led into conversation, I took out my pipe, and laid down my musket to strike the match. In an instant the two Sikhs were upon me. One of them snatched my firelock up and levelled it at my head, while the other held a great knife to my throat and swore between his teeth that he would plunge it into me if I moved a step.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Implicit,,0.3325288487962664,
680,680,680,NO APPEND,"My first thought was that these fellows were in league with the rebels, and that this was the beginning of an assault. If our door were in the hands of the Sepoys the place must fall, and the women and children be treated as they were in Cawnpore. Maybe you gentlemen think that I am just making out a case for myself, but I give you my word that when I thought of that, though I felt the point of the knife at my throat, I opened my mouth with the intention of giving a scream, if it was my last one, which might alarm the main guard. The man who held me seemed to know my thoughts; for, even as I braced myself to it, he whispered,  Don t make a noise. The fort is safe enough. There are no rebel dogs on this side of the river.  There was the ring of truth in what he said, and I knew that if I raised my voice I was a dead man. I could read it in the fellow s brown eyes. I waited, therefore, in silence, to see what it was that they wanted from me.",Wooden-Legged Man,,NO MONOLOGUE,0,12,Implicit,,0.49941519909148774,
681,681,681,NO APPEND," Listen to me, Sahib,  said the taller and fiercer of the pair, the one whom they called Abdullah Khan.  You must either be with us now or you must be silenced forever. The thing is too great a one for us to hesitate. Either you are heart and soul with us on your oath on the cross of the Christians, or your body this night shall be thrown into the ditch and we shall pass over to our brothers in the rebel army. There is no middle way. Which is it to be, death or life? We can only give you three minutes to decide, for the time is passing, and all must be done before the rounds come again. ",A High Piping Voice,,NO MONOLOGUE,0,12,Anaphoric,he cried,0.3676379532995386,
682,682,682,NO APPEND," How can I decide?  said I.  You have not told me what you want of me. But I tell you now that if it is anything against the safety of the fort I will have no truck with it, so you can drive home your knife and welcome. ",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Anaphoric,he cried,0.304375660466429,
683,683,683,NO APPEND," It is nothing against the fort,  said he.  We only ask you to do that which your countrymen come to this land for. We ask you to be rich. If you will be one of us this night, we will swear to you upon the naked knife, and by the threefold oath which no Sikh was ever known to break, that you shall have your fair share of the loot. A quarter of the treasure shall be yours. We can say no fairer. ",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Anaphoric,he cried,0.31021766754178104,
684,684,684,NO APPEND," But what is the treasure, then?  I asked.  I am as ready to be rich as you can be, if you will but show me how it can be done. ",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Anaphoric,he cried,0.3013637057369425,
685,685,685,NO APPEND," You will swear, then,  said he,  by the bones of your father, by the honour of your mother, by the cross of your faith, to raise no hand and speak no word against us, either now or afterwards? ",Mr. Sherlock Holmes,,NO MONOLOGUE,0,12,Anaphoric,he said,0.3035227398455792,
686,686,686,NO APPEND," I will swear it,  I answered,  provided that the fort is not endangered. ",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,12,Implicit,,0.3121108297115037,0.13148688463237784
