,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
491,491,491,492,NO APPEND,"I hardly think we need new fixtures, L once. Don't let us get anything new; you are too extravagant. I don't believe you ever think of saving or putting by.",Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4110109837785742,0.2536679544992417
492,492,492,493," he said. He regretted that she did not feel inclined to go with him and select new fixtures. He kissed her good-by, and told her she was not looking well and must take care of herself. She was unusually pale and very quiet.","The way to become rich is to make money, my dear Edna, not to save it,",Leonce Pontellier,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.1571936708891997,0.852579970171144
500,500,500,501," she explained to Edna, who apologized for interrupting her. And she summoned a young black woman, whom she instructed, in French, to be very careful in checking off the list which she handed her. She told her to notice particularly if a fine linen handkerchief of Monsieur Ratignolle's, which was missing last week, had been returned; and to be sure to set to one side such pieces as required mending and darning.","'Cit  can do it as well as I; it is really her business,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she explained to Edna,0.7606716856922668,0.1453609955265298
503,503,503,504, said Edna with a smile when they were seated. She produced the roll of sketches and started to unfold them. ,"Perhaps I shall be able to paint your picture some day, /newquote I believe I ought to work again. I feel as if I wanted to be doing something. What do you think of them? Do you think it worth while to take it up again and study some more? I might study for a while with Laidpore.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,said Edna,0.9882441977339206,0.1566795356615346
505,505,505,506,NO APPEND,"Your talent is immense, dear!",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3764508407516099,0.4987146436411072
506,506,506,507," protested Edna, well pleased.",Nonsense!,Robert Lebrun,Madame Ratignolle,NO MONOLOGUE,0,0,Implicit,,0.3940015481083008,0.8366484485290829
507,507,507,508," persisted Madame Ratignolle, surveying the sketches one by one, at close range, then holding them at arm's length, narrowing her eyes, and dropping her head on one side. ","Immense, I tell you, /newquote Surely, this Bavarian peasant is worthy of framing; and this basket of apples! never have I seen anything more lifelike. One might almost be tempted to reach out a hand and take one.",Madame Ratignolle,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,persisted Madame Ratignolle,0.9939690434076668,0.3345266293042482
516,516,516,517,NO APPEND,"It seems to me the utmost folly for a woman at the head of a household, and the mother of children, to spend in an atelier days which would be better employed contriving for the comfort of her family.",Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Implicit,,0.4218190924456089,0.1205271111223153
517,517,517,518, answered Edna. ,"I feel like painting, /newquote Perhaps I shan't always feel like it.",Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Explicit,answered Edna,0.9851758616759254,0.8578987984539257
518,518,518,519,NO APPEND,"Then in God's name paint! but don't let the family go to the devil. There's Madame Ratignolle; because she keeps up her music, she doesn't let everything else go to chaos. And she's more of a musician than you are a painter.",Madame Ratignolle,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4457906582852536,0.8379356612813061
519,519,519,520,NO APPEND,"She isn't a musician, and I'm not a painter. It isn't on account of painting that I let things go.",Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Implicit,,0.3952033442137672,0.7368683453401234
520,520,520,521,NO APPEND,"On account of what, then?",Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Implicit,,0.3756918191127768,0.115634818451373
521,521,521,522,NO APPEND,Oh! I don't know. Let me alone; you bother me.,Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Implicit,,0.3818520539942581,0.1230396037574339
543,543,543,544, said Madame Lebrun to her son.,How handsome Mrs. Pontellier looked!,Madame Lebrun,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,said Madame Lebrun to her son,0.9900290125842246,0.5317896028162162
544,544,544,545, he admitted. ,Ravishing! /newquote The city atmosphere has improved her. Some way she doesn't seem like the same woman.,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he admitted,0.3394083405980231,0.271083041783401
548,548,548,549, said Mademoiselle. ,"So you remembered me at last, /newquote I had said to myself,  Ah, bah! she will never come.'",Mademoiselle Reisz,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,said Mademoiselle,0.0828925189172898,0.5321614054410024
549,549,549,550, asked Edna with a smile.,Did you want me to come?,Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Explicit,asked Edna,0.9844456719788218,0.9289326810805638
550,550,550,551," answered Mademoiselle. The two had seated themselves on a little bumpy sofa which stood against the wall.  /newquote  She took Edna's hand between her strong wiry fingers, holding it loosely without warmth, and executing a sort of double theme upon the back and palm.","I had not thought much about it, /newquote I am glad, however, that you came. I have the water boiling back there, and was just about to make some coffee. You will drink a cup with me. And how is _la belle dame?_ Always handsome! always healthy! always contented!",Mademoiselle Reisz,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,answered Mademoiselle,0.0996516786654935,0.6281162217951713
551,551,551,552, she went on; ,"Yes, /newquote I sometimes thought:  She will never come. She promised as those women in society always do, without meaning it. She will not come.' For I really don't believe you like me, Mrs. Pontellier.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,she went on,0.3537282774603242,0.7980324918853513
552,552,552,553," replied Edna, gazing down at the little woman with a quizzical look.","I don't know whether I like you or not,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,replied Edna,0.9847111895917696,0.6025611066060012
554,554,554,555," she remarked, as she poured a little cream into Edna's cup and handed it to her.","I have had a letter from your friend,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she remarked,0.7565811483945946,0.1581437044470287
555,555,555,556,NO APPEND,My friend?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3718824620623774,0.1581437044470287
556,556,556,557,NO APPEND,"Yes, your friend Robert. He wrote to me from the City of Mexico.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3865873543743408,0.1671628850161805
557,557,557,558," repeated Edna in amazement, stirring her coffee absently.",Wrote to _you_?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,repeated Edna,0.984285439109004,0.5069936598471732
558,558,558,559,NO APPEND,"Yes, to me. Why not? Don't stir all the warmth out of your coffee; drink it. Though the letter might as well have been sent to you; it was nothing but Mrs. Pontellier from beginning to end.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3614225780462315,0.6285113550807687
559,559,559,560," requested the young woman, entreatingly.","Let me see it,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,requested the young woman,0.3205138274323145,0.2719196672890445
560,560,560,561,NO APPEND,No; a letter concerns no one but the person who writes it and the one to whom it is written.,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3950470300970221,0.2722547700840926
561,561,561,562,NO APPEND,Haven't you just said it concerned me from beginning to end?,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4114776989409701,0.2720871863810006
562,562,562,563,NO APPEND,"It was written about you, not to you.  Have you seen Mrs. Pontellier? How is she looking?' he asks.  As Mrs. Pontellier says,' or  as Mrs. Pontellier once said.'  If Mrs. Pontellier should call upon you, play for her that Impromptu of Chopin's, my favorite. I heard it here a day or two ago, but not as you play it. I should like to know how it affects her,' and so on, as if he supposed we were constantly in each other's society.",Doctor Mandelet,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,said the Doctor,0.6942705247280732,0.8814085161788453
563,563,563,564,NO APPEND,Let me see the letter.,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4183056062572764,0.2722547700840926
564,564,564,565,NO APPEND,"Oh, no.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4291176236057742,0.2719196672890445
565,565,565,566,NO APPEND,Have you answered it?,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4284445676645883,0.5330037937783006
566,566,566,567,NO APPEND,No.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3706318393785642,0.3345266293042482
567,567,567,568,NO APPEND,Let me see the letter.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3756680266611363,0.075084238160562
568,568,568,569,NO APPEND,"No, and again, no.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3740573060192321,0.075084238160562
569,569,569,570,NO APPEND,Then play the Impromptu for me.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3776379031956102,0.075084238160562
570,570,570,571,NO APPEND,It is growing late; what time do you have to be home?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3834041787148152,0.075084238160562
571,571,571,572,NO APPEND,Time doesn't concern me. Your question seems a little rude. Play the Impromptu.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3902612808099739,0.075084238160562
572,572,572,573,NO APPEND,But you have told me nothing of yourself. What are you doing?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3763568669286686,0.075084238160562
573,573,573,574, laughed Edna. ,Painting! /newquote I am becoming an artist. Think of it!,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,laughed Edna,0.984991685860296,0.075084238160562
574,574,574,575,NO APPEND,"Ah! an artist! You have pretensions, Madame.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3812318999567257,0.075084238160562
575,575,575,576,NO APPEND,Why pretensions? Do you think I could not become an artist?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3851740512445403,0.075084238160562
576,576,576,577,NO APPEND,"I do not know you well enough to say. I do not know your talent or your temperament. To be an artist includes much; one must possess many gifts absolute gifts which have not been acquired by one's own effort. And, moreover, to succeed, the artist must possess the courageous soul.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4447491865821985,0.075084238160562
577,577,577,578,NO APPEND,What do you mean by the courageous soul?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3801832733150109,0.075084238160562
578,578,578,579,NO APPEND,"Courageous, _ma foi!_ The brave soul. The soul that dares and defies.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3880025706551253,0.075084238160562
579,579,579,580,NO APPEND,Show me the letter and play for me the Impromptu. You see that I have persistence. Does that quality count for anything in art?,Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Implicit,,0.4034225099086338,0.2563933009929948
580,580,580,581," replied Mademoiselle, with her wriggling laugh.","It counts with a foolish old woman whom you have captivated,",Mademoiselle Reisz,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,replied Mademoiselle,0.0129799937889409,0.6285113550807687
585,585,585,586,"Edna was sobbing, just as she had wept one midnight at Grand Isle when strange, new voices awoke in her. She arose in some agitation to take her departure.  /newquote  she asked at the threshold.","May I come again, Mademoiselle?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she asked,0.7553503774557747,0.1798218425918595
586,586,586,587,NO APPEND,Come whenever you feel like it. Be careful; the stairs and landings are dark; don't stumble.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3937063526897563,0.1847581592596627
591,591,591,592," He was quite portly, with a profusion of gray hair, and small blue eyes which age had robbed of much of their brightness but none of their penetration.","Ah, Pontellier! Not sick, I hope. Come and have a seat. What news do you bring this morning?",Doctor Mandelet,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4175176299989367,0.5427670855430451
592,592,592,593,NO APPEND,"Oh! I'm never sick, Doctor. You know that I come of tough fiber of that old Creole race of Pontelliers that dry up and finally blow away. I came to consult no, not precisely to consult to talk to you about Edna. I don't know what ails her.",Robert Lebrun,Doctor Mandelet,NO MONOLOGUE,0,0,Implicit,,0.4129803456756735,0.9996300666674424
593,593,593,594, marveled the Doctor. ,"Madame Pontellier not well, /newquote Why, I saw her I think it was a week ago walking along Canal Street, the picture of health, it seemed to me.",Doctor Mandelet,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,marveled the Doctor,0.9991114497354928,0.5758487398592698
594,594,594,595," said Mr. Pontellier, leaning forward and whirling his stick between his two hands; ","Yes, yes; she seems quite well, /newquote but she doesn't act well. She's odd, she's not like herself. I can't make her out, and I thought perhaps you'd help me.",Leonce Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Explicit,said Mr Pontellier,0.994132401550161,0.9911124497082696
595,595,595,596, inquired the Doctor.,How does she act?,Doctor Mandelet,Leonce Pontellier,NO MONOLOGUE,0,0,Explicit,inquired the Doctor,0.9999267743486654,0.872245142253396
596,596,596,597," said Mr. Pontellier, throwing himself back in his chair. ","Well, it isn't easy to explain, /newquote She lets the housekeeping go to the dickens.",Leonce Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Explicit,said Mr Pontellier,0.993674547830859,0.98269849563036
597,597,597,598,NO APPEND,"Well, well; women are not all alike, my dear Pontellier. We've got to consider ",Doctor Mandelet,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.6531522084940085,0.4613406595056885
598,598,598,599, he went on nervously. ,"I know that; I told you I couldn't explain. Her whole attitude toward me and everybody and everything has changed. You know I have a quick temper, but I don't want to quarrel or be rude to a woman, especially my wife; yet I'm driven to it, and feel like ten thousand devils after I've made a fool of myself. She's making it devilishly uncomfortable for me, /newquote She's got some sort of notion in her head concerning the eternal rights of women; and you understand we meet in the morning at the breakfast table.",Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he went on,0.2926486690230915,0.3053971362937569
600,600,600,601,NO APPEND,"What have you been doing to her, Pontellier?",Doctor Mandelet,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.6434056826909617,0.3502484561900394
601,601,601,602,NO APPEND,Doing! _Parbleu!_,Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.7016937045526909,0.3039390761305273
602,602,602,603," asked the Doctor, with a smile, ","Has she, /newquote has she been associating of late with a circle of pseudo-intellectual women super-spiritual superior beings? My wife has been telling me about them.",Doctor Mandelet,Leonce Pontellier,NO MONOLOGUE,0,0,Explicit,asked the Doctor,0.9999638176608012,0.3152931774367619
603,603,603,604," broke in Mr. Pontellier, ","That's the trouble, /newquote she hasn't been associating with any one. She has abandoned her Tuesdays at home, has thrown over all her acquaintances, and goes tramping about by herself, moping in the street-cars, getting in after dark. I tell you she's peculiar. I don't like it; I feel a little worried over it.",Leonce Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Explicit,broke in Mr Pontellier,0.9946100813868084,0.9843878850171104
604,604,604,605,"This was a new aspect for the Doctor.  /newquote  he asked, seriously. ","Nothing hereditary? /newquote Nothing peculiar about her family antecedents, is there?",Doctor Mandelet,Leonce Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.262585187113097,0.4581429925104021
605,605,605,606,NO APPEND,"Oh, no, indeed! She comes of sound old Presbyterian Kentucky stock. The old gentleman, her father, I have heard, used to atone for his weekday sins with his Sunday devotions. I know for a fact, that his race horses literally ran away with the prettiest bit of Kentucky farming land I ever laid eyes upon. Margaret you know Margaret she has all the Presbyterianism undiluted. And the youngest is something of a vixen. By the way, she gets married in a couple of weeks from now.",Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.6099034322072393,0.3152546474631214
606,606,606,607," exclaimed the Doctor, foreseeing a happy solution. ","Send your wife up to the wedding, /newquote Let her stay among her own people for a while; it will do her good.",Doctor Mandelet,Leonce Pontellier,NO MONOLOGUE,0,0,Explicit,exclaimed the Doctor,0.9999120384584952,0.3265147165648353
607,607,607,608," exclaimed Mr. Pontellier, fuming anew at the recollection.",That's what I want her to do. She won't go to the marriage. She says a wedding is one of the most lamentable spectacles on earth. Nice thing for a woman to say to her husband!,Leonce Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Explicit,exclaimed Mr Pontellier,0.993562523321747,0.9808298572120452
608,608,608,609," said the Doctor, after a moment's reflection, ","Pontellier, /newquote let your wife alone for a while. Don't bother her, and don't let her bother you. Woman, my dear friend, is a very peculiar and delicate organism a sensitive and highly organized woman, such as I know Mrs. Pontellier to be, is especially peculiar. It would require an inspired psychologist to deal successfully with them. And when ordinary fellows like you and me attempt to cope with their idiosyncrasies the result is bungling. Most women are moody and whimsical. This is some passing whim of your wife, due to some cause or causes which you and I needn't try to fathom. But it will pass happily over, especially if you let her alone. Send her around to see me.",Doctor Mandelet,Leonce Pontellier,NO MONOLOGUE,0,0,Explicit,said the Doctor,0.9999720656166566,0.9847420020871308
609,609,609,610, objected Mr. Pontellier.,"Oh! I couldn't do that; there'd be no reason for it,",Leonce Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Explicit,objected Mr Pontellier,0.9937707963864224,0.9859146799463958
610,610,610,611, said the Doctor. ,"Then I'll go around and see her, /newquote I'll drop in to dinner some evening _en bon ami_.",Doctor Mandelet,Leonce Pontellier,NO MONOLOGUE,0,0,Explicit,said the Doctor,0.9999539719458118,0.4485716913997111
611,611,611,612," urged Mr. Pontellier.  /newquote  he asked, rising to take his leave.","Do! by all means, /newquote What evening will you come? Say Thursday. Will you come Thursday?",Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.2362926481768126,0.3068591074942574
612,612,612,613,NO APPEND,"Very well; Thursday. My wife may possibly have some engagement for me Thursday. In case she has, I shall let you know. Otherwise, you may expect me.",Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.6383268772785716,0.3065213833818368
614,614,614,615, he laughed.,"I am going to New York on business very soon. I have a big scheme on hand, and want to be on the field proper to pull the ropes and handle the ribbons. We'll let you in on the inside if you say so, Doctor,",Leonce Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Explicit,Mr Pontellier turned before leaving to say,0.9932028365215172,0.9671722379604486
615,615,615,616, returned the Doctor. ,"No, I thank you, my dear sir, /newquote I leave such ventures to you younger men with the fever of life still in your blood.",Doctor Mandelet,Leonce Pontellier,NO MONOLOGUE,0,0,Explicit,returned the Doctor,0.9999589155958188,0.8708036389265013
616,616,616,617," continued Mr. Pontellier, with his hand on the knob; ","What I wanted to say, /newquote I may have to be absent a good while. Would you advise me to take Edna along?",Leonce Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Explicit,continued Mr Pontellier,0.9938776651460624,0.9859146799463958
617,617,617,618,NO APPEND,"By all means, if she wishes to go. If not, leave her here. Don't contradict her. The mood will pass, I assure you. It may take a month, two, three months possibly longer, but it will pass; have patience.",Doctor Mandelet,Leonce Pontellier,NO MONOLOGUE,0,0,Implicit,,0.7326294345657312,0.8678790685827963
618,618,618,619," said Mr. Pontellier, as he let himself out.","Well, good-by, _  jeudi_,",Leonce Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Explicit,said Mr Pontellier,0.9936649167064832,0.9872940884243568
628,628,628,629,NO APPEND,"It's a pity Mr. Pontellier doesn't stay home more in the evenings. I think you would be more well, if you don't mind my saying it more united, if he did.",Edna Pontellier,Leonce Pontellier,NO MONOLOGUE,0,0,Anaphoric,she was frank enough to tell Edna,0.7643095362983835,0.407621294266057
629,629,629,630," said Edna, with a blank look in her eyes. ",Oh! dear no! /newquote What should I do if he stayed home? We wouldn't have anything to say to each other.,Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Explicit,said Edna,0.986257668474822,0.0839257528114848
632,632,632,633,"When Doctor Mandelet dined with the Pontelliers on Thursday he could discern in Mrs. Pontellier no trace of that morbid condition which her husband had reported to him. She was excited and in a manner radiant. She and her father had been to the race course, and their thoughts when they seated themselves at table were still occupied with the events of the afternoon, and their talk was still of the track. The Doctor had not kept pace with turf affairs. He had certain recollections of racing in what he called  /newquote  when the Lecompte stables flourished, and he drew upon this fund of memories so that he might not be left out and seem wholly devoid of the modern spirit. But he failed to impose upon the Colonel, and was even far from impressing him with this trumped-up knowledge of bygone days. Edna had staked her father on his last venture, with the most gratifying results to both of them. Besides, they had met some very charming people, according to the Colonel's impressions. Mrs. Mortimer Merriman and Mrs. James Highcamp, who were there with Alc e Arobin, had joined them and had enlivened the hours in a fashion that warmed him to think of.",the good old times,Leonce Pontellier,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he read,0.1795033984863856,0.3043872923361893
640,640,640,641, he muttered to himself as he walked. ,"I hope it isn't Arobin, /newquote I hope to heaven it isn't Alc e Arobin.",Leonce Pontellier,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he muttered to himself,0.1791740205921748,0.3039390761305273
645,645,645,646, asserted the Colonel. ,"You are too lenient, too lenient by far, L once, /newquote Authority, coercion are what is needed. Put your foot down good and hard; the only way to manage a wife. Take my word for it.",Doctor Mandelet,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,asserted the Colonel,0.0399395111554202,0.3055094570039901
648,648,648,649,"But after all, a radiant peace settled upon her when she at last found herself alone. Even the children were gone. Old Madame Pontellier had come herself and carried them off to Iberville with their quadroon. The old madame did not venture to say she was afraid they would be neglected during L once's absence; she hardly ventured to think so. She was hungry for them even a little fierce in her attachment. She did not want them to be wholly  /newquote  she always said when begging to have them for a space. She wished them to know the country, with its streams, its fields, its woods, its freedom, so delicious to the young. She wished them to taste something of the life their father had lived and known and loved when he, too, was a little child.","children of the pavement,",Edna Pontellier,Doctor Mandelet,NO MONOLOGUE,0,0,Anaphoric,she broke,0.7529957260525273,0.2748784682066066
662,662,662,663,"The dinner was quiet and uninteresting, save for the cheerful efforts of Arobin to enliven things. Mrs. Highcamp deplored the absence of her daughter from the races, and tried to convey to her what she had missed by going to the  /newquote  instead of joining them. The girl held a geranium leaf up to her nose and said nothing, but looked knowing and noncommittal. Mr. Highcamp was a plain, bald-headed man, who only talked under compulsion. He was unresponsive. Mrs. Highcamp was full of delicate courtesy and consideration toward her husband. She addressed most of her conversation to him at table. They sat in the library after dinner and read the evening papers together under the droplight; while the younger people went into the drawing-room near by and talked. Miss Highcamp played some selections from Grieg upon the piano. She seemed to have apprehended all of the composer's coldness and none of his poetry. While Edna listened she could not help wondering if she had lost her taste for music.",Dante reading,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.4208204738741507,0.1094522092348371
667,667,667,668,NO APPEND,What a pity that so much talent has been neglected! but I must go.,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she remarked,0.754913741283433,0.1463686949064542
673,673,673,674, she said. ,"The sight of a wound or scar always agitates and sickens me, /newquote I shouldn't have looked at it.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she said,0.7608339976321082,0.5133315186519744
674,674,674,675," he entreated, following her; ","I beg your pardon, /newquote it never occurred to me that it might be repulsive.",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he entreated,0.3631615285460919,0.6478602537478135
676,676,676,677, he asked.,Will you go to the races again?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.4166118686245401,0.5358681292440093
677,677,677,678, she said. ,"No, /newquote I've had enough of the races. I don't want to lose all the money I've won, and I've got to work when the weather is bright, instead of ",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she said,0.7650254992214552,0.5053255300019631
678,678,678,679,NO APPEND,Yes; work; to be sure. You promised to show me your work. What morning may I come up to your atelier? To-morrow?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4328024979241846,0.194098348913126
679,679,679,680,NO APPEND,No!,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Explicit,Edna hastened to say,0.9856006939073888,0.1705483208647269
680,680,680,681,NO APPEND,Day after?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4204674881716292,0.0710602691627629
681,681,681,682,NO APPEND,"No, no.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3921849923770756,0.0710602691627629
682,682,682,683,NO APPEND,"Oh, please don't refuse me! I know something of such things. I might help you with a stray suggestion or two.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4039844501304199,0.0710602691627629
683,683,683,684," she went on in a high, excited pitch, attempting to draw away her hand. She felt that her words lacked dignity and sincerity, and she knew that he felt it.","No. Good night. Why don't you go after you have said good night? I don't like you,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she went on,0.7368938113786004,0.0710602691627629
684,684,684,685, And he bent and pressed his lips upon her hand as if he wished never more to withdraw them.,I'm sorry you don't like me. I'm sorry I offended you. How have I offended you? What have I done? Can't you forgive me?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4051475002952922,0.0710602691627629
685,685,685,686," she complained,  /newquote  She spoke in a monotonous, dull tone. He took his hat from the table, and stood with eyes turned from her, looking into the dying fire. For a moment or two he kept an impressive silence.","Mr. Arobin, /newquote I'm greatly upset by the excitement of the afternoon; I'm not myself. My manner must have misled you in some way. I wish you to go, please.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she complained,0.7442217206325918,0.0710602691627629
686,686,686,687, he said finally. ,"Your manner has not misled me, Mrs. Pontellier, /newquote My own emotions have done that. I couldn't help it. When I'm near you, how could I help it? Don't think anything of it, don't bother, please. You see, I go when you command me. If you wish me to stay away, I shall do so. If you let me come back, I oh! you will let me come back?",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.1155988890214604,0.8688537307897838
697,697,697,698," exclaimed Mademoiselle, rising from her knees before the stove. ",Ah! here comes the sunlight! /newquote Now it will be warm and bright enough; I can let the fire alone.,Mademoiselle Reisz,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,exclaimed Mademoiselle,0.0793043517954165,0.3041631377609124
699,699,699,700, A piece of red flannel was wrapped around Mademoiselle's throat; a stiff neck compelled her to hold her head on one side.,You are cold; you look miserable. The chocolate will soon be hot. But would you rather have a taste of brandy? I have scarcely touched the bottle which you brought me for my cold.,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.4384306390198015,0.1580833744591105
700,700,700,701," said Edna, shivering as she removed her gloves and overshoes. She drank the liquor from the glass as a man would have done. Then flinging herself upon the uncomfortable sofa she said, ","I will take some brandy, /newquote Mademoiselle, I am going to move away from my house on Esplanade Street.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Explicit,said Edna,0.986232149043053,0.5057667386538283
701,701,701,702," ejaculated the musician, neither surprised nor especially interested. Nothing ever seemed to astonish her very much. She was endeavoring to adjust the bunch of violets which had become loose from its fastening in her hair. Edna drew her down upon the sofa, and taking a pin from her own hair, secured the shabby artificial flowers in their accustomed place.",Ah!,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4342165601430908,0.8294842163306503
702,702,702,703,NO APPEND,Aren't you astonished?,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.4210153119547187,0.475075667650631
703,703,703,704,NO APPEND,Passably. Where are you going? to New York? to Iberville? to your father in Mississippi? where?,Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Implicit,,0.4302091719792365,0.1048549850686306
