,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
969,969,969,970,He gave a reckless shrug.  ,It's too late to do anything else.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4741919108033238,0.0816619896569343
970,970,970,971,NO APPEND,You say that because it's the easiest thing to say at this moment--not because it's true.  In reality it's too late to do anything but what we'd both decided on.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.3584289948575233,0.0816619896569343
971,971,971,972,NO APPEND,"Ah, I don't understand you!",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4760709506308964,0.0816619896569343
972,972,972,973,She forced a pitiful smile that pinched her face instead of smoothing it.  ,"You don't understand because you haven't yet guessed how you've changed things for me: oh, from the first--long before I knew all you'd done.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.3713875800765514,0.0816619896569343
973,973,973,974,NO APPEND,All I'd done?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5628221997980317,0.0816619896569343
974,974,974,975,NO APPEND,"Yes.  I was perfectly unconscious at first that people here were shy of me--that they thought I was a dreadful sort of person.  It seems they had even refused to meet me at dinner.  I found that out afterward; and how you'd made your mother go with you to the van der Luydens'; and how you'd insisted on announcing your engagement at the Beaufort ball, so that I might have two families to stand by me instead of one--",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.2218737829716653,0.0816619896569343
976,976,976,977," she said,  /newquote  she continued, ","Just imagine, /newquote how stupid and unobservant I was!  I knew nothing of all this till Granny blurted it out one day.  New York simply meant peace and freedom to me: it was coming home.  And I was so happy at being among my own people that every one I met seemed kind and good, and glad to see me.  But from the very beginning, /newquote I felt there was no one as kind as you; no one who gave me reasons that I understood for doing what at first seemed so hard and--unnecessary.  The very good people didn't convince me; I felt they'd never been tempted.  But you knew; you understood; you had felt the world outside tugging at one with all its golden hands--and yet you hated the things it asks of one; you hated happiness bought by disloyalty and cruelty and indifference.  That was what I'd never known before--and it's better than anything I've known.",Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,she said,0.7364621391428025,0.3097275136064205
979,979,979,980, she cried.  ,"Ah, don't let us undo what you've done! /newquote I can't go back now to that other way of thinking.  I can't love you unless I give you up.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she cried,0.4654821401732724,0.0816619896569343
981,981,981,982,NO APPEND,And Beaufort?  Is he to replace me?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5425816359206269,0.0816619896569343
983,983,983,984, Archer sneered.,He's waiting for you now at Mrs. Struthers's; why don't you go to him?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,Archer sneered,0.943877635869124,0.0816619896569343
985,985,985,986,After the door had closed again Archer continued to look at her with bitter eyes.  ,Why this sacrifice?  Since you tell me that you're lonely I've no right to keep you from your friends.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4200745188533781,0.0816619896569343
986,986,986,987,She smiled a little under her wet lashes.  ,I shan't be lonely now.  I WAS lonely; I WAS afraid.  But the emptiness and the darkness are gone; when I turn back into myself now I'm like a child going at night into a room where there's always a light.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.3271145914321,0.0816619896569343
987,987,987,988,"Her tone and her look still enveloped her in a soft inaccessibility, and Archer groaned out again:  ",I don't understand you!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4844094684739601,0.0816619896569343
988,988,988,989,NO APPEND,Yet you understand May!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4828678650012025,0.0816619896569343
989,989,989,990,"He reddened under the retort, but kept his eyes on her.  ",May is ready to give me up.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4783810297334877,0.0816619896569343
990,990,990,991,NO APPEND,What!  Three days after you've entreated her on your knees to hasten your marriage?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4237721956899957,0.0816619896569343
991,991,991,992,NO APPEND,She's refused; that gives me the right--,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4632509648066562,0.0816619896569343
992,992,992,993, she said.,"Ah, you've taught me what an ugly word that is,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.4748217494664863,0.0816619896569343
995,995,995,996,NO APPEND,If we do this now it will be worse afterward--worse for every one--,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he began to plead,0.4563022772045429,0.0816619896569343
996,996,996,997," she almost screamed, as if he frightened her.",No--no--no!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she almost screamed,0.5082975366225251,0.0816619896569343
1001,1001,1001,1002,"It was dated from St. Augustine, and addressed to the Countess Olenska. In it he read:  ",Granny's telegram successful.  Papa and Mamma agree marriage after Easter.  Am telegraphing Newland.  Am too happy for words and love you dearly.  Your grateful May.,Mrs. Augusta Welland,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,she said,0.2573133456912507,0.3497823465193251
1002,1002,1002,1003,"Half an hour later, when Archer unlocked his own front-door, he found a similar envelope on the hall-table on top of his pile of notes and letters.  The message inside the envelope was also from May Welland, and ran as follows:  ",Parents consent wedding Tuesday after Easter at twelve Grace Church eight bridesmaids please see Rector so happy love May.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.4158526099081404,0.0816619896569343
1005,1005,1005,1006,  (No item of his correspondence was safe from Janey.),"Newland!  I hope there's no bad news in that telegram?  I waited on purpose, in case--",Janey Archer,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.1220973006947255,0.4976432676075969
1006,1006,1006,1007,He took no notice of her question.  ,Look here--what day is Easter this year?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4670903674427215,0.0816619896569343
1007,1007,1007,1008,She looked shocked at such unchristian ignorance.  ,"Easter?  Newland! Why, of course, the first week in April.  Why?",Janey Archer,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.1400235164597295,0.4961713226265213
1008,1008,1008,1009,"  He turned again to the pages of his diary, calculating rapidly under his breath.   /newquote  He threw back his head with a long laugh.","The first week? /newquote The first week, did you say?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4503220719386112,0.0816619896569343
1009,1009,1009,1010,NO APPEND,For mercy's sake what's the matter?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4655767147025301,0.0816619896569343
1010,1010,1010,1011,NO APPEND,"Nothing's the matter, except that I'm going to be married in a month.",Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Implicit,,0.4487979930528773,0.0931034983896617
1011,1011,1011,1012,Janey fell upon his neck and pressed him to her purple flannel breast. ,"Oh Newland, how wonderful!  I'm so glad!  But, dearest, why do you keep on laughing?  Do hush, or you'll wake Mamma.",Janey Archer,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.2096903655151447,0.7096212951011326
1018,1018,1018,1019," whispered young van der Luyden Newland, who was inexperienced in the duties of a best man, and awed by the weight of his responsibility.",Got the ring all right?,Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Explicit,whispered young van der Luyden Newland,0.0281710122941155,0.2607488380902374
1023,1023,1023,1024, the bridegroom could fancy Reggie Chivers saying.   /newquote   And he could imagine Sillerton Jackson adding with authority:  ,"Too bad the breakfast is at old Catherine's, /newquote But I'm told that Lovell Mingott insisted on its being cooked by his own chef, so it ought to be good if one can only get at it. /newquote My dear fellow, haven't you heard?  It's to be served at small tables, in the new English fashion.",Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,she said,0.3507401557848308,0.2602351515018667
1027,1027,1027,1028,"Archer wondered how many flaws Lefferts's keen eyes would discover in the ritual of his divinity; then he suddenly recalled that he too had once thought such questions important.  The things that had filled his days seemed now like a nursery parody of life, or like the wrangles of mediaeval schoolmen over metaphysical terms that nobody had ever understood.  A stormy discussion as to whether the wedding presents should be  /newquote  had darkened the last hours before the wedding; and it seemed inconceivable to Archer that grown-up people should work themselves into a state of agitation over such trifles, and that the matter should have been decided (in the negative) by Mrs. Welland's saying, with indignant tears:   /newquote   Yet there was a time when Archer had had definite and rather aggressive opinions on all such problems, and when everything concerning the manners and customs of his little tribe had seemed to him fraught with world-wide significance.",shown /newquote I should as soon turn the reporters loose in my house.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he continued,0.4459960493019297,0.0679140767198409
1029,1029,1029,1030, breathed the best man excitedly; but the bridegroom knew better.,THERE THEY COME!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,breathed the best man,0.5141342527652798,0.0679140767198409
1032,1032,1032,1033,"The idea of this monstrous exposure of her person was so painful to her relations that they could have covered with gold the ingenious person who suddenly discovered that the chair was too wide to pass between the iron uprights of the awning which extended from the church door to the curbstone.  The idea of doing away with this awning, and revealing the bride to the mob of dressmakers and newspaper reporters who stood outside fighting to get near the joints of the canvas, exceeded even old Catherine's courage, though for a moment she had weighed the possibility.   /newquote  Mrs. Welland exclaimed when her mother's last plan was hinted to her; and from this unthinkable indecency the clan recoiled with a collective shudder.  The ancestress had had to give in; but her concession was bought only by the promise that the wedding-breakfast should take place under her roof, though (as the Washington Square connection said) with the Wellands' house in easy reach it was hard to have to make a special price with Brown to drive one to the other end of nowhere.","Why, they might take a photograph of my child AND PUT IT IN THE PAPERS!",Newland Archer,Mr. Sillerton Jackson,NO MONOLOGUE,0,0,Anaphoric,the young girl answered,0.4492357589698168,0.0793589600030627
1035,1035,1035,1036, the best man whispered.,Newland--I say: SHE'S HERE!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,the best man whispered,0.0787128848743695,0.0679140767198409
1043,1043,1043,1044," young Newland nervously hissed; and once more Archer became aware of having been adrift far off in the unknown.  What was it that had sent him there, he wondered?  Perhaps the glimpse, among the anonymous spectators in the transept, of a dark coil of hair under a hat which, a moment later, revealed itself as belonging to an unknown lady with a long nose, so laughably unlike the person whose image she had evoked that he asked himself if he were becoming subject to hallucinations.","Your arm--I SAY, GIVE HER YOUR ARM!",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,young Newland nervously hissed,0.9533332993295232,0.0679140767198409
1046,1046,1046,1047," Archer said--and suddenly the same black abyss yawned before him and he felt himself sinking into it, deeper and deeper, while his voice rambled on smoothly and cheerfully:  ","Darling! /newquote Yes, of course I thought I'd lost the ring; no wedding would be complete if the poor devil of a bridegroom didn't go through that.  But you DID keep me waiting, you know!  I had time to think of every horror that might possibly happen.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,his voice rambled on,0.0558668695693091,0.0679140767198409
1047,1047,1047,1048,"She surprised him by turning, in full Fifth Avenue, and flinging her arms about his neck.  ","But none ever CAN happen now, can it, Newland, as long as we two are together?",Mrs. Adeline Archer,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.1110778844726835,0.7118142939164085
1051,1051,1051,1052,"Once they were settled in their compartment, and the train, shaking off the endless wooden suburbs, had pushed out into the pale landscape of spring, talk became easier than Archer had expected.  May was still, in look and tone, the simple girl of yesterday, eager to compare notes with him as to the incidents of the wedding, and discussing them as impartially as a bridesmaid talking it all over with an usher.  At first Archer had fancied that this detachment was the disguise of an inward tremor; but her clear eyes revealed only the most tranquil unawareness.  She was alone for the first time with her husband; but her husband was only the charming comrade of yesterday.  There was no one whom she liked as much, no one whom she trusted as completely, and the culminating  /newquote  of the whole delightful adventure of engagement and marriage was to be off with him alone on a journey, like a grownup person, like a  /newquote  in fact.","lark /newquote married woman,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she used to say,0.4925607397379496,0.0679140767198409
1054,1054,1054,1055,May settled down to frank enjoyment of the subject.  ,"I was surprised, though--weren't you?--that aunt Medora came after all.  Ellen wrote that they were neither of them well enough to take the journey; I do wish it had been she who had recovered!  Did you see the exquisite old lace she sent me?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.2887214988532775,0.0679140767198409
1056,1056,1056,1057," he said, looking at her blindly, and wondering if, whenever he heard those two syllables, all his carefully built-up world would tumble about him like a house of cards.","Yes--I--no: yes, it was beautiful,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.4825680848257713,0.0679140767198409
1057,1057,1057,1058," he rattled on, taking her hand in his; and her mind rushed away instantly to the magnificent tea and coffee service of Baltimore silver which the Beauforts had sent, and which  /newquote  so perfectly with uncle Lovell Mingott's trays and side-dishes.","Aren't you tired?  It will be good to have some tea when we arrive--I'm sure the aunts have got everything beautifully ready, /newquote went",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he rattled on,0.3821939986995133,0.0679140767198409
1062,1062,1062,1063,"And as they drove off, with the maid beside the coachman, and their shining bridal bags on the seat before them, she went on excitedly: ","Only fancy, I've never been inside it--have you?  The van der Luydens show it to so few people.  But they opened it for Ellen, it seems, and she told me what a darling little place it was: she says it's the only house she's seen in America that she could imagine being perfectly happy in.",Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,she went on,0.405237561400839,0.1066224724221561
1063,1063,1063,1064, cried her husband gaily; and she answered with her boyish smile:  ,"Well--that's what we're going to be, isn't it? /newquote Ah, it's just our luck beginning--the wonderful luck we're always going to have together!",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she answered,0.3798864094416444,0.0679140767198409
1065,1065,1065,1066, Archer said; and his wife looked at him with an anxious frown across the monumental Britannia ware of their lodging house breakfast-table.,"Of course we must dine with Mrs. Carfry, dearest,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,Archer said,0.9515677347367788,0.0679140767198409
1066,1066,1066,1067,"In all the rainy desert of autumnal London there were only two people whom the Newland Archers knew; and these two they had sedulously avoided, in conformity with the old New York tradition that it was not  /newquote  to force one's self on the notice of one's acquaintances in foreign countries.",dignified,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,the lawyer somewhat flatly continued,0.5090299745613898,0.0679140767198409
1071,1071,1071,1072,NO APPEND,"It's all very well for you, Newland; you KNOW them.  But I shall feel so shy among a lot of people I've never met.  And what shall I wear?",Janey Archer,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.1575860912304078,0.5625818968135119
1073,1073,1073,1074,NO APPEND,"Wear, dearest?  I thought a trunkful of things had come from Paris last week.",Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Implicit,,0.4401787635295127,0.0855589190731717
1074,1074,1074,1075, She pouted a little.  ,"Yes, of course.  I meant to say that I shan't know WHICH to wear. /newquote I've never dined out in London; and I don't want to be ridiculous.",Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Implicit,,0.3773302474612865,0.0855589190731717
1075,1075,1075,1076,He tried to enter into her perplexity.  ,But don't Englishwomen dress just like everybody else in the evening?,Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Implicit,,0.4487979930528773,0.1052952692215866
1076,1076,1076,1077,NO APPEND,Newland!  How can you ask such funny questions?  When they go to the theatre in old ball-dresses and bare heads.,Janey Archer,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.2410718614060296,0.4917273828120246
1077,1077,1077,1078,NO APPEND,"Well, perhaps they wear new ball-dresses at home; but at any rate Mrs. Carfry and Miss Harle won't.  They'll wear caps like my mother's--and shawls; very soft shawls.",Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Implicit,,0.3556687106347049,0.1356650622380072
1078,1078,1078,1079,NO APPEND,Yes; but how will the other women be dressed?,Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Implicit,,0.4719767318969898,0.0708309425947982
1079,1079,1079,1080," he rejoined, wondering what had suddenly developed in her Janey's morbid interest in clothes.","Not as well as you, dear,",Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Anaphoric,he rejoined,0.4894397519444651,0.0960271168071688
1080,1080,1080,1081,She pushed back her chair with a sigh.  ,"That's dear of you, Newland; but it doesn't help me much.",Janey Archer,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.2487016024062322,0.7768322545395479
1081,1081,1081,1082,He had an inspiration.  ,"Why not wear your wedding-dress?  That can't be wrong, can it?",Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Implicit,,0.4557463361649829,0.1808953734956632
1082,1082,1082,1083,NO APPEND,"Oh, dearest!  If I only had it here!  But it's gone to Paris to be made over for next winter, and Worth hasn't sent it back.",Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Implicit,,0.3957835182596097,0.0939216969957679
1083,1083,1083,1084," said Archer, getting up.  ","Oh, well-- /newquote Look here--the fog's lifting. If we made a dash for the National Gallery we might manage to catch a glimpse of the pictures.",Newland Archer,Janey Archer,NO MONOLOGUE,0,0,Explicit,said Archer,0.9285582441413194,0.0968682639953234
1085,1085,1085,1086,"They had not gone to the Italian Lakes: on reflection, Archer had not been able to picture his wife in that particular setting.  Her own inclination (after a month with the Paris dressmakers) was for mountaineering in July and swimming in August.  This plan they punctually fulfilled, spending July at Interlaken and Grindelwald, and August at a little place called Etretat, on the Normandy coast, which some one had recommended as quaint and quiet.  Once or twice, in the mountains, Archer had pointed southward and said:  /newquote ; and May, her feet in a gentian-bed, had smiled cheerfully, and replied: ","There's Italy /newquote It would be lovely to go there next winter, if only you didn't have to be in New York.",Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Explicit,May her feet in a gentianbed had smiled cheerfully and replied,0.0270517792931191,0.4019094847799275
1093,1093,1093,1094," Archer said to May, who sat at his side in the hansom so spotlessly splendid in her sky-blue cloak edged with swansdown that it seemed wicked to expose her to the London grime.","Probably there'll be nobody at Mrs. Carfry's--London's a desert at this season, and you've made yourself much too beautiful,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,Archer said to May,0.9342940732557072,0.0685312767706326
1094,1094,1094,1095," she replied, with a scorn that Pocahontas might have resented; and he was struck again by the religious reverence of even the most unworldly American women for the social advantages of dress.","I don't want them to think that we dress like savages,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she replied,0.4625957270175859,0.0679140767198409
1098,1098,1098,1099," her helpless eyes implored him, at the very moment that her dazzling apparition was calling forth the same anxiety in their own bosoms.  But beauty, even when distrustful of itself, awakens confidence in the manly heart; and the Vicar and the French-named tutor were soon manifesting to May their desire to put her at her ease.",What on earth will they expect me to talk about?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4753781328358399,0.0679140767198409
1108,1108,1108,1109, he threw out tentatively in the hansom.,"That young tutor is an interesting fellow: we had some awfully good talk after dinner about books and things,",Newland Archer,M. Riviere,NO MONOLOGUE,0,0,Anaphoric,he threw out,0.4112309726346397,0.3076110619117968
1110,1110,1110,1111," she questioned coldly; and he guessed that she nursed a secret disappointment at having been invited out in London to meet a clergyman and a French tutor.  The disappointment was not occasioned by the sentiment ordinarily defined as snobbishness, but by old New York's sense of what was due to it when it risked its dignity in foreign lands.  If May's parents had entertained the Carfrys in Fifth Avenue they would have offered them something more substantial than a parson and a schoolmaster.",The little Frenchman?  Wasn't he dreadfully common?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she questioned,0.4655855118432613,0.0679140767198409
1112,1112,1112,1113," he queried; and she returned with unusual readiness:   /newquote  she added disarmingly, ","Common--common WHERE? /newquote Why, I should say anywhere but in his school-room.  Those people are always awkward in society.  But then, /newquote I suppose I shouldn't have known if he was clever.",Newland Archer,M. Riviere,NO MONOLOGUE,0,0,Anaphoric,she returned,0.3231187970267011,0.1370621610552389
1113,1113,1113,1114,"Archer disliked her use of the word  /newquote  almost as much as her use of the word  /newquote ; but he was beginning to fear his tendency to dwell on the things he disliked in her.  After all, her point of view had always been the same.  It was that of all the people he had grown up among, and he had always regarded it as necessary but negligible. Until a few months ago he had never known a  /newquote  woman who looked at life differently; and if a man married it must necessarily be among the nice.",clever /newquote common /newquote nice,Mrs. Adeline Archer,Newland Archer,NO MONOLOGUE,0,0,Explicit,Mrs Archer who was fond of coining her social philosophy into axioms had once said,0.974331285598552,0.4923938695381969
1114,1114,1114,1115," he concluded with a laugh; and May echoed, bewildered:  ",Ah--then I won't ask him to dine! /newquote Goodness--ask the Carfrys' tutor?,Newland Archer,M. Riviere,NO MONOLOGUE,0,0,Anaphoric,he concluded,0.441887647141253,0.283415522992301
1115,1115,1115,1116,NO APPEND,"Well, not on the same day with the Carfrys, if you prefer I shouldn't. But I did rather want another talk with him.  He's looking for a job in New York.",M. Riviere,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.5517081989701059,0.4937269217326329
1117,1117,1117,1118,NO APPEND,A job in New York?  What sort of a job?  People don't have French tutors: what does he want to do?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.421643579110937,0.0826456950917175
1118,1118,1118,1119, her husband retorted perversely; and she broke into an appreciative laugh.  ,"Chiefly to enjoy good conversation, I understand, /newquote Oh, Newland, how funny!  Isn't that FRENCH?",Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,her husband retorted,0.2213073669497539,0.7096212951011326
1135,1135,1135,1136,  She cocked her head on one side and languished at him through screwed-up eyes.  ,"My dear Newland, I had no idea that you and May had arrived!  You yourself came only yesterday, you say?  Ah, business--business--professional duties ... I understand.  Many husbands, I know, find it impossible to join their wives here except for the week-end. /newquote But marriage is one long sacrifice, as I used often to remind my Ellen--",Ned Winsett,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.0739687613843598,0.5592981499044407
1137,1137,1137,1138,"  She drooped slightly beneath her protecting brim, and added with a faint blush:  ","No, I am not staying here, but with the Blenkers, in their delicious solitude at Portsmouth.  Beaufort was kind enough to send his famous trotters for me this morning, so that I might have at least a glimpse of one of Regina's garden-parties; but this evening I go back to rural life.  The Blenkers, dear original beings, have hired a primitive old farm-house at Portsmouth where they gather about them representative people ... /newquote This week Dr. Agathon Carver is holding a series of Inner Thought meetings there.  A contrast indeed to this gay scene of worldly pleasure--but then I have always lived on contrasts! To me the only death is monotony.  I always say to Ellen: Beware of monotony; it's the mother of all the deadly sins.  But my poor child is going through a phase of exaltation, of abhorrence of the world.  You know, I suppose, that she has declined all invitations to stay at Newport, even with her grandmother Mingott?  I could hardly persuade her to come with me to the Blenkers', if you will believe it!  The life she leads is morbid, unnatural.  Ah, if she had only listened to me when it was still possible ... When the door was still open ... But shall we go down and watch this absorbing match?  I hear your May is one of the competitors.",Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,She drooped slightly beneath her protecting brim and added,0.7738029609158011,0.2607488380902374
1145,1145,1145,1146," Archer heard Lawrence Lefferts say,  /newquote ; and Beaufort retorted:  ","Gad, /newquote not one of the lot holds the bow as she does /newquote Yes; but that's the only kind of target she'll ever hit.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,Archer heard Lawrence Lefferts say,0.933623883582525,0.0679140767198409
1150,1150,1150,1151, May suddenly proposed.  ,Shall we go to see Granny? /newquote I should like to tell her myself that I've won the prize.  There's lots of time before dinner.,Reggie Chivers,Newland Archer,NO MONOLOGUE,0,0,Explicit,May suddenly proposed,0.0348999000147871,0.4019094847799275
1167,1167,1167,1168, May said as they drove home through the dusk.  ,"I'm sorry you didn't find Ellen--I should have liked to see her again, /newquote But perhaps she wouldn't have cared--she seems so changed.",Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Explicit,May said,0.0266883981832452,0.3326275891074071
1168,1168,1168,1169," echoed her husband in a colourless voice, his eyes fixed on the ponies' twitching ears.",Changed?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,echoed her husband,0.518579047021455,0.0685312767706326
1169,1169,1169,1170,NO APPEND,"So indifferent to her friends, I mean; giving up New York and her house, and spending her time with such queer people.  Fancy how hideously uncomfortable she must be at the Blenkers'!  She says she does it to keep cousin Medora out of mischief: to prevent her marrying dreadful people.  But I sometimes think we've always bored her.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.2230502185530698,0.0679140767198409
1170,1170,1170,1171,"Archer made no answer, and she continued, with a tinge of hardness that he had never before noticed in her frank fresh voice:  ","After all, I wonder if she wouldn't be happier with her husband.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she continued,0.4561852704013953,0.0679140767198409
1171,1171,1171,1172,He burst into a laugh.   /newquote  he exclaimed; and as she turned a puzzled frown on him he added:  ,Sancta simplicitas! /newquote I don't think I ever heard you say a cruel thing before.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he added,0.4288173558391049,0.0679140767198409
1172,1172,1172,1173,NO APPEND,Cruel?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5131518565670444,0.0679140767198409
1173,1173,1173,1174,NO APPEND,Well--watching the contortions of the damned is supposed to be a favourite sport of the angels; but I believe even they don't think people happier in hell.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.3658329382716906,0.0679140767198409
1174,1174,1174,1175," said May, in the placid tone with which her mother met Mr. Welland's vagaries; and Archer felt himself gently relegated to the category of unreasonable husbands.","It's a pity she ever married abroad then,",Mr. Welland,Newland Archer,NO MONOLOGUE,0,0,Explicit,said May,0.0344854763219051,0.4019094847799275
1182,1182,1182,1183,NO APPEND,"Red Gables, Catherine Street.  R. S. V. P.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4749735601632701,0.0679140767198409
1184,1184,1184,1185, Mrs. Welland sighed.  ,"Poor Amy Sillerton--you never can tell what her husband will do next, /newquote I suppose he's just discovered the Blenkers.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.397831136973187,0.0679140767198409
1185,1185,1185,1186,"Professor Emerson Sillerton was a thorn in the side of Newport society; and a thorn that could not be plucked out, for it grew on a venerable and venerated family tree.  He was, as people said, a man who had had  /newquote   His father was Sillerton Jackson's uncle, his mother a Pennilow of Boston; on each side there was wealth and position, and mutual suitability.  Nothing--as Mrs. Welland had often remarked--nothing on earth obliged Emerson Sillerton to be an archaeologist, or indeed a Professor of any sort, or to live in Newport in winter, or do any of the other revolutionary things that he did. But at least, if he was going to break with tradition and flout society in the face, he need not have married poor Amy Dagonet, who had a right to expect  /newquote  and money enough to keep her own carriage.","every advantage. /newquote something different,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,She said,0.5386130092955815,0.0679140767198409
1187,1187,1187,1188," Mrs. Welland remarked, ","It's a wonder, /newquote that they didn't choose the Cup Race day!  Do you remember, two years ago, their giving a party for a black man on the day of Julia Mingott's the dansant?  Luckily this time there's nothing else going on that I know of--for of course some of us will have to go.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,She dropped back into her seat and went on,0.3093997147299679,0.0679140767198409
1189,1189,1189,1190, his wife answered with a cheerfulness that had become automatic.   /newquote   She glanced hesitatingly at her daughter. ,"There's no reason why you should go at all, my dear, /newquote I have some cards to leave at the other end of Bellevue Avenue, and I'll drop in at about half-past three and stay long enough to make poor Amy feel that she hasn't been slighted. /newquote And if Newland's afternoon is provided for perhaps May can drive you out with the ponies, and try their new russet harness.",Mr. Sillerton Jackson,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,She drooped slightly beneath her protecting brim and added,0.2013147500788965,0.5123903928948931
