,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
649,649,649,650,"Anne was too much engaged with Lady Russell to be often walking herself; but it so happened that one morning, about a week or ten days after the Croft's arrival, it suited her best to leave her friend, or her friend's carriage, in the lower part of the town, and return alone to Camden Place, and in walking up Milsom Street she had the good fortune to meet with the Admiral.  He was standing by himself at a printshop window, with his hands behind him, in earnest contemplation of some print, and she not only might have passed him unseen, but was obliged to touch as well as address him before she could catch his notice.  When he did perceive and acknowledge her, however, it was done with all his usual frankness and good humour.   /newquote  (laughing heartily);  /newquote  (turning away), ","Ha! is it you?  Thank you, thank you.  This is treating me like a friend.  Here I am, you see, staring at a picture.  I can never get by this shop without stopping.  But what a thing here is, by way of a boat!  Do look at it. Did you ever see the like?  What queer fellows your fine painters must be, to think that anybody would venture their lives in such a shapeless old cockleshell as that?  And yet here are two gentlemen stuck up in it mightily at their ease, and looking about them at the rocks and mountains, as if they were not to be upset the next moment, which they certainly must be.  I wonder where that boat was built! /newquote I would not venture over a horsepond in it.  Well, /newquote now, where are you bound?  Can I go anywhere for you, or with you?  Can I be of any use?",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,18,Anaphoric,he did perceive and acknowledge her,0.4411307233225913,0.4316473590556743
650,650,650,651,NO APPEND,"None, I thank you, unless you will give me the pleasure of your company the little way our road lies together.  I am going home.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,18,Implicit,,0.3847712550443842,0.1908920149486306
651,651,651,652," taking a last look at the picture, as they began to be in motion.","That I will, with all my heart, and farther, too.  Yes, yes we will have a snug walk together, and I have something to tell you as we go along.  There, take my arm; that's right; I do not feel comfortable if I have not a woman there.  Lord! what a boat it is!",Anne Elliot,Louisa Musgrove,NO MONOLOGUE,0,18,Implicit,,0.2684622848835082,0.0453861697077976
652,652,652,653,NO APPEND,"Did you say that you had something to tell me, sir?",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,18,Implicit,,0.4158140679567729,0.0333894281855219
653,653,653,654,NO APPEND,"Yes, I have, presently.  But here comes a friend, Captain Brigden; I shall only say, 'How d'ye do?' as we pass, however.  I shall not stop. 'How d'ye do?'  Brigden stares to see anybody with me but my wife. She, poor soul, is tied by the leg.  She has a blister on one of her heels, as large as a three-shilling piece.  If you look across the street, you will see Admiral Brand coming down and his brother.  Shabby fellows, both of them!  I am glad they are not on this side of the way. Sophy cannot bear them.  They played me a pitiful trick once: got away with some of my best men.  I will tell you the whole story another time.  There comes old Sir Archibald Drew and his grandson.  Look, he sees us; he kisses his hand to you; he takes you for my wife.  Ah! the peace has come too soon for that younker.  Poor old Sir Archibald!  How do you like Bath, Miss Elliot?  It suits us very well.  We are always meeting with some old friend or other; the streets full of them every morning; sure to have plenty of chat; and then we get away from them all, and shut ourselves in our lodgings, and draw in our chairs, and are as snug as if we were at Kellynch, ay, or as we used to be even at North Yarmouth and Deal.  We do not like our lodgings here the worse, I can tell you, for putting us in mind of those we first had at North Yarmouth.  The wind blows through one of the cupboards just in the same way.",Louisa Musgrove,Anne Elliot,NO MONOLOGUE,0,18,Implicit,,0.2470802233397577,0.4965074141920202
655,655,655,656,NO APPEND,"Well, now you shall hear something that will surprise you.  But first of all, you must tell me the name of the young lady I am going to talk about.  That young lady, you know, that we have all been so concerned for.  The Miss Musgrove, that all this has been happening to.  Her Christian name:  I always forget her Christian name.",Sir Walter Elliot,Anne Elliot,NO MONOLOGUE,0,18,Anaphoric,he began,0.2218476666331156,0.2665850257461173
656,656,656,657,Anne had been ashamed to appear to comprehend so soon as she really did; but now she could safely suggest the name of ,Louisa.,Sir Walter Elliot,Anne Elliot,NO MONOLOGUE,0,18,Anaphoric,he observed,0.2620633687928475,0.2721171569460478
657,657,657,658,NO APPEND,"Ay, ay, Miss Louisa Musgrove, that is the name.  I wish young ladies had not such a number of fine Christian names.  I should never be out if they were all Sophys, or something of that sort.  Well, this Miss Louisa, we all thought, you know, was to marry Frederick.  He was courting her week after week.  The only wonder was, what they could be waiting for, till the business at Lyme came; then, indeed, it was clear enough that they must wait till her brain was set to right.  But even then there was something odd in their way of going on.  Instead of staying at Lyme, he went off to Plymouth, and then he went off to see Edward.  When we came back from Minehead he was gone down to Edward's, and there he has been ever since.  We have seen nothing of him since November.  Even Sophy could not understand it.  But now, the matter has taken the strangest turn of all; for this young lady, the same Miss Musgrove, instead of being to marry Frederick, is to marry James Benwick.  You know James Benwick.",Admiral Croft,Anne Elliot,NO MONOLOGUE,0,18,Implicit,,0.1803235478910067,0.4316473590556743
658,658,658,659,NO APPEND,A little.  I am a little acquainted with Captain Benwick.,Anne Elliot,Admiral Croft,NO MONOLOGUE,0,18,Implicit,,0.3794325080427216,0.0169962613323988
659,659,659,660,NO APPEND,"Well, she is to marry him.  Nay, most likely they are married already, for I do not know what they should wait for.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,18,Implicit,,0.2739937345448391,0.0324001138000874
660,660,660,661," said Anne, ","I thought Captain Benwick a very pleasing young man, /newquote and I understand that he bears an excellent character.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,18,Explicit,said Anne,0.9875994281636978,0.0325956833841168
661,661,661,662,NO APPEND,"Oh! yes, yes, there is not a word to be said against James Benwick. He is only a commander, it is true, made last summer, and these are bad times for getting on, but he has not another fault that I know of.  An excellent, good-hearted fellow, I assure you; a very active, zealous officer too, which is more than you would think for, perhaps, for that soft sort of manner does not do him justice.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,18,Implicit,,0.1679588160680439,0.03328919863555
662,662,662,663,NO APPEND,"Indeed you are mistaken there, sir; I should never augur want of spirit from Captain Benwick's manners.  I thought them particularly pleasing, and I will answer for it, they would generally please.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,18,Implicit,,0.2624753378870659,0.0333894281855219
663,663,663,664,NO APPEND,"Well, well, ladies are the best judges; but James Benwick is rather too piano for me; and though very likely it is all our partiality, Sophy and I cannot help thinking Frederick's manners better than his. There is something about Frederick more to our taste.",Anne Elliot,Louisa Musgrove,NO MONOLOGUE,0,18,Implicit,,0.2929153490207843,0.0363423330396938
665,665,665,666,NO APPEND,"And the thing is certainly true.  It is not a mere bit of gossip.  We have it from Frederick himself.  His sister had a letter from him yesterday, in which he tells us of it, and he had just had it in a letter from Harville, written upon the spot, from Uppercross.  I fancy they are all at Uppercross.",Admiral Croft,Anne Elliot,NO MONOLOGUE,0,18,Explicit,the Admiral interrupted her with,0.8222771362540194,0.6794021691174155
666,666,666,667,"This was an opportunity which Anne could not resist; she said, therefore, ","I hope, Admiral, I hope there is nothing in the style of Captain Wentworth's letter to make you and Mrs Croft particularly uneasy.  It did seem, last autumn, as if there were an attachment between him and Louisa Musgrove; but I hope it may be understood to have worn out on each side equally, and without violence.  I hope his letter does not breathe the spirit of an ill-used man.",Anne Elliot,Admiral Croft,NO MONOLOGUE,0,18,Anaphoric,she said,0.202838145159018,0.3098824266301381
667,667,667,668,NO APPEND,"Not at all, not at all; there is not an oath or a murmur from beginning to end.",Anne Elliot,Captain Harville,NO MONOLOGUE,0,18,Implicit,,0.4035833892756146,0.0239423323289491
669,669,669,670,NO APPEND,"No, no; Frederick is not a man to whine and complain; he has too much spirit for that.  If the girl likes another man better, it is very fit she should have him.",Anne Elliot,Captain Harville,NO MONOLOGUE,0,18,Implicit,,0.3603148673808903,0.0264354686199492
670,670,670,671,NO APPEND,"Certainly.  But what I mean is, that I hope there is nothing in Captain Wentworth's manner of writing to make you suppose he thinks himself ill-used by his friend, which might appear, you know, without its being absolutely said.  I should be very sorry that such a friendship as has subsisted between him and Captain Benwick should be destroyed, or even wounded, by a circumstance of this sort.",Admiral Croft,Anne Elliot,NO MONOLOGUE,0,18,Implicit,,0.185710624237032,0.4402530912339663
671,671,671,672,NO APPEND,"Yes, yes, I understand you.  But there is nothing at all of that nature in the letter.  He does not give the least fling at Benwick; does not so much as say, 'I wonder at it, I have a reason of my own for wondering at it.'  No, you would not guess, from his way of writing, that he had ever thought of this Miss (what's her name?) for himself. He very handsomely hopes they will be happy together; and there is nothing very unforgiving in that, I think.",Admiral Croft,Anne Elliot,NO MONOLOGUE,0,18,Implicit,,0.2360507909412657,0.2634174325096852
673,673,673,674, said he at last.  ,"Poor Frederick! /newquote Now he must begin all over again with somebody else.  I think we must get him to Bath.  Sophy must write, and beg him to come to Bath.  Here are pretty girls enough, I am sure.  It would be of no use to go to Uppercross again, for that other Miss Musgrove, I find, is bespoke by her cousin, the young parson.  Do not you think, Miss Elliot, we had better try to get him to Bath?",Admiral Croft,Anne Elliot,NO MONOLOGUE,0,18,Anaphoric,said he,0.1451812299376868,0.2714317105552323
685,685,685,686," was her answer, ","I am much obliged to you, /newquote but I am not going with them.  The carriage would not accommodate so many.  I walk:  I prefer walking.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,19,Anaphoric,was her answer,0.4121399727514785,0.0216339587367003
686,686,686,687,NO APPEND,But it rains.,Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,19,Implicit,,0.4607620363825064,0.023543346781336
687,687,687,688,NO APPEND,"Oh! very little,  Nothing that I regard.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,19,Implicit,,0.4294091793361189,0.0438016026814997
688,688,688,689,After a moment's pause he said:   /newquote  (pointing to a new umbrella); ,"Though I came only yesterday, I have equipped myself properly for Bath already, you see, /newquote I wish you would make use of it, if you are determined to walk; though I think it would be more prudent to let me get you a chair.",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,19,Anaphoric,he said,0.4159900762604883,0.4218611803929685
689,689,689,690,"She was very much obliged to him, but declined it all, repeating her conviction, that the rain would come to nothing at present, and adding, ","I am only waiting for Mr Elliot.  He will be here in a moment, I am sure.",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,19,Anaphoric,She was very much obliged to him but declined it all repeating her conviction that the rain would come to nothing at present and adding,0.4348097467893391,0.4335621907325621
690,690,690,691,"She had hardly spoken the words when Mr Elliot walked in.  Captain Wentworth recollected him perfectly.  There was no difference between him and the man who had stood on the steps at Lyme, admiring Anne as she passed, except in the air and look and manner of the privileged relation and friend.  He came in with eagerness, appeared to see and think only of her, apologised for his stay, was grieved to have kept her waiting, and anxious to get her away without further loss of time and before the rain increased; and in another moment they walked off together, her arm under his, a gentle and embarrassed glance, and a  /newquote  being all that she had time for, as she passed away.",Good morning to you!,Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,19,Implicit,,0.4166479309960647,0.1566585334451039
692,692,692,693,NO APPEND,"Mr Elliot does not dislike his cousin, I fancy?",Anne Elliot,Lady Russell,NO MONOLOGUE,0,19,Anaphoric,she added,0.4865763603846204,0.0277103664004544
693,693,693,694,NO APPEND,"Oh! no, that is clear enough.  One can guess what will happen there. He is always with them; half lives in the family, I believe.  What a very good-looking man!",Lady Russell,Anne Elliot,NO MONOLOGUE,0,19,Explicit,said Lady Russell,0.918520697960206,0.6856617399470524
695,695,695,696,NO APPEND,"She is pretty, I think; Anne Elliot; very pretty, when one comes to look at her.  It is not the fashion to say so, but I confess I admire her more than her sister.",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,19,Anaphoric,she added,0.3941090710413741,0.6601586773290298
697,697,697,698,NO APPEND,And so do I.  No comparison.  But the men are all wild after Miss Elliot.  Anne is too delicate for them.,Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,19,Anaphoric,said she,0.3984317470792381,0.4452998875316074
703,703,703,704,"At last, Lady Russell drew back her head.  ","Now, how would she speak of him?",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,19,Anaphoric,said she,0.4934566959833545,0.0416246963589165
704,704,704,705," said she, ","You will wonder, /newquote what has been fixing my eye so long; but I was looking after some window-curtains, which Lady Alicia and Mrs Frankland were telling me of last night.  They described the drawing-room window-curtains of one of the houses on this side of the way, and this part of the street, as being the handsomest and best hung of any in Bath, but could not recollect the exact number, and I have been trying to find out which it could be; but I confess I can see no curtains hereabouts that answer their description.",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,19,Anaphoric,said she,0.4848733301945568,0.4740816676634253
708,708,708,709, said she; ,"By all means, /newquote only tell me all about it, when you do come. Who is your party?",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,19,Anaphoric,said she,0.4780230590183657,0.2465828576029019
709,709,709,710,"Anne named them all.  Mrs Smith made no reply; but when she was leaving her said, and with an expression half serious, half arch, ","Well, I heartily wish your concert may answer; and do not fail me to-morrow if you can come; for I begin to have a foreboding that I may not have many more visits from you.",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,19,Anaphoric,when she was leaving her said,0.4793428430236988,0.2465828576029019
718,718,718,719,NO APPEND,Certainly I could have none.  But it appears--I should hope it would be a very happy match.  There are on both sides good principles and good temper.,Mrs Smith,Anne Elliot,NO MONOLOGUE,0,20,Implicit,,0.3820633119301741,0.2727821993969645
719,719,719,720," said he, looking not exactly forward; ","Yes, /newquote but there, I think, ends the resemblance.  With all my soul I wish them happy, and rejoice over every circumstance in favour of it.  They have no difficulties to contend with at home, no opposition, no caprice, no delays.  The Musgroves are behaving like themselves, most honourably and kindly, only anxious with true parental hearts to promote their daughter's comfort.  All this is much, very much in favour of their happiness; more than perhaps--",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,20,Anaphoric,said he,0.4622677673929584,0.2727821993969645
721,721,721,722,NO APPEND,"I confess that I do think there is a disparity, too great a disparity, and in a point no less essential than mind.  I regard Louisa Musgrove as a very amiable, sweet-tempered girl, and not deficient in understanding, but Benwick is something more.  He is a clever man, a reading man; and I confess, that I do consider his attaching himself to her with some surprise.  Had it been the effect of gratitude, had he learnt to love her, because he believed her to be preferring him, it would have been another thing.  But I have no reason to suppose it so. It seems, on the contrary, to have been a perfectly spontaneous, untaught feeling on his side, and this surprises me.  A man like him, in his situation! with a heart pierced, wounded, almost broken!  Fanny Harville was a very superior creature, and his attachment to her was indeed attachment.  A man does not recover from such a devotion of the heart to such a woman.  He ought not; he does not.",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,20,Anaphoric,he proceeded,0.4859862264760974,0.2754957380364428
723,723,723,724,NO APPEND,"You were a good while at Lyme, I think?",Anne Elliot,Captain Harville,NO MONOLOGUE,0,20,Anaphoric,she only deviated so far as to say,0.3967457848337679,0.0202879090894806
724,724,724,725,NO APPEND,"About a fortnight.  I could not leave it till Louisa's doing well was quite ascertained.  I had been too deeply concerned in the mischief to be soon at peace.  It had been my doing, solely mine.  She would not have been obstinate if I had not been weak.  The country round Lyme is very fine.  I walked and rode a great deal; and the more I saw, the more I found to admire.",Anne Elliot,Captain Harville,NO MONOLOGUE,0,20,Implicit,,0.1931892122481428,0.0291804559653492
725,725,725,726, said Anne.,"I should very much like to see Lyme again,",Anne Elliot,Captain Harville,NO MONOLOGUE,0,20,Explicit,said Anne,0.9911332973425846,0.0301554708730268
726,726,726,727,NO APPEND,"Indeed!  I should not have supposed that you could have found anything in Lyme to inspire such a feeling.  The horror and distress you were involved in, the stretch of mind, the wear of spirits!  I should have thought your last impressions of Lyme must have been strong disgust.",Anne Elliot,Captain Harville,NO MONOLOGUE,0,20,Implicit,,0.2386903355421785,0.0301554708730268
727,727,727,728," replied Anne;  /newquote  (with a faint blush at some recollections), ","The last hours were certainly very painful, /newquote but when pain is over, the remembrance of it often becomes a pleasure.  One does not love a place the less for having suffered in it, unless it has been all suffering, nothing but suffering, which was by no means the case at Lyme.  We were only in anxiety and distress during the last two hours, and previously there had been a great deal of enjoyment.  So much novelty and beauty! I have travelled so little, that every fresh place would be interesting to me; but there is real beauty at Lyme; and in short /newquote altogether my impressions of the place are very agreeable.",Anne Elliot,Captain Harville,NO MONOLOGUE,0,20,Explicit,replied Anne,0.9616078400993932,0.0391735033454027
729,729,729,730,"The delightful emotions were a little subdued, when on stepping back from the group, to be joined again by Captain Wentworth, she saw that he was gone.  She was just in time to see him turn into the Concert Room.  He was gone; he had disappeared, she felt a moment's regret. But ","they should meet again.  He would look for her, he would find her out before the evening were over, and at present, perhaps, it was as well to be asunder.  She was in need of a little interval for recollection.",Henrietta Musgrove,Anne Elliot,NO MONOLOGUE,0,20,Explicit,Henrietta suddenly began again with,0.9687465037192284,0.4740816676634253
741,741,741,742," said Mr Elliot, speaking low, ","Perhaps, /newquote I have had a longer acquaintance with your character than you are aware of.",William Walter Elliot,Anne Elliot,NO MONOLOGUE,0,20,Explicit,said Mr Elliot,0.960295604236929,0.6616867123483248
742,742,742,743,NO APPEND,"Indeed!  How so?  You can have been acquainted with it only since I came to Bath, excepting as you might hear me previously spoken of in my own family.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,20,Implicit,,0.3302756733938037,0.0131577123288688
743,743,743,744,NO APPEND,"I knew you by report long before you came to Bath.  I had heard you described by those who knew you intimately.  I have been acquainted with you by character many years.  Your person, your disposition, accomplishments, manner; they were all present to me.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,20,Implicit,,0.2896792643362923,0.0131577123288688
745,745,745,746,NO APPEND,"No, no, some time or other, perhaps, but not now.  He would mention no names now; but such, he could assure her, had been the fact.  He had many years ago received such a description of Miss Anne Elliot as had inspired him with the highest idea of her merit, and excited the warmest curiosity to know her.",Mrs Smith,Anne Elliot,NO MONOLOGUE,0,20,Anaphoric,she continued,0.1116522137968539,0.2581597980781243
747,747,747,748," said he, ","The name of Anne Elliot, /newquote has long had an interesting sound to me.  Very long has it possessed a charm over my fancy; and, if I dared, I would breathe my wishes that the name might never change.",Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,20,Anaphoric,said he,0.3843942472957793,0.408896268896474
759,759,759,760,"A few minutes, though as few as possible, were inevitably consumed; and when her own mistress again, when able to turn and look as she had done before, she found herself accosted by Captain Wentworth, in a reserved yet hurried sort of farewell.  ",He must wish her good night; he was going; he should get home as fast as he could.,Henrietta Musgrove,Anne Elliot,NO MONOLOGUE,0,20,Explicit,Henrietta suddenly began again with,0.9672122816534808,0.4690035524761233
760,760,760,761," said Anne, suddenly struck by an idea which made her yet more anxious to be encouraging.",Is not this song worth staying for?,Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,20,Explicit,said Anne,0.9927718617707592,0.043247400630246
761,761,761,762," he replied impressively,  /newquote  and he was gone directly.",No! /newquote there is nothing worth my staying for;,Captain Wentworth,Anne Elliot,NO MONOLOGUE,0,20,Anaphoric,she cried,0.4883052368423743,0.4706828666565014
769,769,769,770," said she, ","The little Durands were there, I conclude, /newquote with their mouths open to catch the music, like unfledged sparrows ready to be fed.  They never miss a concert.",Mrs Smith,Anne Elliot,NO MONOLOGUE,0,21,Anaphoric,said she,0.7633425933926299,0.4809052987059951
770,770,770,771,NO APPEND,"Yes; I did not see them myself, but I heard Mr Elliot say they were in the room.",Anne Elliot,Mrs Smith,NO MONOLOGUE,0,21,Implicit,,0.3997201151282009,0.5585618347122938
771,771,771,772,NO APPEND,"The Ibbotsons, were they there? and the two new beauties, with the tall Irish officer, who is talked of for one of them.",Anne Elliot,Mrs Smith,NO MONOLOGUE,0,21,Implicit,,0.3769999599114466,0.1916464367518025
772,772,772,773,NO APPEND,I do not know.  I do not think they were.,Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,21,Implicit,,0.3899396003418125,0.036405866303014
773,773,773,774,NO APPEND,"Old Lady Mary Maclean?  I need not ask after her.  She never misses, I know; and you must have seen her.  She must have been in your own circle; for as you went with Lady Dalrymple, you were in the seats of grandeur, round the orchestra, of course.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,21,Implicit,,0.2806277161313168,0.036405866303014
774,774,774,775,NO APPEND,"No, that was what I dreaded.  It would have been very unpleasant to me in every respect.  But happily Lady Dalrymple always chooses to be farther off; and we were exceedingly well placed, that is, for hearing; I must not say for seeing, because I appear to have seen very little.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,21,Implicit,,0.2482199538892441,0.0365224421985101
775,775,775,776,NO APPEND,"Oh! you saw enough for your own amusement.  I can understand.  There is a sort of domestic enjoyment to be known even in a crowd, and this you had.  You were a large party in yourselves, and you wanted nothing beyond.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,21,Implicit,,0.2975561251529438,0.0268270965545538
776,776,776,777," said Anne, conscious while she spoke that there had in fact been no want of looking about, that the object only had been deficient.","But I ought to have looked about me more,",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,21,Explicit,said Anne,0.9912997669348576,0.0268270965545538
777,777,777,778,NO APPEND,"No, no; you were better employed.  You need not tell me that you had a pleasant evening.  I see it in your eye.  I perfectly see how the hours passed:  that you had always something agreeable to listen to.  In the intervals of the concert it was conversation.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,21,Implicit,,0.2753611680537695,0.0268270965545538
778,778,778,779,"Anne half smiled and said, ",Do you see that in my eye?,Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,21,Explicit,Anne half smiled and said,0.990320169006078,0.0268270965545538
779,779,779,780,NO APPEND,"Yes, I do.  Your countenance perfectly informs me that you were in company last night with the person whom you think the most agreeable in the world, the person who interests you at this present time more than all the rest of the world put together.",Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,21,Implicit,,0.2553418445801187,0.0268270965545538
781,781,781,782," continued Mrs Smith, after a short pause, ","And such being the case, /newquote I hope you believe that I do know how to value your kindness in coming to me this morning.  It is really very good of you to come and sit with me, when you must have so many pleasanter demands upon your time.",Mrs Smith,Anne Elliot,NO MONOLOGUE,0,21,Explicit,continued Mrs Smith,0.9967313812473052,0.2744284373269872
783,783,783,784," said Mrs Smith, ","Pray, /newquote is Mr Elliot aware of your acquaintance with me?  Does he know that I am in Bath?",Mrs Smith,Anne Elliot,NO MONOLOGUE,0,21,Explicit,said Mrs Smith,0.9967219152034612,0.2807040355650695
784,784,784,785," repeated Anne, looking up surprised.  A moment's reflection shewed her the mistake she had been under.  She caught it instantaneously; and recovering her courage with the feeling of safety, soon added, more composedly, ",Mr Elliot! /newquote Are you acquainted with Mr Elliot?,Mrs Smith,Anne Elliot,NO MONOLOGUE,0,21,Anaphoric,She caught it instantaneously and recovering her courage with the feeling of safety soon added,0.810921418007853,0.28706636506092
785,785,785,786," replied Mrs Smith, gravely, ","I have been a good deal acquainted with him, /newquote but it seems worn out now.  It is a great while since we met.",Mrs Smith,Anne Elliot,NO MONOLOGUE,0,21,Explicit,replied Mrs Smith,0.9974358844357688,0.4224969454264822
786,786,786,787,NO APPEND,"I was not at all aware of this.  You never mentioned it before.  Had I known it, I would have had the pleasure of talking to him about you.",Anne Elliot,Mrs Smith,NO MONOLOGUE,0,21,Implicit,,0.3340826093440677,0.8578490563425952
787,787,787,788," said Mrs Smith, assuming her usual air of cheerfulness, ","To confess the truth, /newquote that is exactly the pleasure I want you to have.  I want you to talk about me to Mr Elliot.  I want your interest with him.  He can be of essential service to me; and if you would have the goodness, my dear Miss Elliot, to make it an object to yourself, of course it is done.",Mrs Smith,Anne Elliot,NO MONOLOGUE,0,21,Explicit,said Mrs Smith,0.9981955173896948,0.6183637651297392
788,788,788,789, replied Anne; ,"I should be extremely happy; I hope you cannot doubt my willingness to be of even the slightest use to you, /newquote but I suspect that you are considering me as having a higher claim on Mr Elliot, a greater right to influence him, than is really the case.  I am sure you have, somehow or other, imbibed such a notion.  You must consider me only as Mr Elliot's relation.  If in that light there is anything which you suppose his cousin might fairly ask of him, I beg you would not hesitate to employ me.",Anne Elliot,Mrs Smith,NO MONOLOGUE,0,21,Explicit,replied Anne,0.9744105433662236,0.1858535637468814
790,790,790,791,NO APPEND,"I have been a little premature, I perceive; I beg your pardon.  I ought to have waited for official information.  But now, my dear Miss Elliot, as an old friend, do give me a hint as to when I may speak. Next week?  To be sure by next week I may be allowed to think it all settled, and build my own selfish schemes on Mr Elliot's good fortune.",Mrs Smith,Anne Elliot,NO MONOLOGUE,0,21,Explicit,Mrs Smith gave her a penetrating glance and then smiling said,0.99844817683093,0.4167803896493509
791,791,791,792," replied Anne, ","No, /newquote nor next week, nor next, nor next.  I assure you that nothing of the sort you are thinking of will be settled any week. I am not going to marry Mr Elliot.  I should like to know why you imagine I am?",Anne Elliot,Mrs Smith,NO MONOLOGUE,0,21,Explicit,replied Anne,0.987159805066443,0.1944213367802619
793,793,793,794,NO APPEND,"Now, how I do wish I understood you!  How I do wish I knew what you were at!  I have a great idea that you do not design to be cruel, when the right moment occurs.  Till it does come, you know, we women never mean to have anybody.  It is a thing of course among us, that every man is refused, till he offers.  But why should you be cruel?  Let me plead for my--present friend I cannot call him, but for my former friend. Where can you look for a more suitable match?  Where could you expect a more gentlemanlike, agreeable man?  Let me recommend Mr Elliot.  I am sure you hear nothing but good of him from Colonel Wallis; and who can know him better than Colonel Wallis?",Mrs Smith,Anne Elliot,NO MONOLOGUE,0,21,Explicit,Mrs Smith looked at her again looked earnestly smiled shook her head and exclaimed,0.9987209298720124,0.4186835029615658
794,794,794,795,NO APPEND,"My dear Mrs Smith, Mr Elliot's wife has not been dead much above half a year.  He ought not to be supposed to be paying his addresses to any one.",Anne Elliot,Mrs Smith,NO MONOLOGUE,0,21,Implicit,,0.316132504634845,0.9977467592572664
795,795,795,796," cried Mrs Smith, archly, ","Oh! if these are your only objections, /newquote Mr Elliot is safe, and I shall give myself no more trouble about him.  Do not forget me when you are married, that's all.  Let him know me to be a friend of yours, and then he will think little of the trouble required, which it is very natural for him now, with so many affairs and engagements of his own, to avoid and get rid of as he can; very natural, perhaps.  Ninety-nine out of a hundred would do the same.  Of course, he cannot be aware of the importance to me.  Well, my dear Miss Elliot, I hope and trust you will be very happy.  Mr Elliot has sense to understand the value of such a woman.  Your peace will not be shipwrecked as mine has been.  You are safe in all worldly matters, and safe in his character.  He will not be led astray; he will not be misled by others to his ruin.",Mrs Smith,Anne Elliot,NO MONOLOGUE,0,21,Explicit,cried Mrs Smith,0.9990447643068532,0.6072252001418464
796,796,796,797," said Anne, ","No, /newquote I can readily believe all that of my cousin.  He seems to have a calm decided temper, not at all open to dangerous impressions.  I consider him with great respect.  I have no reason, from any thing that has fallen within my observation, to do otherwise. But I have not known him long; and he is not a man, I think, to be known intimately soon.  Will not this manner of speaking of him, Mrs Smith, convince you that he is nothing to me?  Surely this must be calm enough.  And, upon my word, he is nothing to me.  Should he ever propose to me (which I have very little reason to imagine he has any thought of doing), I shall not accept him.  I assure you I shall not. I assure you, Mr Elliot had not the share which you have been supposing, in whatever pleasure the concert of last night might afford: not Mr Elliot; it is not Mr Elliot that--",Anne Elliot,Mrs Smith,NO MONOLOGUE,0,21,Explicit,said Anne,0.9409558111169828,0.9406300754195852
798,798,798,799,NO APPEND,Do tell me how it first came into your head.,Anne Elliot,Mrs Smith,NO MONOLOGUE,0,21,Implicit,,0.3723297113133276,0.0978595012982406
799,799,799,800," replied Mrs Smith, ","It first came into my head, /newquote upon finding how much you were together, and feeling it to be the most probable thing in the world to be wished for by everybody belonging to either of you; and you may depend upon it that all your acquaintance have disposed of you in the same way.  But I never heard it spoken of till two days ago.",Mrs Smith,Anne Elliot,NO MONOLOGUE,0,21,Explicit,replied Mrs Smith,0.9976370579510876,0.6090897396034836
800,800,800,801,NO APPEND,And has it indeed been spoken of?,Anne Elliot,Mrs Smith,NO MONOLOGUE,0,21,Implicit,,0.3944887131448937,0.1695982661545594
801,801,801,802,NO APPEND,Did you observe the woman who opened the door to you when you called yesterday?,Anne Elliot,Captain Wentworth,NO MONOLOGUE,0,21,Implicit,,0.3173302394746815,0.0268270965545538
802,802,802,803,NO APPEND,"No.  Was not it Mrs Speed, as usual, or the maid?  I observed no one in particular.",Anne Elliot,Mrs Smith,NO MONOLOGUE,0,21,Implicit,,0.3225989589941702,0.0840783772879949
