,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
1198,1198,1199,NO APPEND,"Are you ill, Miss Dashwood? you seem low you don t speak; sure you an t well.",Lucy Steele,Elinor,NO MONOLOGUE,0,35,Implicit,
1199,1199,1200,NO APPEND,I never was in better health.,Elinor,Lucy Steele,NO MONOLOGUE,0,35,Implicit,
1200,1200,1201,NO APPEND,"I am glad of it with all my heart; but really you did not look it. I should be sorry to have _you_ ill; you, that have been the greatest comfort to me in the world! Heaven knows what I should have done without your friendship.",Lucy Steele,Elinor,NO MONOLOGUE,0,35,Implicit,
1202,1202,1203,NO APPEND,"Indeed I am perfectly convinced of your regard for me, and next to Edward s love, it is the greatest comfort I have. Poor Edward! But now there is one good thing, we shall be able to meet, and meet pretty often, for Lady Middleton s delighted with Mrs. Dashwood, so we shall be a good deal in Harley Street, I dare say, and Edward spends half his time with his sister besides, Lady Middleton and Mrs. Ferrars will visit now; and Mrs. Ferrars and your sister were both so good to say more than once, they should always be glad to see me. They are such charming women! I am sure if ever you tell your sister what I think of her, you cannot speak too high.",Lucy Steele,Elinor,NO MONOLOGUE,0,35,Anaphoric,she directly replied
1204,1204,1205,NO APPEND,"I am sure I should have seen it in a moment, if Mrs. Ferrars had took a dislike to me. If she had only made me a formal courtesy, for instance, without saying a word, and never after had took any notice of me, and never looked at me in a pleasant way you know what I mean if I had been treated in that forbidding sort of way, I should have gave it all up in despair. I could not have stood it. For where she _does_ dislike, I know it is most violent.",Lucy Steele,Elinor,NO MONOLOGUE,0,35,Explicit,Lucy continued
1231,1231,1232," said Marianne, on her leaving them. ",What can bring her here so often? /newquote Could not she see that we wanted her gone! how teazing to Edward!,Marianne,Elinor,NO MONOLOGUE,0,35,Explicit,said Marianne
1232,1232,1233,NO APPEND,"Why so? we were all his friends, and Lucy has been the longest known to him of any. It is but natural that he should like to see her as well as ourselves.",Elinor,Marianne,NO MONOLOGUE,0,35,Implicit,
1233,1233,1234,"Marianne looked at her steadily, and said, ","You know, Elinor, that this is a kind of talking which I cannot bear. If you only hope to have your assertion contradicted, as I must suppose to be the case, you ought to recollect that I am the last person in the world to do it. I cannot descend to be tricked out of assurances, that are not really wanted.",Marianne,Elinor,NO MONOLOGUE,0,35,Explicit,Marianne looked at her steadily and said
1242,1242,1243,"To her dress and appearance she was grown so perfectly indifferent, as not to bestow half the consideration on it, during the whole of her toilet, which it received from Miss Steele in the first five minutes of their being together, when it was finished. Nothing escaped _her_ minute observation and general curiosity; she saw every thing, and asked every thing; was never easy till she knew the price of every part of Marianne s dress; could have guessed the number of her gowns altogether with better judgment than Marianne herself, and was not without hopes of finding out before they parted, how much her washing cost per week, and how much she had every year to spend upon herself. The impertinence of these kind of scrutinies, moreover, was generally concluded with a compliment, which though meant as its douceur, was considered by Marianne as the greatest impertinence of all; for after undergoing an examination into the value and make of her gown, the colour of her shoes, and the arrangement of her hair, she was almost sure of being told that upon ","her word she looked vastly smart, and she dared to say she would make a great many conquests.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,36,Implicit,
1247,1247,1248," he added, ","Upon my soul, /newquote I believe it is nothing more; and so I often tell my mother, when she is grieving about it.  My dear Madam,  I always say to her,  you must make yourself easy. The evil is now irremediable, and it has been entirely your own doing. Why would you be persuaded by my uncle, Sir Robert, against your own judgment, to place Edward under private tuition, at the most critical time of his life? If you had only sent him to Westminster as well as myself, instead of sending him to Mr. Pratt s, all this would have been prevented.  This is the way in which I always consider the matter, and my mother is perfectly convinced of her error.",Robert Ferrars,Elinor,NO MONOLOGUE,0,36,Anaphoric,he added
1249,1249,1250," was his next observation, ","You reside in Devonshire, I think, /newquote in a cottage near Dawlish.",Robert Ferrars,Elinor,NO MONOLOGUE,0,36,Anaphoric,was his next observation
1251,1251,1252," said he, ","For my own part, /newquote I am excessively fond of a cottage; there is always so much comfort, so much elegance about them. And I protest, if I had any money to spare, I should buy a little land and build one myself, within a short distance of London, where I might drive myself down at any time, and collect a few friends about me, and be happy. I advise every body who is going to build, to build a cottage. My friend Lord Courtland came to me the other day on purpose to ask my advice, and laid before me three different plans of Bonomi s. I was to decide on the best of them.  My dear Courtland,  said I, immediately throwing them all into the fire,  do not adopt either of them, but by all means build a cottage.  And that I fancy, will be the end of it.",Robert Ferrars,Elinor,NO MONOLOGUE,0,36,Anaphoric,said he
1252,1252,1253,NO APPEND,"Some people imagine that there can be no accommodations, no space in a cottage; but this is all a mistake. I was last month at my friend Elliott s, near Dartford. Lady Elliott wished to give a dance.  But how can it be done?  said she;  my dear Ferrars, do tell me how it is to be managed. There is not a room in this cottage that will hold ten couple, and where can the supper be?  _I_ immediately saw that there could be no difficulty in it, so I said,  My dear Lady Elliott, do not be uneasy. The dining parlour will admit eighteen couple with ease; card-tables may be placed in the drawing-room; the library may be open for tea and other refreshments; and let the supper be set out in the saloon.  Lady Elliott was delighted with the thought. We measured the dining-room, and found it would hold exactly eighteen couple, and the affair was arranged precisely after my plan. So that, in fact, you see, if people do but know how to set about it, every comfort may be as well enjoyed in a cottage as in the most spacious dwelling.",Robert Ferrars,Elinor,NO MONOLOGUE,0,36,Implicit,
1255,1255,1256," said she, ","I do not see how it can be done, /newquote without affronting Lady Middleton, for they spend every day with her; otherwise I should be exceedingly glad to do it. You know I am always ready to pay them any attention in my power, as my taking them out this evening shows. But they are Lady Middleton s visitors. How can I ask them away from her?",Fanny,John Dashwood,NO MONOLOGUE,0,36,Anaphoric,said she
1256,1256,1257,"Her husband, but with great humility, did not see the force of her objection. ","They had already spent a week in this manner in Conduit Street, and Lady Middleton could not be displeased at their giving the same number of days to such near relations.",John Dashwood,Fanny,NO MONOLOGUE,0,36,Implicit,
1258,1258,1259,NO APPEND,"My love, I would ask them with all my heart, if it was in my power. But I had just settled within myself to ask the Miss Steeles to spend a few days with us. They are very well behaved, good kind of girls; and I think the attention is due to them, as their uncle did so very well by Edward. We can ask your sisters some other year, you know; but the Miss Steeles may not be in town any more. I am sure you will like them; indeed, you _do_ like them, you know, very much already, and so does my mother; and they are such favourites with Harry!",Fanny,John Dashwood,NO MONOLOGUE,0,36,Explicit,Fanny paused a moment and then with fresh vigor said
1266,1266,1267,NO APPEND,Lord! my dear Miss Dashwood! have you heard the news?,Mrs. Jennings,Elinor,NO MONOLOGUE,0,37,Implicit,
1267,1267,1268,NO APPEND,"No, ma am. What is it?",Elinor,Mrs. Jennings,NO MONOLOGUE,0,37,Implicit,
1268,1268,1269,NO APPEND,"Something so strange! But you shall hear it all. When I got to Mr. Palmer s, I found Charlotte quite in a fuss about the child. She was sure it was very ill it cried, and fretted, and was all over pimples. So I looked at it directly, and,  Lord! my dear,  says I,  it is nothing in the world, but the red gum;  and nurse said just the same. But Charlotte, she would not be satisfied, so Mr. Donavan was sent for; and luckily he happened to just come in from Harley Street, so he stepped over directly, and as soon as ever he saw the child, he said just as we did, that it was nothing in the world but the red gum, and then Charlotte was easy. And so, just as he was going away again, it came into my head, I am sure I do not know how I happened to think of it, but it came into my head to ask him if there was any news. So upon that, he smirked, and simpered, and looked grave, and seemed to know something or other, and at last he said in a whisper,  For fear any unpleasant report should reach the young ladies under your care as to their sister s indisposition, I think it advisable to say, that I believe there is no great reason for alarm; I hope Mrs. Dashwood will do very well. ",Mrs. Jennings,Elinor,NO MONOLOGUE,0,37,Implicit,
1269,1269,1270,NO APPEND,What! is Fanny ill?,Elinor,Mrs. Jennings,NO MONOLOGUE,0,37,Implicit,
1270,1270,1271,NO APPEND,"That is exactly what I said, my dear.  Lord!  says I,  is Mrs. Dashwood ill?  So then it all came out; and the long and the short of the matter, by all I can learn, seems to be this. Mr. Edward Ferrars, the very young man I used to joke with you about (but however, as it turns out, I am monstrous glad there was never any thing in it), Mr. Edward Ferrars, it seems, has been engaged above this twelvemonth to my cousin Lucy! There s for you, my dear! And not a creature knowing a syllable of the matter, except Nancy! Could you have believed such a thing possible? There is no great wonder in their liking one another; but that matters should be brought so forward between them, and nobody suspect it! _That_ is strange! I never happened to see them together, or I am sure I should have found it out directly. Well, and so this was kept a great secret, for fear of Mrs. Ferrars, and neither she nor your brother or sister suspected a word of the matter: till this very morning, poor Nancy, who, you know, is a well-meaning creature, but no conjurer, popt it all out.  Lord!  thinks she to herself,  they are all so fond of Lucy, to be sure they will make no difficulty about it;  and so, away she went to your sister, who was sitting all alone at her carpet-work, little suspecting what was to come for she had just been saying to your brother, only five minutes before, that she thought to make a match between Edward and some Lord s daughter or other, I forget who. So you may think what a blow it was to all her vanity and pride. She fell into violent hysterics immediately, with such screams as reached your brother s ears, as he was sitting in his own dressing-room down stairs, thinking about writing a letter to his steward in the country. So up he flew directly, and a terrible scene took place, for Lucy was come to them by that time, little dreaming what was going on. Poor soul! I pity _her_. And I must say, I think she was used very hardly; for your sister scolded like any fury, and soon drove her into a fainting fit. Nancy, she fell upon her knees, and cried bitterly; and your brother, he walked about the room, and said he did not know what to do. Mrs. Dashwood declared they should not stay a minute longer in the house, and your brother was forced to go down upon _his_ knees too, to persuade her to let them stay till they had packed up their clothes. _Then_ she fell into hysterics again, and he was so frightened that he would send for Mr. Donavan, and Mr. Donavan found the house in all this uproar. The carriage was at the door ready to take my poor cousins away, and they were just stepping in as he came off; poor Lucy in such a condition, he says, she could hardly walk; and Nancy, she was almost as bad. I declare, I have no patience with your sister; and I hope, with all my heart, it will be a match in spite of her. Lord! what a taking poor Mr. Edward will be in when he hears of it! To have his love used so scornfully! for they say he is monstrous fond of her, as well he may. I should not wonder, if he was to be in the greatest passion! and Mr. Donavan thinks just the same. He and I had a great deal of talk about it; and the best of all is, that he is gone back again to Harley Street, that he may be within call when Mrs. Ferrars is told of it, for she was sent for as soon as ever my cousins left the house, for your sister was sure _she_ would be in hysterics too; and so she may, for what I care. I have no pity for either of them. I have no notion of people s making such a to-do about money and greatness. There is no reason on earth why Mr. Edward and Lucy should not marry; for I am sure Mrs. Ferrars may afford to do very well by her son, and though Lucy has next to nothing herself, she knows better than any body how to make the most of every thing; I dare say, if Mrs. Ferrars would only allow him five hundred a-year, she would make as good an appearance with it as any body else would with eight. Lord! how snug they might live in such another cottage as yours or a little bigger with two maids, and two men; and I believe I could help them to a housemaid, for my Betty has a sister out of place, that would fit them exactly.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,37,Implicit,
1278,1278,1279,NO APPEND,"How long has this been known to you, Elinor? has he written to you?",Marianne,Elinor,NO MONOLOGUE,0,37,Implicit,
1279,1279,1280,NO APPEND,"I have known it these four months. When Lucy first came to Barton Park last November, she told me in confidence of her engagement.",Elinor,Marianne,NO MONOLOGUE,0,37,Implicit,
1281,1281,1282,NO APPEND,Four months! Have you known of this four months?,Marianne,Elinor,NO MONOLOGUE,0,37,Anaphoric,she exclaimed
1283,1283,1284,NO APPEND,"What! while attending me in all my misery, has this been on your heart? And I have reproached you for being happy!",Marianne,Elinor,NO MONOLOGUE,0,37,Implicit,
1284,1284,1285,NO APPEND,It was not fit that you should then know how much I was the reverse!,Elinor,Marianne,NO MONOLOGUE,0,37,Implicit,
1285,1285,1286, cried Marianne again. ,Four months! /newquote So calm! so cheerful! How have you been supported?,Marianne,Elinor,NO MONOLOGUE,0,37,Explicit,cried Marianne
1286,1286,1287,NO APPEND,"By feeling that I was doing my duty. My promise to Lucy, obliged me to be secret. I owed it to her, therefore, to avoid giving any hint of the truth; and I owed it to my family and friends, not to create in them a solicitude about me, which it could not be in my power to satisfy.",Elinor,Marianne,NO MONOLOGUE,0,37,Implicit,
1288,1288,1289, added Elinor; ,"I have very often wished to undeceive yourself and my mother, /newquote and once or twice I have attempted it; but without betraying my trust, I never could have convinced you.",Elinor,Marianne,NO MONOLOGUE,0,37,Explicit,added Elinor
1289,1289,1290,NO APPEND,Four months! and yet you loved him!,Marianne,Elinor,NO MONOLOGUE,0,37,Implicit,
1290,1290,1291,NO APPEND,"Yes. But I did not love only him; and while the comfort of others was dear to me, I was glad to spare them from knowing how much I felt. Now, I can think and speak of it with little emotion. I would not have you suffer on my account; for I assure you I no longer suffer materially myself. I have many things to support me. I am not conscious of having provoked the disappointment by any imprudence of my own, I have borne it as much as possible without spreading it farther. I acquit Edward of essential misconduct. I wish him very happy; and I am so sure of his always doing his duty, that though now he may harbour some regret, in the end he must become so. Lucy does not want sense, and that is the foundation on which every thing good may be built. And after all, Marianne, after all that is bewitching in the idea of a single and constant attachment, and all that can be said of one s happiness depending entirely on any particular person, it is not meant it is not fit it is not possible that it should be so. Edward will marry Lucy; he will marry a woman superior in person and understanding to half her sex; and time and habit will teach him to forget that he ever thought another superior to _her_.",Elinor,Marianne,NO MONOLOGUE,0,37,Implicit,
1291,1291,1292," said Marianne, ","If such is your way of thinking, /newquote if the loss of what is most valued is so easily to be made up by something else, your resolution, your self-command, are, perhaps, a little less to be wondered at. They are brought more within my comprehension.",Marianne,Elinor,NO MONOLOGUE,0,37,Explicit,said Marianne
1292,1292,1293,NO APPEND,"I understand you. You do not suppose that I have ever felt much. For four months, Marianne, I have had all this hanging on my mind, without being at liberty to speak of it to a single creature; knowing that it would make you and my mother most unhappy whenever it were explained to you, yet unable to prepare you for it in the least. It was told me, it was in a manner forced on me by the very person herself, whose prior engagement ruined all my prospects; and told me, as I thought, with triumph. This person s suspicions, therefore, I have had to oppose, by endeavouring to appear indifferent where I have been most deeply interested; and it has not been only once; I have had her hopes and exultation to listen to again and again. I have known myself to be divided from Edward for ever, without hearing one circumstance that could make me less desire the connection. Nothing has proved him unworthy; nor has anything declared him indifferent to me.  I have had to contend against the unkindness of his sister, and the insolence of his mother; and have suffered the punishment of an attachment, without enjoying its advantages. And all this has been going on at a time, when, as you know too well, it has not been my only unhappiness. If you can think me capable of ever feeling, surely you may suppose that I have suffered _now_. The composure of mind with which I have brought myself at present to consider the matter, the consolation that I have been willing to admit, have been the effect of constant and painful exertion; they did not spring up of themselves; they did not occur to relieve my spirits at first. No, Marianne. _Then_, if I had not been bound to silence, perhaps nothing could have kept me entirely not even what I owed to my dearest friends from openly showing that I was _very_ unhappy.",Elinor,Marianne,NO MONOLOGUE,0,37,Implicit,
1294,1294,1295," she cried, ","Oh! Elinor, /newquote you have made me hate myself for ever. How barbarous have I been to you! you, who have been my only comfort, who have borne with me in all my misery, who have seemed to be only suffering for me! Is this my gratitude? Is this the only return I can make you? Because your merit cries out upon myself, I have been trying to do it away.",Marianne,Elinor,NO MONOLOGUE,0,37,Anaphoric,she cried
1296,1296,1297,"She performed her promise of being discreet, to admiration. She attended to all that Mrs. Jennings had to say upon the subject, with an unchanging complexion, dissented from her in nothing, and was heard three times to say,  /newquote  She listened to her praise of Lucy with only moving from one chair to another, and when Mrs. Jennings talked of Edward s affection, it cost her only a spasm in her throat. Such advances towards heroism in her sister, made Elinor feel equal to any thing herself.","Yes, ma am.",Marianne,Mrs. Jennings,NO MONOLOGUE,0,37,Anaphoric,She attended to all that Mrs Jennings had to say upon the subject with an unchanging complexion dissented from her in nothing and was heard three times to say
1328,1328,1329,NO APPEND,"Get it all out of her, my dear. She will tell you any thing if you ask. You see I cannot leave Mrs. Clarke.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,38,Explicit,Mrs Jennings immediately whispered to Elinor
1330,1330,1331," said Miss Steele, taking her familiarly by the arm  /newquote  And then lowering her voice, ",I am so glad to meet you; /newquote for I wanted to see you of all things in the world. /newquote I suppose Mrs. Jennings has heard all about it. Is she angry?,Anne Steele,Elinor,NO MONOLOGUE,0,38,Explicit,said Miss Steele
1331,1331,1332,NO APPEND,"Not at all, I believe, with you.",Elinor,Anne Steele,NO MONOLOGUE,0,38,Implicit,
1332,1332,1333,NO APPEND,"That is a good thing. And Lady Middleton, is _she_ angry?",Anne Steele,Elinor,NO MONOLOGUE,0,38,Implicit,
1333,1333,1334,NO APPEND,I cannot suppose it possible that she should be.,Elinor,Anne Steele,NO MONOLOGUE,0,38,Implicit,
1334,1334,1335,NO APPEND,"I am monstrous glad of it. Good gracious! I have had such a time of it! I never saw Lucy in such a rage in my life. She vowed at first she would never trim me up a new bonnet, nor do any thing else for me again, so long as she lived; but now she is quite come to, and we are as good friends as ever. Look, she made me this bow to my hat, and put in the feather last night. There now, _you_ are going to laugh at me too. But why should not I wear pink ribbons? I do not care if it _is_ the Doctor s favourite colour. I am sure, for my part, I should never have known he _did_ like it better than any other colour, if he had not happened to say so. My cousins have been so plaguing me! I declare sometimes I do not know which way to look before them.",Anne Steele,Elinor,NO MONOLOGUE,0,38,Implicit,
1336,1336,1337," speaking triumphantly, ","Well, but Miss Dashwood, /newquote people may say what they chuse about Mr. Ferrars s declaring he would not have Lucy, for it is no such thing I can tell you; and it is quite a shame for such ill-natured reports to be spread abroad. Whatever Lucy might think about it herself, you know, it was no business of other people to set it down for certain.",Anne Steele,Elinor,NO MONOLOGUE,0,38,Implicit,
1337,1337,1338, said Elinor.,"I never heard any thing of the kind hinted at before, I assure you,",Elinor,Anne Steele,NO MONOLOGUE,0,38,Explicit,said Elinor
1338,1338,1339,NO APPEND,"Oh, did not you? But it _was_ said, I know, very well, and by more than one; for Miss Godby told Miss Sparks, that nobody in their senses could expect Mr. Ferrars to give up a woman like Miss Morton, with thirty thousand pounds to her fortune, for Lucy Steele that had nothing at all; and I had it from Miss Sparks myself. And besides that, my cousin Richard said himself, that when it came to the point he was afraid Mr. Ferrars would be off; and when Edward did not come near us for three days, I could not tell what to think myself; and I believe in my heart Lucy gave it up all for lost; for we came away from your brother s Wednesday, and we saw nothing of him not all Thursday, Friday, and Saturday, and did not know what was become of him. Once Lucy thought to write to him, but then her spirits rose against that. However this morning he came just as we came home from church; and then it all came out, how he had been sent for Wednesday to Harley Street, and been talked to by his mother and all of them, and how he had declared before them all that he loved nobody but Lucy, and nobody but Lucy would he have. And how he had been so worried by what passed, that as soon as he had went away from his mother s house, he had got upon his horse, and rid into the country, some where or other; and how he had stayed about at an inn all Thursday and Friday, on purpose to get the better of it. And after thinking it all over and over again, he said, it seemed to him as if, now he had no fortune, and no nothing at all, it would be quite unkind to keep her on to the engagement, because it must be for her loss, for he had nothing but two thousand pounds, and no hope of any thing else; and if he was to go into orders, as he had some thoughts, he could get nothing but a curacy, and how was they to live upon that? He could not bear to think of her doing no better, and so he begged, if she had the least mind for it, to put an end to the matter directly, and leave him shift for himself. I heard him say all this as plain as could possibly be. And it was entirely for _her_ sake, and upon _her_ account, that he said a word about being off, and not upon his own. I will take my oath he never dropt a syllable of being tired of her, or of wishing to marry Miss Morton, or any thing like it. But, to be sure, Lucy would not give ear to such kind of talking; so she told him directly (with a great deal about sweet and love, you know, and all that Oh, la! one can t repeat such kind of things you know) she told him directly, she had not the least mind in the world to be off, for she could live with him upon a trifle, and how little so ever he might have, she should be very glad to have it all, you know, or something of the kind. So then he was monstrous happy, and talked on some time about what they should do, and they agreed he should take orders directly, and they must wait to be married till he got a living. And just then I could not hear any more, for my cousin called from below to tell me Mrs. Richardson was come in her coach, and would take one of us to Kensington Gardens; so I was forced to go into the room and interrupt them, to ask Lucy if she would like to go, but she did not care to leave Edward; so I just run up stairs and put on a pair of silk stockings and came off with the Richardsons.",Anne Steele,Elinor,NO MONOLOGUE,0,38,Implicit,
1339,1339,1340, said Elinor; ,"I do not understand what you mean by interrupting them, /newquote you were all in the same room together, were not you?",Elinor,Anne Steele,NO MONOLOGUE,0,38,Explicit,said Elinor
1340,1340,1341,NO APPEND,"No, indeed, not us. La! Miss Dashwood, do you think people make love when any body else is by? Oh, for shame! To be sure you must know better than that. (Laughing affectedly.) No, no; they were shut up in the drawing-room together, and all I heard was only by listening at the door.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,38,Implicit,
1341,1341,1342, cried Elinor; ,How! /newquote have you been repeating to me what you only learnt yourself by listening at the door? I am sorry I did not know it before; for I certainly would not have suffered you to give me particulars of a conversation which you ought not to have known yourself. How could you behave so unfairly by your sister?,Elinor,Anne Steele,NO MONOLOGUE,0,38,Explicit,cried Elinor
1342,1342,1343,NO APPEND,"Oh, la! there is nothing in _that_. I only stood at the door, and heard what I could. And I am sure Lucy would have done just the same by me; for a year or two back, when Martha Sharpe and I had so many secrets together, she never made any bones of hiding in a closet, or behind a chimney-board, on purpose to hear what we said.",Anne Steele,Elinor,NO MONOLOGUE,0,38,Implicit,
1344,1344,1345, said she; ,"Edward talks of going to Oxford soon, /newquote but now he is lodging at No. , Pall Mall. What an ill-natured woman his mother is, an t she? And your brother and sister were not very kind! However, I shan t say anything against them to _you;_ and to be sure they did send us home in their own chariot, which was more than I looked for. And for my part, I was all in a fright for fear your sister should ask us for the huswifes she had gave us a day or two before; but, however, nothing was said about them, and I took care to keep mine out of sight. Edward have got some business at Oxford, he says; so he must go there for a time; and after _that_, as soon as he can light upon a Bishop, he will be ordained. I wonder what curacy he will get! Good gracious! (giggling as she spoke) I d lay my life I know what my cousins will say, when they hear of it. They will tell me I should write to the Doctor, to get Edward the curacy of his new living. I know they will; but I am sure I would not do such a thing for all the world.  La!  I shall say directly,  I wonder how you could think of such a thing? _I_ write to the Doctor, indeed! ",Anne Steele,Elinor,NO MONOLOGUE,0,38,Anaphoric,said she
1345,1345,1346," said Elinor, ","Well, /newquote it is a comfort to be prepared against the worst. You have got your answer ready.",Elinor,Anne Steele,NO MONOLOGUE,0,38,Explicit,said Elinor
1347,1347,1348,NO APPEND,"Oh, la! here come the Richardsons. I had a vast deal more to say to you, but I must not stay away from them not any longer. I assure you they are very genteel people. He makes a monstrous deal of money, and they keep their own coach. I have not time to speak to Mrs. Jennings about it myself, but pray tell her I am quite happy to hear she is not in anger against us, and Lady Middleton the same; and if anything should happen to take you and your sister away, and Mrs. Jennings should want company, I am sure we should be very glad to come and stay with her for as long a time as she likes. I suppose Lady Middleton won t ask us any more this bout. Good-by; I am sorry Miss Marianne was not here. Remember me kindly to her. La! if you have not got your spotted muslin on! I wonder you was not afraid of its being torn.",Anne Steele,Elinor,NO MONOLOGUE,0,38,Implicit,
1350,1350,1351,NO APPEND,"Wait for his having a living! ay, we all know how _that_ will end: they will wait a twelvemonth, and finding no good comes of it, will set down upon a curacy of fifty pounds a-year, with the interest of his two thousand pounds, and what little matter Mr. Steele and Mr. Pratt can give her. Then they will have a child every year! and Lord help  em! how poor they will be! I must see what I can give them towards furnishing their house. Two maids and two men, indeed! as I talked of t  other day. No, no, they must get a stout girl of all works. Betty s sister would never do for them _now_.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,38,Explicit,produced from Mrs Jennings the following
1352,1352,1353,NO APPEND,"Bartlett s Building, March.",John Dashwood,Fanny,NO MONOLOGUE,0,38,Anaphoric,replied her husband
1353,1353,1354,NO APPEND,"I hope my dear Miss Dashwood will excuse the liberty I take of writing to her; but I know your friendship for me will make you pleased to hear such a good account of myself and my dear Edward, after all the troubles we have went through lately, therefore will make no more apologies, but proceed to say that, thank God! though we have suffered dreadfully, we are both quite well now, and as happy as we must always be in one another s love. We have had great trials, and great persecutions, but however, at the same time, gratefully acknowledge many friends, yourself not the least among them, whose great kindness I shall always thankfully remember, as will Edward too, who I have told of it. I am sure you will be glad to hear, as likewise dear Mrs. Jennings, I spent two happy hours with him yesterday afternoon, he would not hear of our parting, though earnestly did I, as I thought my duty required, urge him to it for prudence sake, and would have parted for ever on the spot, would he consent to it; but he said it should never be, he did not regard his mother s anger, while he could have my affections; our prospects are not very bright, to be sure, but we must wait, and hope for the best; he will be ordained shortly; and should it ever be in your power to recommend him to any body that has a living to bestow, am very sure you will not forget us, and dear Mrs. Jennings too, trust she will speak a good word for us to Sir John, or Mr. Palmer, or any friend that may be able to assist us. Poor Anne was much to blame for what she did, but she did it for the best, so I say nothing; hope Mrs. Jennings won t think it too much trouble to give us a call, should she come this way any morning,  twould be a great kindness, and my cousins would be proud to know her. My paper reminds me to conclude; and begging to be most gratefully and respectfully remembered to her, and to Sir John, and Lady Middleton, and the dear children, when you chance to see them, and love to Miss Marianne,",Anne Steele,Elinor,NO MONOLOGUE,0,38,Implicit,
1356,1356,1357,NO APPEND,"Very well indeed! how prettily she writes! aye, that was quite proper to let him be off if he would. That was just like Lucy. Poor soul! I wish I _could_ get him a living, with all my heart. She calls me dear Mrs. Jennings, you see. She is a good-hearted girl as ever lived. Very well upon my word. That sentence is very prettily turned. Yes, yes, I will go and see her, sure enough. How attentive she is, to think of every body! Thank you, my dear, for showing it me. It is as pretty a letter as ever I saw, and does Lucy s head and heart great credit.",Mrs. Jennings,Elinor,NO MONOLOGUE,0,38,Implicit,
1359,1359,1360," she cried, with great agitation. ","Cleveland! /newquote No, I cannot go to Cleveland.",Marianne,Elinor,NO MONOLOGUE,0,39,Anaphoric,she cried
1360,1360,1361," said Elinor gently, ","You forget, /newquote that its situation is not that it is not in the neighbourhood of ",Elinor,Marianne,NO MONOLOGUE,0,39,Explicit,said Elinor
1361,1361,1362,NO APPEND,"But it is in Somersetshire. I cannot go into Somersetshire. There, where I looked forward to going...No, Elinor, you cannot expect me to go there.",Marianne,Elinor,NO MONOLOGUE,0,39,Implicit,
1364,1364,1365," was Mrs. Jennings s address to him when he first called on her, after their leaving her was settled ","Ah! Colonel, I do not know what you and I shall do without the Miss Dashwoods; /newquote for they are quite resolved upon going home from the Palmers; and how forlorn we shall be, when I come back! Lord! we shall sit and gape at one another as dull as two cats.",Mrs. Jennings,Colonel Brandon,NO MONOLOGUE,0,39,Explicit,was Mrs Jennings s address to him
1366,1366,1367,NO APPEND,I am afraid it cannot take place very soon.,Colonel Brandon,Elinor,NO MONOLOGUE,0,39,Implicit,
1367,1367,1368,"Astonished and shocked at so unlover-like a speech, she was almost ready to cry out,  /newquote  but checking her desire, confined herself to this silent ejaculation.",Lord! what should hinder it?,Mrs. Jennings,Elinor,NO MONOLOGUE,0,39,Implicit,
1370,1370,1371,NO APPEND,I shall always think myself very much obliged to you.,Elinor,Colonel Brandon,NO MONOLOGUE,0,39,Explicit,Elinor say
1373,1373,1374," said he, with great compassion, ","I have heard, /newquote of the injustice your friend Mr. Ferrars has suffered from his family; for if I understand the matter right, he has been entirely cast off by them for persevering in his engagement with a very deserving young woman. Have I been rightly informed? Is it so?;",Colonel Brandon,Elinor,NO MONOLOGUE,0,39,Anaphoric,said he
1375,1375,1376," he replied, with great feeling, ","The cruelty, the impolitic cruelty, /newquote of dividing, or attempting to divide, two young people long attached to each other, is terrible. Mrs. Ferrars does not know what she may be doing what she may drive her son to. I have seen Mr. Ferrars two or three times in Harley Street, and am much pleased with him. He is not a young man with whom one can be intimately acquainted in a short time, but I have seen enough of him to wish him well for his own sake, and as a friend of yours, I wish it still more. I understand that he intends to take orders. Will you be so good as to tell him that the living of Delaford, now just vacant, as I am informed by this day s post, is his, if he think it worth his acceptance; but _that_, perhaps, so unfortunately circumstanced as he is now, it may be nonsense to appear to doubt; I only wish it were more valuable. It is a rectory, but a small one; the late incumbent, I believe, did not make more than 200  per annum, and though it is certainly capable of improvement, I fear, not to such an amount as to afford him a very comfortable income. Such as it is, however, my pleasure in presenting it to him, will be very great. Pray assure him of it.",Colonel Brandon,Elinor,NO MONOLOGUE,0,39,Anaphoric,he replied
1377,1377,1378," said she, ","The smallness of the house, /newquote I cannot imagine any inconvenience to them, for it will be in proportion to their family and income.",Elinor,Colonel Brandon,NO MONOLOGUE,0,39,Anaphoric,said she
