,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
812,812,812,813," replied Dorian, moving the screen back. ","This, /newquote Can you move it, covering and all, just as it is? I don t want it to get scratched going upstairs.",Prince Charming,Mr. Hubbard,NO MONOLOGUE,0,10,Explicit,replied Dorian
813,813,813,814," said the genial frame-maker, beginning, with the aid of his assistant, to unhook the picture from the long brass chains by which it was suspended. ","There will be no difficulty, sir, /newquote And, now, where shall we carry it to, Mr. Gray?",Mr. Hubbard,Prince Charming,NO MONOLOGUE,0,10,Anaphoric,said the genial framemaker
814,814,814,815,NO APPEND,"I will show you the way, Mr. Hubbard, if you will kindly follow me. Or perhaps you had better go in front. I am afraid it is right at the top of the house. We will go up by the front staircase, as it is wider.",Prince Charming,Mr. Hubbard,NO MONOLOGUE,0,10,Implicit,
816,816,816,817, gasped the little man when they reached the top landing. And he wiped his shiny forehead.,"Something of a load to carry, sir,",Mr. Hubbard,Prince Charming,NO MONOLOGUE,0,10,Anaphoric,gasped the little man
817,817,817,818, murmured Dorian as he unlocked the door that opened into the room that was to keep for him the curious secret of his life and hide his soul from the eyes of men.,"I am afraid it is rather heavy,",Prince Charming,Mr. Hubbard,NO MONOLOGUE,0,10,Explicit,murmured Dorian
821,821,821,822," he said, wearily, turning round. ","Bring it in, Mr. Hubbard, please, /newquote I am sorry I kept you so long. I was thinking of something else.",,[],NO MONOLOGUE,0,10,Anaphoric,he said
822,822,822,823," answered the frame-maker, who was still gasping for breath. ","Always glad to have a rest, Mr. Gray, /newquote Where shall we put it, sir?",,[],NO MONOLOGUE,0,10,Anaphoric,answered the framemaker
823,823,823,824,NO APPEND,"Oh, anywhere. Here: this will do. I don t want to have it hung up. Just lean it against the wall. Thanks.",,[],NO MONOLOGUE,0,10,Implicit,
824,824,824,825,NO APPEND,"Might one look at the work of art, sir?",,[],NO MONOLOGUE,0,10,Implicit,
825,825,825,826,"Dorian started.  /newquote  he said, keeping his eye on the man. He felt ready to leap upon him and fling him to the ground if he dared to lift the gorgeous hanging that concealed the secret of his life. ","It would not interest you, Mr. Hubbard, /newquote I shan t trouble you any more now. I am much obliged for your kindness in coming round.",,[],NO MONOLOGUE,0,10,Anaphoric,he said
826,826,826,827," And Mr. Hubbard tramped downstairs, followed by the assistant, who glanced back at Dorian with a look of shy wonder in his rough uncomely face. He had never seen any one so marvellous.","Not at all, not at all, Mr. Gray. Ever ready to do anything for you, sir.",,[],NO MONOLOGUE,0,10,Implicit,
837,837,837,838," he cried, ","I am so sorry, Harry, /newquote but really it is entirely your fault. That book you sent me so fascinated me that I forgot how the time was going.",Dorian Gray,Lord Henry,NO MONOLOGUE,0,10,Anaphoric,he cried
838,838,838,839," replied his host, rising from his chair.","Yes, I thought you would like it,",Lord Henry,Dorian Gray,NO MONOLOGUE,0,10,Implicit,
839,839,839,840,NO APPEND,"I didn t say I liked it, Harry. I said it fascinated me. There is a great difference.",Dorian Gray,Lord Henry,NO MONOLOGUE,0,10,Implicit,
840,840,840,841, murmured Lord Henry. And they passed into the dining-room.,"Ah, you have discovered that?",Lord Henry,Dorian Gray,NO MONOLOGUE,0,10,Explicit,murmured Lord Henry
846,846,846,847,"Yet he was not really reckless, at any rate in his relations to society. Once or twice every month during the winter, and on each Wednesday evening while the season lasted, he would throw open to the world his beautiful house and have the most celebrated musicians of the day to charm his guests with the wonders of their art. His little dinners, in the settling of which Lord Henry always assisted him, were noted as much for the careful selection and placing of those invited, as for the exquisite taste shown in the decoration of the table, with its subtle symphonic arrangements of exotic flowers, and embroidered cloths, and antique plate of gold and silver. Indeed, there were many, especially among the very young men, who saw, or fancied that they saw, in Dorian Gray the true realization of a type of which they had often dreamed in Eton or Oxford days, a type that was to combine something of the real culture of the scholar with all the grace and distinction and perfect manner of a citizen of the world. To them he seemed to be of the company of those whom Dante describes as having sought to  /newquote  Like Gautier, he was one for whom ",make themselves perfect by the worship of beauty. /newquote the visible world existed.,Lord Henry,Dorian Gray,NO MONOLOGUE,0,11,Implicit,
853,853,853,854,"It was rumoured of him once that he was about to join the Roman Catholic communion, and certainly the Roman ritual had always a great attraction for him. The daily sacrifice, more awful really than all the sacrifices of the antique world, stirred him as much by its superb rejection of the evidence of the senses as by the primitive simplicity of its elements and the eternal pathos of the human tragedy that it sought to symbolize. He loved to kneel down on the cold marble pavement and watch the priest, in his stiff flowered dalmatic, slowly and with white hands moving aside the veil of the tabernacle, or raising aloft the jewelled, lantern-shaped monstrance with that pallid wafer that at times, one would fain think, is indeed the  /newquote  the bread of angels, or, robed in the garments of the Passion of Christ, breaking the Host into the chalice and smiting his breast for his sins. The fuming censers that the grave boys, in their lace and scarlet, tossed into the air like great gilt flowers had their subtle fascination for him. As he passed out, he used to look with wonder at the black confessionals and long to sit in the dim shadow of one of them and listen to men and women whispering through the worn grating the true story of their lives.","_panis c lestis_,",Lord Henry,Basil Hallward,NO MONOLOGUE,0,11,Explicit,said Lord Henry
856,856,856,857,"At another time he devoted himself entirely to music, and in a long latticed room, with a vermilion-and-gold ceiling and walls of olive-green lacquer, he used to give curious concerts in which mad gipsies tore wild music from little zithers, or grave, yellow-shawled Tunisians plucked at the strained strings of monstrous lutes, while grinning Negroes beat monotonously upon copper drums and, crouching upon scarlet mats, slim turbaned Indians blew through long pipes of reed or brass and charmed or feigned to charm great hooded snakes and horrible horned adders. The harsh intervals and shrill discords of barbaric music stirred him at times when Schubert s grace, and Chopin s beautiful sorrows, and the mighty harmonies of Beethoven himself, fell unheeded on his ear. He collected together from all parts of the world the strangest instruments that could be found, either in the tombs of dead nations or among the few savage tribes that have survived contact with Western civilizations, and loved to touch and try them. He had the mysterious _juruparis_ of the Rio Negro Indians, that women are not allowed to look at and that even youths may not see till they have been subjected to fasting and scourging, and the earthen jars of the Peruvians that have the shrill cries of birds, and flutes of human bones such as Alfonso de Ovalle heard in Chile, and the sonorous green jaspers that are found near Cuzco and give forth a note of singular sweetness. He had painted gourds filled with pebbles that rattled when they were shaken; the long _clarin_ of the Mexicans, into which the performer does not blow, but through which he inhales the air; the harsh _ture_ of the Amazon tribes, that is sounded by the sentinels who sit all day long in high trees, and can be heard, it is said, at a distance of three leagues; the _teponaztli_, that has two vibrating tongues of wood and is beaten with sticks that are smeared with an elastic gum obtained from the milky juice of plants; the _yotl_-bells of the Aztecs, that are hung in clusters like grapes; and a huge cylindrical drum, covered with the skins of great serpents, like the one that Bernal Diaz saw when he went with Cortes into the Mexican temple, and of whose doleful sound he has left us so vivid a description. The fantastic character of these instruments fascinated him, and he felt a curious delight in the thought that art, like Nature, has her monsters, things of bestial shape and with hideous voices. Yet, after some time, he wearied of them, and would sit in his box at the opera, either alone or with Lord Henry, listening in rapt pleasure to  /newquote  and seeing in the prelude to that great work of art a presentation of the tragedy of his own soul.",Tannhauser,Lord Henry,Basil Hallward,NO MONOLOGUE,0,11,Explicit,said Lord Henry
858,858,858,859,"He discovered wonderful stories, also, about jewels. In Alphonso s Clericalis Disciplina a serpent was mentioned with eyes of real jacinth, and in the romantic history of Alexander, the Conqueror of Emathia was said to have found in the vale of Jordan snakes  /newquote  There was a gem in the brain of the dragon, Philostratus told us, and  /newquote  the monster could be thrown into a magical sleep and slain. According to the great alchemist, Pierre de Boniface, the diamond rendered a man invisible, and the agate of India made him eloquent. The cornelian appeased anger, and the hyacinth provoked sleep, and the amethyst drove away the fumes of wine. The garnet cast out demons, and the hydropicus deprived the moon of her colour. The selenite waxed and waned with the moon, and the meloceus, that discovers thieves, could be affected only by the blood of kids. Leonardus Camillus had seen a white stone taken from the brain of a newly killed toad, that was a certain antidote against poison. The bezoar, that was found in the heart of the Arabian deer, was a charm that could cure the plague. In the nests of Arabian birds was the aspilates, that, according to Democritus, kept the wearer from any danger by fire.",with collars of real emeralds growing on their backs. /newquote by the exhibition of golden letters and a scarlet robe,Lord Henry,Dorian Gray,NO MONOLOGUE,0,11,Explicit,said Lord Henry
859,859,859,860,"The King of Ceilan rode through his city with a large ruby in his hand, as the ceremony of his coronation. The gates of the palace of John the Priest were  /newquote  Over the gable were  /newquote  so that the gold might shine by day and the carbuncles by night. In Lodge s strange romance  A Margarite of America , it was stated that in the chamber of the queen one could behold  /newquote  Marco Polo had seen the inhabitants of Zipangu place rose-coloured pearls in the mouths of the dead. A sea-monster had been enamoured of the pearl that the diver brought to King Perozes, and had slain the thief, and mourned for seven moons over its loss. When the Huns lured the king into the great pit, he flung it away Procopius tells the story nor was it ever found again, though the Emperor Anastasius offered five hundred-weight of gold pieces for it. The King of Malabar had shown to a certain Venetian a rosary of three hundred and four pearls, one for every god that he worshipped.","made of sardius, with the horn of the horned snake inwrought, so that no man might bring poison within. /newquote two golden apples, in which were two carbuncles, /newquote all the chaste ladies of the world, inchased out of silver, looking through fair mirrours of chrysolites, carbuncles, sapphires, and greene emeraults.",Dorian Gray,Lord Henry,NO MONOLOGUE,0,11,Implicit,
860,860,860,861,"When the Duke de Valentinois, son of Alexander VI., visited Louis XII. of France, his horse was loaded with gold leaves, according to Brantome, and his cap had double rows of rubies that threw out a great light. Charles of England had ridden in stirrups hung with four hundred and twenty-one diamonds. Richard II had a coat, valued at thirty thousand marks, which was covered with balas rubies. Hall described Henry VIII., on his way to the Tower previous to his coronation, as wearing  /newquote  The favourites of James I wore ear-rings of emeralds set in gold filigrane. Edward II gave to Piers Gaveston a suit of red-gold armour studded with jacinths, a collar of gold roses set with turquoise-stones, and a skull-cap _parsem _ with pearls. Henry II. wore jewelled gloves reaching to the elbow, and had a hawk-glove sewn with twelve rubies and fifty-two great orients. The ducal hat of Charles the Rash, the last Duke of Burgundy of his race, was hung with pear-shaped pearls and studded with sapphires.","a jacket of raised gold, the placard embroidered with diamonds and other rich stones, and a great bauderike about his neck of large balasses.",Lord Henry,Dorian Gray,NO MONOLOGUE,0,11,Implicit,
862,862,862,863,"Then he turned his attention to embroideries and to the tapestries that performed the office of frescoes in the chill rooms of the northern nations of Europe. As he investigated the subject and he always had an extraordinary faculty of becoming absolutely absorbed for the moment in whatever he took up he was almost saddened by the reflection of the ruin that time brought on beautiful and wonderful things. He, at any rate, had escaped that. Summer followed summer, and the yellow jonquils bloomed and died many times, and nights of horror repeated the story of their shame, but he was unchanged. No winter marred his face or stained his flowerlike bloom. How different it was with material things! Where had they passed to? Where was the great crocus-coloured robe, on which the gods fought against the giants, that had been worked by brown girls for the pleasure of Athena? Where the huge velarium that Nero had stretched across the Colosseum at Rome, that Titan sail of purple on which was represented the starry sky, and Apollo driving a chariot drawn by white, gilt-reined steeds? He longed to see the curious table-napkins wrought for the Priest of the Sun, on which were displayed all the dainties and viands that could be wanted for a feast; the mortuary cloth of King Chilperic, with its three hundred golden bees; the fantastic robes that excited the indignation of the Bishop of Pontus and were figured with  /newquote ; and the coat that Charles of Orleans once wore, on the sleeves of which were embroidered the verses of a song beginning  /newquote  the musical accompaniment of the words being wrought in gold thread, and each note, of square shape in those days, formed with four pearls. He read of the room that was prepared at the palace at Rheims for the use of Queen Joan of Burgundy and was decorated with  /newquote  Catherine de Medicis had a mourning-bed made for her of black velvet powdered with crescents and suns. Its curtains were of damask, with leafy wreaths and garlands, figured upon a gold and silver ground, and fringed along the edges with broideries of pearls, and it stood in a room hung with rows of the queen s devices in cut black velvet upon cloth of silver. Louis XIV. had gold embroidered caryatides fifteen feet high in his apartment. The state bed of Sobieski, King of Poland, was made of Smyrna gold brocade embroidered in turquoises with verses from the Koran. Its supports were of silver gilt, beautifully chased, and profusely set with enamelled and jewelled medallions. It had been taken from the Turkish camp before Vienna, and the standard of Mohammed had stood beneath the tremulous gilt of its canopy.","lions, panthers, bears, dogs, forests, rocks, hunters all, in fact, that a painter can copy from nature /newquote _Madame, je suis tout joyeux_, /newquote thirteen hundred and twenty-one parrots, made in broidery, and blazoned with the king s arms, and five hundred and sixty-one butterflies, whose wings were similarly ornamented with the arms of the queen, the whole worked in gold.",Lord Henry,Basil Hallward,NO MONOLOGUE,0,11,Implicit,
863,863,863,864,"And so, for a whole year, he sought to accumulate the most exquisite specimens that he could find of textile and embroidered work, getting the dainty Delhi muslins, finely wrought with gold-thread palmates and stitched over with iridescent beetles  wings; the Dacca gauzes, that from their transparency are known in the East as  /newquote  and  /newquote  and  /newquote ; strange figured cloths from Java; elaborate yellow Chinese hangings; books bound in tawny satins or fair blue silks and wrought with _fleurs-de-lis_, birds and images; veils of _lacis_ worked in Hungary point; Sicilian brocades and stiff Spanish velvets; Georgian work, with its gilt coins, and Japanese _Foukousas_, with their green-toned golds and their marvellously plumaged birds.","woven air, /newquote running water, /newquote evening dew",Basil Hallward,Lord Henry,NO MONOLOGUE,0,11,Anaphoric,said the painter
872,872,872,873,"Such, at any rate, was Dorian Gray s opinion. He used to wonder at the shallow psychology of those who conceive the ego in man as a thing simple, permanent, reliable, and of one essence. To him, man was a being with myriad lives and myriad sensations, a complex multiform creature that bore within itself strange legacies of thought and passion, and whose very flesh was tainted with the monstrous maladies of the dead. He loved to stroll through the gaunt cold picture-gallery of his country house and look at the various portraits of those whose blood flowed in his veins. Here was Philip Herbert, described by Francis Osborne, in his Memoires on the Reigns of Queen Elizabeth and King James, as one who was  /newquote  Was it young Herbert s life that he sometimes led? Had some strange poisonous germ crept from body to body till it had reached his own? Was it some dim sense of that ruined grace that had made him so suddenly, and almost without cause, give utterance, in Basil Hallward s studio, to the mad prayer that had so changed his life? Here, in gold-embroidered red doublet, jewelled surcoat, and gilt-edged ruff and wristbands, stood Sir Anthony Sherard, with his silver-and-black armour piled at his feet. What had this man s legacy been? Had the lover of Giovanna of Naples bequeathed him some inheritance of sin and shame? Were his own actions merely the dreams that the dead man had not dared to realize? Here, from the fading canvas, smiled Lady Elizabeth Devereux, in her gauze hood, pearl stomacher, and pink slashed sleeves. A flower was in her right hand, and her left clasped an enamelled collar of white and damask roses. On a table by her side lay a mandolin and an apple. There were large green rosettes upon her little pointed shoes. He knew her life, and the strange stories that were told about her lovers. Had he something of her temperament in him? These oval, heavy-lidded eyes seemed to look curiously at him. What of George Willoughby, with his powdered hair and fantastic patches? How evil he looked! The face was saturnine and swarthy, and the sensual lips seemed to be twisted with disdain. Delicate lace ruffles fell over the lean yellow hands that were so overladen with rings. He had been a macaroni of the eighteenth century, and the friend, in his youth, of Lord Ferrars. What of the second Lord Beckenham, the companion of the Prince Regent in his wildest days, and one of the witnesses at the secret marriage with Mrs. Fitzherbert? How proud and handsome he was, with his chestnut curls and insolent pose! What passions had he bequeathed? The world had looked upon him as infamous. He had led the orgies at Carlton House. The star of the Garter glittered upon his breast. Beside him hung the portrait of his wife, a pallid, thin-lipped woman in black. Her blood, also, stirred within him. How curious it all seemed! And his mother with her Lady Hamilton face and her moist, wine-dashed lips he knew what he had got from her. He had got from her his beauty, and his passion for the beauty of others. She laughed at him in her loose Bacchante dress. There were vine leaves in her hair. The purple spilled from the cup she was holding. The carnations of the painting had withered, but the eyes were still wonderful in their depth and brilliancy of colour. They seemed to follow him wherever he went.","caressed by the Court for his handsome face, which kept him not long company.",Lord Henry,Lord Henry,NO MONOLOGUE,0,11,Implicit,
880,880,880,881,NO APPEND,"Dorian! What an extraordinary piece of luck! I have been waiting for you in your library ever since nine o clock. Finally I took pity on your tired servant and told him to go to bed, as he let me out. I am off to Paris by the midnight train, and I particularly wanted to see you before I left. I thought it was you, or rather your fur coat, as you passed me. But I wasn t quite sure. Didn t you recognize me?",Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Implicit,
881,881,881,882,NO APPEND,"In this fog, my dear Basil? Why, I can t even recognize Grosvenor Square. I believe my house is somewhere about here, but I don t feel at all certain about it. I am sorry you are going away, as I have not seen you for ages. But I suppose you will be back soon?",Basil Hallward,Prince Charming,NO MONOLOGUE,0,12,Implicit,
882,882,882,883,NO APPEND,"No: I am going to be out of England for six months. I intend to take a studio in Paris and shut myself up till I have finished a great picture I have in my head. However, it wasn t about myself I wanted to talk. Here we are at your door. Let me come in for a moment. I have something to say to you.",Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Implicit,
883,883,883,884, said Dorian Gray languidly as he passed up the steps and opened the door with his latch-key.,I shall be charmed. But won t you miss your train?,Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Explicit,said Dorian Gray
884,884,884,885,"The lamplight struggled out through the fog, and Hallward looked at his watch.  /newquote  he answered. ","I have heaps of time, /newquote The train doesn t go till twelve-fifteen, and it is only just eleven. In fact, I was on my way to the club to look for you, when I met you. You see, I shan t have any delay about luggage, as I have sent on my heavy things. All I have with me is in this bag, and I can easily get to Victoria in twenty minutes.",Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Anaphoric,he answered
885,885,885,886,Dorian looked at him and smiled. ,"What a way for a fashionable painter to travel! A Gladstone bag and an ulster! Come in, or the fog will get into the house. And mind you don t talk about anything serious. Nothing is serious nowadays. At least nothing should be.",Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Implicit,
887,887,887,888,NO APPEND,"You see your servant made me quite at home, Dorian. He gave me everything I wanted, including your best gold-tipped cigarettes. He is a most hospitable creature. I like him much better than the Frenchman you used to have. What has become of the Frenchman, by the bye?",Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Implicit,
888,888,888,889,Dorian shrugged his shoulders. ,"I believe he married Lady Radley s maid, and has established her in Paris as an English dressmaker. _Anglomanie_ is very fashionable over there now, I hear. It seems silly of the French, doesn t it? But do you know? he was not at all a bad servant. I never liked him, but I had nothing to complain about. One often imagines things that are quite absurd. He was really very devoted to me and seemed quite sorry when he went away. Have another brandy-and-soda? Or would you like hock-and-seltzer? I always take hock-and-seltzer myself. There is sure to be some in the next room.",Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Implicit,
889,889,889,890," said the painter, taking his cap and coat off and throwing them on the bag that he had placed in the corner. ","Thanks, I won t have anything more, /newquote And now, my dear fellow, I want to speak to you seriously. Don t frown like that. You make it so much more difficult for me.",Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Anaphoric,said the painter
890,890,890,891," cried Dorian in his petulant way, flinging himself down on the sofa. ",What is it all about? /newquote I hope it is not about myself. I am tired of myself to-night. I should like to be somebody else.,Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Explicit,cried Dorian
891,891,891,892," answered Hallward in his grave deep voice, ","It is about yourself, /newquote and I must say it to you. I shall only keep you half an hour.",Basil Hallward,Prince Charming,NO MONOLOGUE,0,12,Explicit,answered Hallward
892,892,892,893,Dorian sighed and lit a cigarette.  /newquote  he murmured.,Half an hour!,Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Anaphoric,he murmured
893,893,893,894,NO APPEND,"It is not much to ask of you, Dorian, and it is entirely for your own sake that I am speaking. I think it right that you should know that the most dreadful things are being said against you in London.",Basil Hallward,Prince Charming,NO MONOLOGUE,0,12,Implicit,
894,894,894,895,NO APPEND,"I don t wish to know anything about them. I love scandals about other people, but scandals about myself don t interest me. They have not got the charm of novelty.",Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Implicit,
895,895,895,896,NO APPEND,"They must interest you, Dorian. Every gentleman is interested in his good name. You don t want people to talk of you as something vile and degraded. Of course, you have your position, and your wealth, and all that kind of thing. But position and wealth are not everything. Mind you, I don t believe these rumours at all. At least, I can t believe them when I see you. Sin is a thing that writes itself across a man s face. It cannot be concealed. People talk sometimes of secret vices. There are no such things. If a wretched man has a vice, it shows itself in the lines of his mouth, the droop of his eyelids, the moulding of his hands even. Somebody I won t mention his name, but you know him came to me last year to have his portrait done. I had never seen him before, and had never heard anything about him at the time, though I have heard a good deal since. He offered an extravagant price. I refused him. There was something in the shape of his fingers that I hated. I know now that I was quite right in what I fancied about him. His life is dreadful. But you, Dorian, with your pure, bright, innocent face, and your marvellous untroubled youth I can t believe anything against you. And yet I see you very seldom, and you never come down to the studio now, and when I am away from you, and I hear all these hideous things that people are whispering about you, I don t know what to say. Why is it, Dorian, that a man like the Duke of Berwick leaves the room of a club when you enter it? Why is it that so many gentlemen in London will neither go to your house or invite you to theirs? You used to be a friend of Lord Staveley. I met him at dinner last week. Your name happened to come up in conversation, in connection with the miniatures you have lent to the exhibition at the Dudley. Staveley curled his lip and said that you might have the most artistic tastes, but that you were a man whom no pure-minded girl should be allowed to know, and whom no chaste woman should sit in the same room with. I reminded him that I was a friend of yours, and asked him what he meant. He told me. He told me right out before everybody. It was horrible! Why is your friendship so fatal to young men? There was that wretched boy in the Guards who committed suicide. You were his great friend. There was Sir Henry Ashton, who had to leave England with a tarnished name. You and he were inseparable. What about Adrian Singleton and his dreadful end? What about Lord Kent s only son and his career? I met his father yesterday in St. James s Street. He seemed broken with shame and sorrow. What about the young Duke of Perth? What sort of life has he got now? What gentleman would associate with him?",Basil Hallward,Prince Charming,NO MONOLOGUE,0,12,Implicit,
896,896,896,897," said Dorian Gray, biting his lip, and with a note of infinite contempt in his voice. ","Stop, Basil. You are talking about things of which you know nothing, /newquote You ask me why Berwick leaves a room when I enter it. It is because I know everything about his life, not because he knows anything about mine. With such blood as he has in his veins, how could his record be clean? You ask me about Henry Ashton and young Perth. Did I teach the one his vices, and the other his debauchery? If Kent s silly son takes his wife from the streets, what is that to me? If Adrian Singleton writes his friend s name across a bill, am I his keeper? I know how people chatter in England. The middle classes air their moral prejudices over their gross dinner-tables, and whisper about what they call the profligacies of their betters in order to try and pretend that they are in smart society and on intimate terms with the people they slander. In this country, it is enough for a man to have distinction and brains for every common tongue to wag against him. And what sort of lives do these people, who pose as being moral, lead themselves? My dear fellow, you forget that we are in the native land of the hypocrite.",Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Explicit,said Dorian Gray
897,897,897,898," cried Hallward, ","Dorian, /newquote that is not the question. England is bad enough I know, and English society is all wrong. That is the reason why I want you to be fine. You have not been fine. One has a right to judge of a man by the effect he has over his friends. Yours seem to lose all sense of honour, of goodness, of purity. You have filled them with a madness for pleasure. They have gone down into the depths. You led them there. Yes: you led them there, and yet you can smile, as you are smiling now. And there is worse behind. I know you and Harry are inseparable. Surely for that reason, if for none other, you should not have made his sister s name a by-word.",Basil Hallward,Prince Charming,NO MONOLOGUE,0,12,Explicit,cried Hallward
898,898,898,899,NO APPEND,"Take care, Basil. You go too far.",Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Implicit,
899,899,899,900,NO APPEND,"I must speak, and you must listen. You shall listen. When you met Lady Gwendolen, not a breath of scandal had ever touched her. Is there a single decent woman in London now who would drive with her in the park? Why, even her children are not allowed to live with her. Then there are other stories stories that you have been seen creeping at dawn out of dreadful houses and slinking in disguise into the foulest dens in London. Are they true? Can they be true? When I first heard them, I laughed. I hear them now, and they make me shudder. What about your country-house and the life that is led there? Dorian, you don t know what is said about you. I won t tell you that I don t want to preach to you. I remember Harry saying once that every man who turned himself into an amateur curate for the moment always began by saying that, and then proceeded to break his word. I do want to preach to you. I want you to lead such a life as will make the world respect you. I want you to have a clean name and a fair record. I want you to get rid of the dreadful people you associate with. Don t shrug your shoulders like that. Don t be so indifferent. You have a wonderful influence. Let it be for good, not for evil. They say that you corrupt every one with whom you become intimate, and that it is quite sufficient for you to enter a house for shame of some kind to follow after. I don t know whether it is so or not. How should I know? But it is said of you. I am told things that it seems impossible to doubt. Lord Gloucester was one of my greatest friends at Oxford. He showed me a letter that his wife had written to him when she was dying alone in her villa at Mentone. Your name was implicated in the most terrible confession I ever read. I told him that it was absurd that I knew you thoroughly and that you were incapable of anything of the kind. Know you? I wonder do I know you? Before I could answer that, I should have to see your soul.",Basil Hallward,Prince Charming,NO MONOLOGUE,0,12,Implicit,
900,900,900,901," muttered Dorian Gray, starting up from the sofa and turning almost white from fear.",To see my soul!,Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Explicit,muttered Dorian Gray
901,901,901,902," answered Hallward gravely, and with deep-toned sorrow in his voice, ","Yes, /newquote to see your soul. But only God can do that.",Basil Hallward,Prince Charming,NO MONOLOGUE,0,12,Explicit,answered Hallward
902,902,902,903,"A bitter laugh of mockery broke from the lips of the younger man.  /newquote  he cried, seizing a lamp from the table. ","You shall see it yourself, to-night! /newquote Come: it is your own handiwork. Why shouldn t you look at it? You can tell the world all about it afterwards, if you choose. Nobody would believe you. If they did believe you, they would like me all the better for it. I know the age better than you do, though you will prate about it so tediously. Come, I tell you. You have chattered enough about corruption. Now you shall look on it face to face.",Prince Charming,Basil Hallward,NO MONOLOGUE,0,12,Anaphoric,he cried
904,904,904,905," he continued, coming closer to him and looking steadfastly into his stern eyes, ","Yes, /newquote I shall show you my soul. You shall see the thing that you fancy only God can see.",Dorian Gray,Basil Hallward,NO MONOLOGUE,0,12,Anaphoric,he continued
905,905,905,906,Hallward started back.  /newquote  he cried. ,"This is blasphemy, Dorian! /newquote You must not say things like that. They are horrible, and they don t mean anything.",Basil Hallward,Dorian Gray,NO MONOLOGUE,0,12,Anaphoric,he cried
906,906,906,907, He laughed again.,You think so?,Dorian Gray,Basil Hallward,NO MONOLOGUE,0,12,Anaphoric,said the painter
907,907,907,908,NO APPEND,"I know so. As for what I said to you to-night, I said it for your good. You know I have been always a stanch friend to you.",Basil Hallward,Dorian Gray,NO MONOLOGUE,0,12,Implicit,
908,908,908,909,NO APPEND,Don t touch me. Finish what you have to say.,Dorian Gray,Basil Hallward,NO MONOLOGUE,0,12,Implicit,
910,910,910,911, said the young man in a hard clear voice.,"I am waiting, Basil,",Dorian Gray,Basil Hallward,NO MONOLOGUE,0,12,Anaphoric,said the young man
911,911,911,912,He turned round.  /newquote  he cried. ,"What I have to say is this, /newquote You must give me some answer to these horrible charges that are made against you. If you tell me that they are absolutely untrue from beginning to end, I shall believe you. Deny them, Dorian, deny them! Can t you see what I am going through? My God! don t tell me that you are bad, and corrupt, and shameful.",Basil Hallward,Dorian Gray,NO MONOLOGUE,0,12,Anaphoric,he cried
912,912,912,913,Dorian Gray smiled. There was a curl of contempt in his lips.  /newquote  he said quietly. ,"Come upstairs, Basil, /newquote I keep a diary of my life from day to day, and it never leaves the room in which it is written. I shall show it to you if you come with me.",Dorian Gray,Basil Hallward,NO MONOLOGUE,0,12,Anaphoric,he said
913,913,913,914,NO APPEND,"I shall come with you, Dorian, if you wish it. I see I have missed my train. That makes no matter. I can go to-morrow. But don t ask me to read anything to-night. All I want is a plain answer to my question.",Basil Hallward,Dorian Gray,NO MONOLOGUE,0,12,Implicit,
914,914,914,915,NO APPEND,That shall be given to you upstairs. I could not give it here. You will not have to read long.,Dorian Gray,Basil Hallward,NO MONOLOGUE,0,12,Implicit,
916,916,916,917,"When they reached the top landing, Dorian set the lamp down on the floor, and taking out the key, turned it in the lock.  /newquote  he asked in a low voice.","You insist on knowing, Basil?",Dorian Gray,Basil Hallward,NO MONOLOGUE,0,13,Anaphoric,he asked
917,917,917,918,NO APPEND,Yes.,Basil Hallward,Dorian Gray,NO MONOLOGUE,0,13,Implicit,
918,918,918,919," he answered, smiling. Then he added, somewhat harshly,  /newquote ; and, taking up the lamp, he opened the door and went in. A cold current of air passed them, and the light shot up for a moment in a flame of murky orange. He shuddered.  /newquote  he whispered, as he placed the lamp on the table.","I am delighted, /newquote You are the one man in the world who is entitled to know everything about me. You have had more to do with my life than you think /newquote Shut the door behind you,",Dorian Gray,Basil Hallward,NO MONOLOGUE,0,13,Anaphoric,he added
920,920,920,921,NO APPEND,"So you think that it is only God who sees the soul, Basil? Draw that curtain back, and you will see mine.",Prince Charming,Basil Hallward,NO MONOLOGUE,0,13,Implicit,
921,921,921,922,"The voice that spoke was cold and cruel.  /newquote  muttered Hallward, frowning.","You are mad, Dorian, or playing a part,",Basil Hallward,Prince Charming,NO MONOLOGUE,0,13,Explicit,muttered Hallward
