,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
349,349,350, said Alice.,"I don't know what you mean,",Alice,,NO MONOLOGUE,0,7,Explicit,said Alice
350,350,351," the Hatter said, tossing his head contemptuously. ",Of course you don't! /newquote I dare say you never even spoke to Time!,The Hatter,,NO MONOLOGUE,0,7,Explicit,the Hatter said
351,351,352, Alice cautiously replied: ,"Perhaps not, /newquote but I know I have to beat time when I learn music.",Alice,,NO MONOLOGUE,0,7,Explicit,Alice cautiously replied
352,352,353, said the Hatter. ,"Ah! that accounts for it, /newquote He won't stand beating. Now, if you only kept on good terms with him, he'd do almost anything you liked with the clock. For instance, suppose it were nine o'clock in the morning, just time to begin lessons: you'd only have to whisper a hint to Time, and round goes the clock in a twinkling! Half-past one, time for dinner!",The Hatter,,NO MONOLOGUE,0,7,Explicit,said the Hatter
353,353,354,( /newquote  the March Hare said to itself in a whisper.),"I only wish it was,",Hare,Hare,NO MONOLOGUE,0,7,Explicit,the March Hare said to itself
354,354,355, said Alice thoughtfully: ,"That would be grand, certainly, /newquote but then--I shouldn't be hungry for it, you know.",Alice,,NO MONOLOGUE,0,7,Explicit,said Alice
355,355,356, said the Hatter: ,"Not at first, perhaps, /newquote but you could keep it to half-past one as long as you liked.",The Hatter,,NO MONOLOGUE,0,7,Explicit,said the Hatter
356,356,357, Alice asked.,Is that the way _you_ manage?,Alice,,NO MONOLOGUE,0,7,Explicit,Alice asked
357,357,358,"The Hatter shook his head mournfully.  /newquote  he replied.  /newquote  (pointing with his tea spoon at the March Hare,) ","Not I! /newquote We quarrelled last March--just before _he_ went mad, you know-- /newquote --it was at the great concert given by the Queen of Hearts, and I had to sing",The Hatter,,NO MONOLOGUE,0,7,Anaphoric,he replied
358,358,359,"'Twinkle, twinkle, little bat! How I wonder what you're at!'",NO QUOTE,,,,0,7,1.0,1.0
359,359,360,"You know the song, perhaps?",NO QUOTE,,,,0,7,1.0,1.0
360,360,361, said Alice.,"I've heard something like it,",Alice,,NO MONOLOGUE,0,7,Explicit,said Alice
361,361,362," the Hatter continued, ","It goes on, you know, /newquote in this way:--",The Hatter,,NO MONOLOGUE,0,7,Explicit,the Hatter continued
362,362,363,"'Up above the world you fly, Like a tea-tray in the sky.                     Twinkle, twinkle--'",NO QUOTE,,,,0,7,1.0,1.0
363,363,364,"Here the Dormouse shook itself, and began singing in its sleep  /newquote  and went on so long that they had to pinch it to make it stop.","_Twinkle, twinkle, twinkle, twinkle_--",The Dormouse,,NO MONOLOGUE,0,7,Explicit,the Dormouse shook itself and began singing
364,364,365," said the Hatter, ","Well, I'd hardly finished the first verse, /newquote when the Queen jumped up and bawled out, 'He's murdering the time! Off with his head!'",The Hatter,,NO MONOLOGUE,0,7,Explicit,said the Hatter
365,365,366, exclaimed Alice.,How dreadfully savage!,Alice,,NO MONOLOGUE,0,7,Explicit,exclaimed Alice
366,366,367," the Hatter went on in a mournful tone, ","And ever since that, /newquote he won't do a thing I ask! It's always six o'clock now.",The Hatter,,NO MONOLOGUE,0,7,Explicit,the Hatter went on
367,367,368,A bright idea came into Alice's head.  /newquote  she asked.,Is that the reason so many tea-things are put out here?,Alice,,NO MONOLOGUE,0,7,Anaphoric,she asked
368,368,369, said the Hatter with a sigh: ,"Yes, that's it, /newquote it's always tea-time, and we've no time to wash the things between whiles.",The Hatter,,NO MONOLOGUE,0,7,Explicit,said the Hatter
369,369,370, said Alice.,"Then you keep moving round, I suppose?",Alice,,NO MONOLOGUE,0,7,Explicit,said Alice
370,370,371, said the Hatter: ,"Exactly so, /newquote as the things get used up.",The Hatter,,NO MONOLOGUE,0,7,Explicit,said the Hatter
371,371,372, Alice ventured to ask.,But what happens when you come to the beginning again?,Alice,,NO MONOLOGUE,0,7,Explicit,Alice ventured to ask
372,372,373," the March Hare interrupted, yawning. ","Suppose we change the subject, /newquote I'm getting tired of this. I vote the young lady tells us a story.",Hare,,NO MONOLOGUE,0,7,Explicit,the March Hare interrupted
373,373,374," said Alice, rather alarmed at the proposal.","I'm afraid I don't know one,",Alice,,NO MONOLOGUE,0,7,Explicit,said Alice
374,374,375, they both cried.  /newquote  And they pinched it on both sides at once.,"Then the Dormouse shall! /newquote Wake up, Dormouse!",Alice,,NO MONOLOGUE,0,7,Explicit,thought poor Alice
375,375,376,"The Dormouse slowly opened his eyes.  /newquote  he said in a hoarse, feeble voice: ","I wasn't asleep, /newquote I heard every word you fellows were saying.",The Dormouse,,NO MONOLOGUE,0,7,Anaphoric,he said
376,376,377, said the March Hare.,Tell us a story!,Hare,,NO MONOLOGUE,0,7,Explicit,said the March Hare
377,377,378, pleaded Alice.,"Yes, please do!",Alice,,NO MONOLOGUE,0,7,Explicit,pleaded Alice
378,378,379," added the Hatter, ","And be quick about it, /newquote or you'll be asleep again before it's done.",The Hatter,,NO MONOLOGUE,0,7,Explicit,added the Hatter
379,379,380, the Dormouse began in a great hurry; ,"Once upon a time there were three little sisters, /newquote and their names were Elsie, Lacie, and Tillie; and they lived at the bottom of a well--",The Dormouse,,NO MONOLOGUE,0,7,Explicit,the Dormouse began
380,380,381," said Alice, who always took a great interest in questions of eating and drinking.",What did they live on?,Alice,,NO MONOLOGUE,0,7,Explicit,said Alice
381,381,382," said the Dormouse, after thinking a minute or two.","They lived on treacle,",The Dormouse,,NO MONOLOGUE,0,7,Explicit,said the Dormouse
382,382,383, Alice gently remarked; ,"They couldn't have done that, you know, /newquote they'd have been ill.",Alice,,NO MONOLOGUE,0,7,Explicit,Alice gently remarked
383,383,384, said the Dormouse; ,"So they were, /newquote _very_ ill.",The Dormouse,,NO MONOLOGUE,0,7,Explicit,said the Dormouse
384,384,385,"Alice tried to fancy to herself what such an extraordinary ways of living would be like, but it puzzled her too much, so she went on: ",But why did they live at the bottom of a well?,Alice,,NO MONOLOGUE,0,7,Anaphoric,she went on
385,385,386," the March Hare said to Alice, very earnestly.","Take some more tea,",Hare,,NO MONOLOGUE,0,7,Explicit,the March Hare said to Alice
386,386,387," Alice replied in an offended tone, ","I've had nothing yet, /newquote so I can't take more.",Alice,,NO MONOLOGUE,0,7,Explicit,Alice replied
387,387,388, said the Hatter: ,"You mean you can't take _less_, /newquote it's very easy to take _more_ than nothing.",The Hatter,,NO MONOLOGUE,0,7,Explicit,said the Hatter
388,388,389, said Alice.,"Nobody asked _your_ opinion,",Alice,,NO MONOLOGUE,0,7,Explicit,said Alice
389,389,390, the Hatter asked triumphantly.,Who's making personal remarks now?,The Hatter,,NO MONOLOGUE,0,7,Explicit,the Hatter asked
390,390,391,"Alice did not quite know what to say to this: so she helped herself to some tea and bread-and-butter, and then turned to the Dormouse, and repeated her question. ",Why did they live at the bottom of a well?,Alice,,NO MONOLOGUE,0,7,Anaphoric,she helped herself to some tea and breadandbutter and then turned to the Dormouse and repeated
391,391,392,"The Dormouse again took a minute or two to think about it, and then said, ",It was a treacle-well.,The Dormouse,,NO MONOLOGUE,0,7,Explicit,The Dormouse again took a minute or two to think about it and then said
392,392,393," Alice was beginning very angrily, but the Hatter and the March Hare went  /newquote  and the Dormouse sulkily remarked, ","There's no such thing! /newquote Sh! sh! /newquote If you can't be civil, you'd better finish the story for yourself.",The Dormouse,,NO MONOLOGUE,0,7,Explicit,the Dormouse sulkily remarked
393,393,394, Alice said very humbly; ,"No, please go on! /newquote I won't interrupt again. I dare say there may be _one_.",Alice,,NO MONOLOGUE,0,7,Explicit,Alice said
394,394,395," said the Dormouse indignantly. However, he consented to go on. ","One, indeed! /newquote And so these three little sisters--they were learning to draw, you know--",The Dormouse,,NO MONOLOGUE,0,7,Explicit,
395,395,396," said Alice, quite forgetting her promise.",What did they draw?,Alice,,NO MONOLOGUE,0,7,Explicit,said Alice
396,396,397," said the Dormouse, without considering at all this time.","Treacle,",The Dormouse,,NO MONOLOGUE,0,7,Explicit,said the Dormouse
397,397,398, interrupted the Hatter: ,"I want a clean cup, /newquote let's all move one place on.",The Hatter,,NO MONOLOGUE,0,7,Explicit,interrupted the Hatter
398,398,399,"He moved on as he spoke, and the Dormouse followed him: the March Hare moved into the Dormouse's place, and Alice rather unwillingly took the place of the March Hare. The Hatter was the only one who got any advantage from the change: and Alice was a good deal worse off than before, as the March Hare had just upset the milk-jug into his plate.",NO QUOTE,,,,0,7,1.0,1.0
399,399,400,"Alice did not wish to offend the Dormouse again, so she began very cautiously: ",But I don't understand. Where did they draw the treacle from?,Alice,,NO MONOLOGUE,0,7,Anaphoric,she began
400,400,401, said the Hatter; ,"You can draw water out of a water-well, /newquote so I should think you could draw treacle out of a treacle-well--eh, stupid?",The Hatter,,NO MONOLOGUE,0,7,Explicit,said the Hatter
401,401,402," Alice said to the Dormouse, not choosing to notice this last remark.","But they were _in_ the well,",Alice,,NO MONOLOGUE,0,7,Explicit,Alice said to the Dormouse
402,402,403, said the Dormouse; ,"Of course they were, /newquote --well in.",The Dormouse,,NO MONOLOGUE,0,7,Explicit,said the Dormouse
403,403,404,"This answer so confused poor Alice, that she let the Dormouse go on for some time without interrupting it.",NO QUOTE,,,,0,7,1.0,1.0
404,404,405," the Dormouse went on, yawning and rubbing its eyes, for it was getting very sleepy; ","They were learning to draw, /newquote and they drew all manner of things--everything that begins with an M--",The Dormouse,,NO MONOLOGUE,0,7,Explicit,the Dormouse went on
405,405,406, said Alice.,Why with an M?,Alice,,NO MONOLOGUE,0,7,Explicit,said Alice
406,406,407, said the March Hare.,Why not?,Hare,,NO MONOLOGUE,0,7,Explicit,said the March Hare
407,407,408,Alice was silent.,NO QUOTE,,,,0,7,1.0,1.0
408,408,409,"The Dormouse had closed its eyes by this time, and was going off into a doze; but, on being pinched by the Hatter, it woke up again with a little shriek, and went on:  /newquote much of a muchness","--that begins with an M, such as mouse-traps, and the moon, and memory, and muchness--you know you say things are  /newquote --did you ever see such a thing as a drawing of a muchness?",The Dormouse,,NO MONOLOGUE,0,7,Anaphoric,it woke up again with a little shriek and went on
409,409,410," said Alice, very much confused, ","Really, now you ask me, /newquote I don't think--",Alice,,NO MONOLOGUE,0,7,Explicit,said Alice
410,410,411, said the Hatter.,"Then you shouldn't talk,",The Hatter,,NO MONOLOGUE,0,7,Explicit,said the Hatter
411,411,412,"This piece of rudeness was more than Alice could bear: she got up in great disgust, and walked off; the Dormouse fell asleep instantly, and neither of the others took the least notice of her going, though she looked back once or twice, half hoping that they would call after her: the last time she saw them, they were trying to put the Dormouse into the teapot.",NO QUOTE,,,,0,7,1.0,1.0
412,412,413, said Alice as she picked her way through the wood. ,At any rate I'll never go _there_ again! /newquote It's the stupidest tea-party I ever was at in all my life!,Alice,,NO MONOLOGUE,0,7,Explicit,said Alice
413,413,414,"Just as she said this, she noticed that one of the trees had a door leading right into it.  /newquote  she thought.  /newquote  And in she went.",That's very curious! /newquote But everything's curious today. I think I may as well go in at once.,Alice,,NO MONOLOGUE,0,7,Anaphoric,she thought
414,414,415,"Once more she found herself in the long hall, and close to the little glass table.  /newquote  she said to herself, and began by taking the little golden key, and unlocking the door that led into the garden. Then she went to work nibbling at the mushroom (she had kept a piece of it in her pocket) till she was about a foot high: then she walked down the little passage: and _then_--she found herself at last in the beautiful garden, among the bright flower-beds and the cool fountains.","Now, I'll manage better this time,",Alice,Alice,NO MONOLOGUE,0,7,Anaphoric,she said to herself
415,415,416,The Queen's Croquet-Ground,NO QUOTE,,,,0,8,1.0,1.0
416,416,417,"A large rose-tree stood near the entrance of the garden: the roses growing on it were white, but there were three gardeners at it, busily painting them red. Alice thought this a very curious thing, and she went nearer to watch them, and just as she came up to them she heard one of them say, ","Look out now, Five! Don't go splashing paint over me like that!",Two,,NO MONOLOGUE,0,8,Anaphoric,one of them say
417,417,418," said Five, in a sulky tone; ","I couldn't help it, /newquote Seven jogged my elbow.",Five,,NO MONOLOGUE,0,8,Explicit,said Five
418,418,419,"On which Seven looked up and said, ","That's right, Five! Always lay the blame on others!",Seven,,NO MONOLOGUE,0,8,Explicit,Seven looked up and said
419,419,420, said Five. ,_You'd_ better not talk! /newquote I heard the Queen say only yesterday you deserved to be beheaded!,Five,,NO MONOLOGUE,0,8,Explicit,said Five
420,420,421, said the one who had spoken first.,What for?,Two,,NO MONOLOGUE,0,8,Anaphoric,said the one who had spoken first
421,421,422, said Seven.,"That's none of _your_ business, Two!",Seven,,NO MONOLOGUE,0,8,Explicit,said Seven
422,422,423," said Five, ","Yes, it _is_ his business! /newquote and I'll tell him--it was for bringing the cook tulip-roots instead of onions.",Five,,NO MONOLOGUE,0,8,Explicit,said Five
423,423,424,"Seven flung down his brush, and had just begun  /newquote  when his eye chanced to fall upon Alice, as she stood watching them, and he checked himself suddenly: the others looked round also, and all of them bowed low.","Well, of all the unjust things--",Seven,,NO MONOLOGUE,0,8,Explicit,Seven flung down his brush and had just begun
424,424,425," said Alice, a little timidly, ","Would you tell me, /newquote why you are painting those roses?",Alice,,NO MONOLOGUE,0,8,Explicit,said Alice
425,425,426,"Five and Seven said nothing, but looked at Two. Two began in a low voice,  /newquote  At this moment Five, who had been anxiously looking across the garden, called out  /newquote  and the three gardeners instantly threw themselves flat upon their faces. There was a sound of many footsteps, and Alice looked round, eager to see the Queen.","Why the fact is, you see, Miss, this here ought to have been a _red_ rose-tree, and we put a white one in by mistake; and if the Queen was to find it out, we should all have our heads cut off, you know. So you see, Miss, we're doing our best, afore she comes, to-- /newquote The Queen! The Queen!",Two,,NO MONOLOGUE,0,8,Explicit,Two began
426,426,427,"First came ten soldiers carrying clubs; these were all shaped like the three gardeners, oblong and flat, with their hands and feet at the corners: next the ten courtiers; these were ornamented all over with diamonds, and walked two and two, as the soldiers did. After these came the royal children; there were ten of them, and the little dears came jumping merrily along hand in hand, in couples: they were all ornamented with hearts. Next came the guests, mostly Kings and Queens, and among them Alice recognised the White Rabbit: it was talking in a hurried nervous manner, smiling at everything that was said, and went by without noticing her. Then followed the Knave of Hearts, carrying the King's crown on a crimson velvet cushion; and, last of all this grand procession, came THE KING AND QUEEN OF HEARTS.",NO QUOTE,,,,0,8,1.0,1.0
427,427,428,"Alice was rather doubtful whether she ought not to lie down on her face like the three gardeners, but she could not remember ever having heard of such a rule at processions;  /newquote  thought she,  /newquote  So she stood still where she was, and waited.","and besides, what would be the use of a procession, /newquote if people had all to lie down upon their faces, so that they couldn't see it?",Alice,,NO MONOLOGUE,0,8,Anaphoric,thought she
428,428,429,"When the procession came opposite to Alice, they all stopped and looked at her, and the Queen said severely  /newquote  She said it to the Knave of Hearts, who only bowed and smiled in reply.",Who is this?,The Queen,,NO MONOLOGUE,0,8,Explicit,the Queen said
429,429,430," said the Queen, tossing her head impatiently; and, turning to Alice, she went on, ","Idiot! /newquote What's your name, child?",The Queen,,NO MONOLOGUE,0,8,Explicit,said the Queen
430,430,431," said Alice very politely; but she added, to herself, ","My name is Alice, so please your Majesty, /newquote Why, they're only a pack of cards, after all. I needn't be afraid of them!",Alice,Alice,NO MONOLOGUE,0,8,Anaphoric,she added to herself
431,431,432," said the Queen, pointing to the three gardeners who were lying round the rose-tree; for, you see, as they were lying on their faces, and the pattern on their backs was the same as the rest of the pack, she could not tell whether they were gardeners, or soldiers, or courtiers, or three of her own children.",And who are _these?_,The Queen,,NO MONOLOGUE,0,8,Explicit,said the Queen
432,432,433," said Alice, surprised at her own courage. ",How should _I_ know? /newquote It's no business of _mine_.,Alice,,NO MONOLOGUE,0,8,Explicit,said Alice
433,433,434,"The Queen turned crimson with fury, and, after glaring at her for a moment like a wild beast, screamed ",Off with her head! Off--,The Queen,,NO MONOLOGUE,0,8,Explicit,The Queen turned crimson with fury and after glaring at her for a moment like a wild beast screamed
434,434,435," said Alice, very loudly and decidedly, and the Queen was silent.",Nonsense!,Alice,,NO MONOLOGUE,0,8,Explicit,said Alice
435,435,436,"The King laid his hand upon her arm, and timidly said ","Consider, my dear: she is only a child!",The King Of Hearts,,NO MONOLOGUE,0,8,Explicit,The King laid his hand upon her arm and timidly said
436,436,437,"The Queen turned angrily away from him, and said to the Knave ",Turn them over!,The Queen,,NO MONOLOGUE,0,8,Explicit,The Queen turned angrily away from him and said to the Knave
437,437,438,"The Knave did so, very carefully, with one foot.",NO QUOTE,,,,0,8,1.0,1.0
438,438,439," said the Queen, in a shrill, loud voice, and the three gardeners instantly jumped up, and began bowing to the King, the Queen, the royal children, and everybody else.",Get up!,The Queen,,NO MONOLOGUE,0,8,Explicit,said the Queen
439,439,440," screamed the Queen.  /newquote  And then, turning to the rose-tree, she went on, ",Leave off that! /newquote You make me giddy. /newquote What _have_ you been doing here?,The Queen,,NO MONOLOGUE,0,8,Explicit,screamed the Queen
440,440,441," said Two, in a very humble tone, going down on one knee as he spoke, ","May it please your Majesty, /newquote we were trying--",Two,,NO MONOLOGUE,0,8,Explicit,said Two
441,441,442," said the Queen, who had meanwhile been examining the roses.  /newquote  and the procession moved on, three of the soldiers remaining behind to execute the unfortunate gardeners, who ran to Alice for protection.",_I_ see! /newquote Off with their heads!,The Queen,,NO MONOLOGUE,0,8,Explicit,said the Queen
442,442,443," said Alice, and she put them into a large flower-pot that stood near. The three soldiers wandered about for a minute or two, looking for them, and then quietly marched off after the others.",You shan't be beheaded!,Alice,,NO MONOLOGUE,0,8,Explicit,said Alice
443,443,444, shouted the Queen.,Are their heads off?,The Queen,,NO MONOLOGUE,0,8,Explicit,shouted the Queen
444,444,445, the soldiers shouted in reply.,"Their heads are gone, if it please your Majesty!",Alice,,NO MONOLOGUE,0,8,Anaphoric,she began
445,445,446, shouted the Queen. ,That's right! /newquote Can you play croquet?,The Queen,,NO MONOLOGUE,0,8,Explicit,shouted the Queen
446,446,447,"The soldiers were silent, and looked at Alice, as the question was evidently meant for her.",NO QUOTE,,,,0,8,1.0,1.0
447,447,448, shouted Alice.,Yes!,Alice,,NO MONOLOGUE,0,8,Explicit,shouted Alice
448,448,449," roared the Queen, and Alice joined the procession, wondering very much what would happen next.","Come on, then!",The Queen,,NO MONOLOGUE,0,8,Explicit,roared the Queen
449,449,450," said a timid voice at her side. She was walking by the White Rabbit, who was peeping anxiously into her face.",It's--it's a very fine day!,The White Rabbit,Alice,NO MONOLOGUE,0,8,Anaphoric,said a timid voice
450,450,451, said Alice: ,"Very, /newquote --where's the Duchess?",Alice,,NO MONOLOGUE,0,8,Explicit,said Alice
451,451,452," said the Rabbit in a low, hurried tone. He looked anxiously over his shoulder as he spoke, and then raised himself upon tiptoe, put his mouth close to her ear, and whispered ",Hush! Hush! /newquote She's under sentence of execution.,The White Rabbit,Alice,NO MONOLOGUE,0,8,Explicit,said the Rabbit
452,452,453, said Alice.,What for?,Two,,NO MONOLOGUE,0,8,Anaphoric,said the one who had spoken first
453,453,454, the Rabbit asked.,Did you say 'What a pity!'?,The White Rabbit,Alice,NO MONOLOGUE,0,8,Explicit,the Rabbit asked
454,454,455, said Alice: ,"No, I didn't, /newquote I don't think it's at all a pity. I said 'What for?'",Alice,The White Rabbit,NO MONOLOGUE,0,8,Explicit,said Alice
455,455,456, the Rabbit began. Alice gave a little scream of laughter.  /newquote  the Rabbit whispered in a frightened tone. ,"She boxed the Queen's ears-- /newquote Oh, hush! /newquote The Queen will hear you! You see, she came rather late, and the Queen said--",The White Rabbit,Alice,NO MONOLOGUE,0,8,Explicit,the Rabbit began
456,456,457," shouted the Queen in a voice of thunder, and people began running about in all directions, tumbling up against each other; however, they got settled down in a minute or two, and the game began. Alice thought she had never seen such a curious croquet-ground in her life; it was all ridges and furrows; the balls were live hedgehogs, the mallets live flamingoes, and the soldiers had to double themselves up and to stand on their hands and feet, to make the arches.",Get to your places!,The Queen,,NO MONOLOGUE,0,8,Explicit,shouted the Queen
457,457,458,"The chief difficulty Alice found at first was in managing her flamingo: she succeeded in getting its body tucked away, comfortably enough, under her arm, with its legs hanging down, but generally, just as she had got its neck nicely straightened out, and was going to give the hedgehog a blow with its head, it _would_ twist itself round and look up in her face, with such a puzzled expression that she could not help bursting out laughing: and when she had got its head down, and was going to begin again, it was very provoking to find that the hedgehog had unrolled itself, and was in the act of crawling away: besides all this, there was generally a ridge or furrow in the way wherever she wanted to send the hedgehog to, and, as the doubled-up soldiers were always getting up and walking off to other parts of the ground, Alice soon came to the conclusion that it was a very difficult game indeed.",NO QUOTE,,,,0,8,1.0,1.0
458,458,459,"The players all played at once without waiting for turns, quarrelling all the while, and fighting for the hedgehogs; and in a very short time the Queen was in a furious passion, and went stamping about, and shouting  /newquote  or  /newquote  about once in a minute.",Off with his head! /newquote Off with her head!,The Queen,,NO MONOLOGUE,0,8,Explicit,the Queen was in a furious passion and went stamping about and shouting
459,459,460,"Alice began to feel very uneasy: to be sure, she had not as yet had any dispute with the Queen, but she knew that it might happen any minute,  /newquote  thought she, ","and then, /newquote what would become of me? They're dreadfully fond of beheading people here; the great wonder is, that there's any one left alive!",Alice,,NO MONOLOGUE,0,8,Anaphoric,thought she
460,460,461,"She was looking about for some way of escape, and wondering whether she could get away without being seen, when she noticed a curious appearance in the air: it puzzled her very much at first, but, after watching it a minute or two, she made it out to be a grin, and she said to herself ",It's the Cheshire Cat: now I shall have somebody to talk to.,Alice,Alice,NO MONOLOGUE,0,8,Anaphoric,she said to herself
461,461,462," said the Cat, as soon as there was mouth enough for it to speak with.",How are you getting on?,The Cat,Alice,NO MONOLOGUE,0,8,Explicit,said the Cat
462,462,463,"Alice waited till the eyes appeared, and then nodded.  /newquote  she thought,  /newquote  In another minute the whole head appeared, and then Alice put down her flamingo, and began an account of the game, feeling very glad she had someone to listen to her. The Cat seemed to think that there was enough of it now in sight, and no more of it appeared.","It's no use speaking to it, /newquote till its ears have come, or at least one of them.",Alice,,NO MONOLOGUE,0,8,Anaphoric,she thought
463,463,464," Alice began, in rather a complaining tone, ","I don't think they play at all fairly, /newquote and they all quarrel so dreadfully one can't hear oneself speak--and they don't seem to have any rules in particular; at least, if there are, nobody attends to them--and you've no idea how confusing it is all the things being alive; for instance, there's the arch I've got to go through next walking about at the other end of the ground--and I should have croqueted the Queen's hedgehog just now, only it ran away when it saw mine coming!",Alice,The Cat,NO MONOLOGUE,0,8,Explicit,Alice began
464,464,465, said the Cat in a low voice.,How do you like the Queen?,The Cat,Alice,NO MONOLOGUE,0,8,Explicit,said the Cat
465,465,466," said Alice:  /newquote  Just then she noticed that the Queen was close behind her, listening: so she went on, ","Not at all, /newquote she's so extremely-- /newquote --likely to win, that it's hardly worth while finishing the game.",Alice,,NO MONOLOGUE,0,8,Anaphoric,she went on
466,466,467,The Queen smiled and passed on.,NO QUOTE,,,,0,8,1.0,1.0
467,467,468," said the King, going up to Alice, and looking at the Cat's head with great curiosity.",Who _are_ you talking to?,The King Of Hearts,,NO MONOLOGUE,0,8,Explicit,said the King
468,468,469, said Alice: ,"It's a friend of mine--a Cheshire Cat, /newquote allow me to introduce it.",Alice,,NO MONOLOGUE,0,8,Explicit,said Alice
469,469,470, said the King: ,"I don't like the look of it at all, /newquote however, it may kiss my hand if it likes.",The King Of Hearts,,NO MONOLOGUE,0,8,Explicit,said the King
470,470,471, the Cat remarked.,"I'd rather not,",The Cat,,NO MONOLOGUE,0,8,Explicit,the Cat remarked
471,471,472," said the King,  /newquote  He got behind Alice as he spoke.","Don't be impertinent, /newquote and don't look at me like that!",The King Of Hearts,,NO MONOLOGUE,0,8,Explicit,said the King
472,472,473, said Alice. ,"A cat may look at a king, /newquote I've read that in some book, but I don't remember where.",Alice,,NO MONOLOGUE,0,8,Explicit,said Alice
473,473,474," said the King very decidedly, and he called the Queen, who was passing at the moment, ","Well, it must be removed, /newquote My dear! I wish you would have this cat removed!",The King Of Hearts,,NO MONOLOGUE,0,8,Anaphoric,he called the Queen
474,474,475,"The Queen had only one way of settling all difficulties, great or small.  /newquote  she said, without even looking round.",Off with his head!,The Queen,,NO MONOLOGUE,0,8,Explicit,the Queen was in a furious passion and went stamping about and shouting
475,475,476," said the King eagerly, and he hurried off.","I'll fetch the executioner myself,",The King Of Hearts,,NO MONOLOGUE,0,8,Explicit,said the King
476,476,477,"Alice thought she might as well go back, and see how the game was going on, as she heard the Queen's voice in the distance, screaming with passion. She had already heard her sentence three of the players to be executed for having missed their turns, and she did not like the look of things at all, as the game was in such confusion that she never knew whether it was her turn or not. So she went in search of her hedgehog.",NO QUOTE,,,,0,8,1.0,1.0
477,477,478,"The hedgehog was engaged in a fight with another hedgehog, which seemed to Alice an excellent opportunity for croqueting one of them with the other: the only difficulty was, that her flamingo was gone across to the other side of the garden, where Alice could see it trying in a helpless sort of way to fly up into a tree.",NO QUOTE,,,,0,8,1.0,1.0
478,478,479,"By the time she had caught the flamingo and brought it back, the fight was over, and both the hedgehogs were out of sight:  /newquote  thought Alice,  /newquote  So she tucked it away under her arm, that it might not escape again, and went back for a little more conversation with her friend.","but it doesn't matter much, /newquote as all the arches are gone from this side of the ground.",Alice,,NO MONOLOGUE,0,8,Explicit,thought Alice
479,479,480,"When she got back to the Cheshire Cat, she was surprised to find quite a large crowd collected round it: there was a dispute going on between the executioner, the King, and the Queen, who were all talking at once, while all the rest were quite silent, and looked very uncomfortable.",NO QUOTE,,,,0,8,1.0,1.0
480,480,481,"The moment Alice appeared, she was appealed to by all three to settle the question, and they repeated their arguments to her, though, as they all spoke at once, she found it very hard indeed to make out exactly what they said.",NO QUOTE,,,,0,8,1.0,1.0
481,481,482,"The executioner's argument was, that you couldn't cut off a head unless there was a body to cut it off from: that he had never had to do such a thing before, and he wasn't going to begin at _his_ time of life.",NO QUOTE,,,,0,8,1.0,1.0
482,482,483,"The King's argument was, that anything that had a head could be beheaded, and that you weren't to talk nonsense.",NO QUOTE,,,,0,8,1.0,1.0
483,483,484,"The Queen's argument was, that if something wasn't done about it in less than no time she'd have everybody executed, all round. (It was this last remark that had made the whole party look so grave and anxious.)",NO QUOTE,,,,0,8,1.0,1.0
484,484,485,Alice could think of nothing else to say but ,It belongs to the Duchess: you'd better ask _her_ about it.,Alice,,NO MONOLOGUE,0,8,Explicit,Alice could think of nothing else to say
485,485,486, the Queen said to the executioner:  /newquote  And the executioner went off like an arrow.,"She's in prison, /newquote fetch her here.",The Queen,,NO MONOLOGUE,0,8,Explicit,the Queen said to the executioner
486,486,487,"The Cat's head began fading away the moment he was gone, and, by the time he had come back with the Duchess, it had entirely disappeared; so the King and the executioner ran wildly up and down looking for it, while the rest of the party went back to the game.",NO QUOTE,,,,0,8,1.0,1.0
487,487,488,The Mock Turtle's Story,NO QUOTE,,,,0,9,1.0,1.0
488,488,489," said the Duchess, as she tucked her arm affectionately into Alice's, and they walked off together.","You can't think how glad I am to see you again, you dear old thing!",The Duchess,Alice,NO MONOLOGUE,0,9,Explicit,said the Duchess
489,489,490,"Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.",NO QUOTE,,,,0,9,1.0,1.0
490,490,491," she said to herself, (not in a very hopeful tone though),  /newquote  she went on, very much pleased at having found out a new kind of rule, ","When _I'm_ a Duchess, /newquote I won't have any pepper in my kitchen _at all_. Soup does very well without--Maybe it's always pepper that makes people hot-tempered, /newquote and vinegar that makes them sour--and camomile that makes them bitter--and--and barley-sugar and such things that make children sweet-tempered. I only wish people knew _that_: then they wouldn't be so stingy about it, you know--",Alice,Alice,NO MONOLOGUE,0,9,Anaphoric,she said to herself
491,491,492,"She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear. ","You're thinking about something, my dear, and that makes you forget to talk. I can't tell you just now what the moral of that is, but I shall remember it in a bit.",The Duchess,Alice,NO MONOLOGUE,0,9,Anaphoric,she heard her voice
492,492,493, Alice ventured to remark.,"Perhaps it hasn't one,",Alice,The Duchess,NO MONOLOGUE,0,9,Explicit,Alice ventured to remark
